Comparison stage no.,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize100//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize300//,data//output//runtimePerformance//GDE3//SolutionSetSize400//,data//output//runtimePerformance//GDE3//SolutionSetSize500//
0,46.454517995094164,47.979917388388245,52.836991437701286,56.178209156736216,58.08936453452602,59.28456755890635
1,56.42224733185539,52.661410890555956,52.836991437701286,56.178209156736216,58.08936453452602,59.28456755890635
2,64.53095060937798,57.171704317371194,57.42803649711207,56.178209156736216,58.08936453452602,59.28456755890635
3,70.48164723409259,61.553636733676555,57.42803649711207,60.40930419051217,58.08936453452602,59.28456755890635
4,74.8447004465529,65.49924636409006,61.86916314673779,60.40930419051217,62.04137940360512,59.28456755890635
5,78.27404685525903,68.7900369385606,61.86916314673779,60.40930419051217,62.04137940360512,63.286862947871604
6,81.11968514852464,71.65668852884238,65.97597306460348,64.67572365449445,62.04137940360512,63.286862947871604
7,83.3751522570941,74.21324420805672,65.97597306460348,64.67572365449445,62.04137940360512,63.286862947871604
8,85.11243050758533,76.4517783852163,69.51027361318175,64.67572365449445,66.43112670646319,63.286862947871604
9,86.46772908177196,78.34347606376274,69.51027361318175,68.6032352643711,66.43112670646319,63.286862947871604
10,87.53641840593437,80.1181797575228,72.44675409033376,68.6032352643711,66.43112670646319,67.34006383651298
11,88.44473224655891,81.61184849490796,72.44675409033376,68.6032352643711,66.43112670646319,67.34006383651298
12,89.23657010268674,82.98937789577613,75.12873738717933,71.98685892340016,70.09374782742553,67.34006383651298
13,89.91304749748979,84.17861801315503,75.12873738717933,71.98685892340016,70.09374782742553,67.34006383651298
14,90.51073911091441,85.22752301634584,77.54574991924741,71.98685892340016,70.09374782742553,67.34006383651298
15,91.06024887899878,86.13334933202827,77.54574991924741,74.6446843200795,70.09374782742553,70.83267635960254
16,91.53521129954741,86.99800755675352,79.61159740940818,74.6446843200795,73.21987931579487,70.83267635960254
17,91.92859793732109,87.78783292297008,79.61159740940818,74.6446843200795,73.21987931579487,70.83267635960254
18,92.24216562240157,88.44399601925349,81.44044727280662,77.14258764967437,73.21987931579487,70.83267635960254
19,92.56219786420239,89.1399258917491,81.44044727280662,77.14258764967437,73.21987931579487,70.83267635960254
20,92.83033648308755,89.7415319725131,82.94059067361229,77.14258764967437,75.92663237953235,74.01155891683007
21,93.09155585664972,90.29431852071382,82.94059067361229,79.36149513991694,75.92663237953235,74.01155891683007
22,93.32754766966599,90.8013241507318,84.28307372556418,79.36149513991694,75.92663237953235,74.01155891683007
23,93.51293075722971,91.31144171860886,84.28307372556418,79.36149513991694,75.92663237953235,74.01155891683007
24,93.70538427559893,91.72740138672657,85.56949038492405,81.32517369801745,78.38966226025975,74.01155891683007
25,93.870350995515,92.14364328593017,85.56949038492405,81.32517369801745,78.38966226025975,76.75380917837384
26,94.01575212202337,92.51522429009718,86.6199460939349,81.32517369801745,78.38966226025975,76.75380917837384
27,94.15387201661466,92.87229875595767,86.6199460939349,82.96234559810999,78.38966226025975,76.75380917837384
28,94.26718772509552,93.17617437773428,87.62505892351061,82.96234559810999,80.52532148780152,76.75380917837384
29,94.37193892369113,93.47985972916766,87.62505892351061,82.96234559810999,80.52532148780152,76.75380917837384
30,94.49726175020386,93.76037825363134,88.4633177931156,84.47928930479627,80.52532148780152,79.13885027722334
31,94.58727437987606,93.99351325854649,88.4633177931156,84.47928930479627,80.52532148780152,79.13885027722334
32,94.70133593318505,94.22796216353245,89.22079508689589,84.47928930479627,82.48654904163828,79.13885027722334
33,94.79254262172965,94.44920556395931,89.22079508689589,85.74427505558404,82.48654904163828,79.13885027722334
34,94.86943102757462,94.6397761251305,89.88956141517157,85.74427505558404,82.48654904163828,79.13885027722334
35,94.96467705887204,94.82942734673118,89.88956141517157,85.74427505558404,82.48654904163828,81.1296958948902
36,95.04314759887129,95.01199587972245,90.52539856714766,86.86926427046691,84.0669809093637,81.1296958948902
37,95.10586675048177,95.16493582204488,90.52539856714766,86.86926427046691,84.0669809093637,81.1296958948902
38,95.16456626022644,95.31026919006437,91.08630489369644,86.86926427046691,84.0669809093637,81.1296958948902
39,95.23724259370236,95.43964841376774,91.08630489369644,87.90572902160388,84.0669809093637,81.1296958948902
40,95.30818298149119,95.56359487662053,91.60560738269726,87.90572902160388,85.51271434261871,82.97543173129992
41,95.3736224983213,95.67687747302779,91.60560738269726,87.90572902160388,85.51271434261871,82.97543173129992
42,95.42581489036125,95.79348265326601,92.11348103439529,88.80544021909061,85.51271434261871,82.97543173129992
43,95.47582542289027,95.90406894884092,92.11348103439529,88.80544021909061,85.51271434261871,82.97543173129992
44,95.52436730802138,96.00181882248847,92.56912261012249,88.80544021909061,86.74182133245463,82.97543173129992
45,95.58334726368402,96.10126004479534,92.56912261012249,89.59357443760203,86.74182133245463,84.5977453869297
46,95.63392769392776,96.19472147059159,92.98661556984514,89.59357443760203,86.74182133245463,84.5977453869297
47,95.68050550620742,96.28236125844923,92.98661556984514,89.59357443760203,86.74182133245463,84.5977453869297
48,95.73185655055721,96.36122925002779,93.36985449764055,90.30748662806036,87.77029743865552,84.5977453869297
49,95.77069226418385,96.44456040969753,93.36985449764055,90.30748662806036,87.77029743865552,84.5977453869297
50,95.81710706458959,96.5199746606418,93.73192054451319,90.30748662806036,87.77029743865552,85.96794091591363
51,95.84079826034689,96.58287464302596,93.73192054451319,90.97229359766534,87.77029743865552,85.96794091591363
52,95.86862035686765,96.6477350291084,94.05929442009476,90.97229359766534,88.74222296707562,85.96794091591363
53,95.89641195277112,96.70895370069252,94.05929442009476,90.97229359766534,88.74222296707562,85.96794091591363
54,95.92746676232034,96.77100290910576,94.36959663784715,91.55576095891855,88.74222296707562,85.96794091591363
55,95.97581584382569,96.8299003395846,94.36959663784715,91.55576095891855,88.74222296707562,87.12309306446457
56,95.99883420863505,96.88462064403294,94.65584452003343,91.55576095891855,89.59823067012441,87.12309306446457
57,96.01527224772302,96.94032532435357,94.65584452003343,92.07019990407777,89.59823067012441,87.12309306446457
58,96.02267967345232,96.99226404752247,94.92714612959344,92.07019990407777,89.59823067012441,87.12309306446457
59,96.04871920165338,97.03469094013633,94.92714612959344,92.07019990407777,89.59823067012441,87.12309306446457
60,96.08017111634412,97.08554299240392,95.18555621204739,92.54720618133726,90.35829566131935,88.20591058939495
61,96.10402628819438,97.12848443870254,95.18555621204739,92.54720618133726,90.35829566131935,88.20591058939495
62,96.138503401207,97.1697873807569,95.43727907166412,92.54720618133726,90.35829566131935,88.20591058939495
63,96.15198078772686,97.21722165333817,95.43727907166412,92.98161092283661,90.35829566131935,88.20591058939495
64,96.17046056008623,97.25849676093704,95.68263972349368,92.98161092283661,91.02694852124921,88.20591058939495
