Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//SPEA2//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize50//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.4299890796485756,0.0,0.0
8,0.0,0.0,0.0,0.0,0.7965571223909177,0.0,0.0
9,0.0,0.0,0.0,0.0,1.435714306682056,0.0,0.0
10,0.0,0.1983015891016785,0.0,0.0,7.541808631942845,0.0,1.9197321829749227E-4
11,0.38428258743674293,0.614168409470954,0.11214673252506749,0.0,16.587329290350894,0.0,1.938366974624241E-4
12,1.4318972982922857,1.7231195423449024,0.5588931524744418,0.0,33.010677618178036,0.0,2.803338287580916E-4
13,3.032075985342013,4.055710086994627,1.3875224756762257,0.0,55.38432344802607,0.0,3.2647091609915615E-4
14,6.934229593616446,7.947765557300693,4.260710957878579,0.0,76.06903015020302,0.0,0.0016531268035271498
15,12.37196121482495,16.09776513995974,7.54696649886567,0.0,89.00308924307787,0.0,0.0016552341599855042
16,21.62710754347219,25.647091871734297,14.610981049753502,0.0,93.75577041469387,0.0,0.002718682865614248
17,30.093508594312734,35.94977417491115,20.327461144183225,0.0,95.69257206680655,0.0,0.10733811614370406
18,41.0800361585472,45.84161671363985,29.365786515846427,0.0,96.24089289312553,0.0,0.12079917282017412
19,48.94918173159304,57.04349703116811,37.938130505339664,0.0,96.57188316394749,0.0,0.1302276626535902
20,56.97176513998424,67.45059993204802,47.57012705493437,0.0,96.69346366430385,0.0,0.14080326100562124
21,63.27553380811261,73.48368695624254,55.4949994244131,0.0,96.73666615679288,0.0,0.28822753816701124
