Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,61.17693117636725,61.53510179087137,61.22485666861307,64.29486486461109,62.2098215834852,61.57207383216408,61.320386759901965
1,61.17693117636725,61.53510179087137,61.22485666861307,64.29486486461109,62.2098215834852,61.57207383216408,61.320386759901965
2,61.17693117636725,66.14272888069004,65.56924432913245,64.29486486461109,66.32647893585815,65.7464979681028,65.68108267487024
3,61.17693117636725,66.14272888069004,65.56924432913245,64.19587885313304,66.32647893585815,65.7464979681028,65.68108267487024
4,66.19278556265151,70.40073759618942,68.52313175018345,65.37002048175741,70.1852749284983,70.94584347635737,72.56540763948121
5,66.19278556265151,70.40073759618942,68.52313175018345,66.82097371189823,70.1852749284983,70.94584347635737,72.56540763948121
6,70.04600006589175,74.36425311368944,71.55170069800778,68.3848211447223,73.22631855788532,75.35229025205611,77.56145575119447
7,70.04600006589175,74.36425311368944,71.55170069800778,69.88258794034758,73.22631855788532,75.35229025205611,77.56145575119447
8,73.68005419159878,78.0066585349992,74.09790136356814,71.15353469812707,75.97777344715739,78.99912604240232,81.30269515989092
9,73.68005419159878,78.0066585349992,74.09790136356814,72.49828253872933,75.97777344715739,78.99912604240232,81.30269515989092
10,76.88593001368524,80.91109700168403,76.1837151159159,73.75394501754549,78.54651613429785,82.00757241777083,84.40318829858435
11,76.88593001368524,80.91109700168403,76.1837151159159,75.09544885147201,78.54651613429785,82.00757241777083,84.40318829858435
12,79.62037703807668,83.30887353030306,77.95908852242748,76.42740289096676,80.78562183027795,84.32416806388608,86.72284259338606
13,79.62037703807668,83.30887353030306,77.95908852242748,77.6610193199769,80.78562183027795,84.32416806388608,86.72284259338606
14,82.03099340969872,85.43539672944435,79.74550869535871,79.12021026499349,82.61700435711901,86.35154899040566,88.5424502378758
15,82.03099340969872,85.43539672944435,79.74550869535871,80.55285831442147,82.61700435711901,86.35154899040566,88.5424502378758
16,83.99600679788026,87.08749020688937,81.24839854714848,81.68307767460772,84.16240370166257,87.97101299893795,90.05383726899548
17,83.99600679788026,87.08749020688937,81.24839854714848,82.79879596981813,84.16240370166257,87.97101299893795,90.05383726899548
18,85.65865614119046,88.60134987898388,82.60486094732555,83.78905124605835,85.62199954007016,89.29518752467182,91.33282076573448
19,85.65865614119046,88.60134987898388,82.60486094732555,84.62215070361432,85.62199954007016,89.29518752467182,91.33282076573448
20,87.1770349666059,89.77529737905736,83.69217571788245,85.51472917242894,87.02512493034645,90.44862452278701,92.39266302607786
21,87.1770349666059,89.77529737905736,83.69217571788245,86.36063976619558,87.02512493034645,90.44862452278701,92.39266302607786
22,88.55124041721436,90.84276229289816,84.81292561786563,87.13825423632129,88.25032825166151,91.51763581762626,93.23951166412131
23,88.55124041721436,90.84276229289816,84.81292561786563,87.93472390869358,88.25032825166151,91.51763581762626,93.23951166412131
24,89.7728747753798,91.78599888689216,85.89364686553505,88.49569052325191,89.38969430220902,92.40345555870059,93.9540682560689
25,89.7728747753798,91.78599888689216,85.89364686553505,88.98838358742005,89.38969430220902,92.40345555870059,93.9540682560689
26,90.7540167363943,92.64013552283032,86.88200412801984,89.62369433409232,90.2403603698937,93.16266173648455,94.60989073229526
27,90.7540167363943,92.64013552283032,86.88200412801984,90.12568132045693,90.2403603698937,93.16266173648455,94.60989073229526
28,91.56239791741109,93.3277347429356,87.91278990598502,90.66632458955219,91.00119748412772,93.83086087275674,95.20900613846484
29,91.56239791741109,93.3277347429356,87.91278990598502,91.06535291779728,91.00119748412772,93.83086087275674,95.20900613846484
30,92.26651144748462,93.9263866309836,88.64073821846686,91.48979077835259,91.73138128088641,94.45892839102451,95.68452082222052
31,92.26651144748462,93.9263866309836,88.64073821846686,91.84545067386554,91.73138128088641,94.45892839102451,95.68452082222052
32,92.8796444414543,94.44827033007545,89.4644022076524,92.28190876214481,92.33357719385211,94.97366389223694,96.1109524953404
33,92.8796444414543,94.44827033007545,89.4644022076524,92.64345832102853,92.33357719385211,94.97366389223694,96.1109524953404
34,93.50270444921894,94.96980692309846,90.13603423751799,92.99142809118636,92.9405887247822,95.45355300111906,96.51769227058422
35,93.50270444921894,94.96980692309846,90.13603423751799,93.2988634024165,92.9405887247822,95.45355300111906,96.51769227058422
36,94.01846016768786,95.3998938408888,90.80142614729625,93.6110367892319,93.45888898909024,95.86338071559354,96.86238562116338
37,94.01846016768786,95.3998938408888,90.80142614729625,93.87329758394368,93.45888898909024,95.86338071559354,96.86238562116338
38,94.47758438275343,95.84942142287322,91.50083565362537,94.14450968403993,93.97040073600832,96.22191405227836,97.16204184505284
39,94.47758438275343,95.84942142287322,91.50083565362537,94.40897397304317,93.97040073600832,96.22191405227836,97.16204184505284
40,94.91267547775068,96.2083570505718,92.05417396098171,94.67599046891645,94.40829695279696,96.56888810500804,97.44003223339907
41,94.91267547775068,96.2083570505718,92.05417396098171,94.89295008805672,94.40829695279696,96.56888810500804,97.44003223339907
42,95.27541627365684,96.5209998071323,92.51779494487396,95.11154834913522,94.81445866685976,96.86017944377448,97.67043284415657
43,95.27541627365684,96.5209998071323,92.51779494487396,95.31414675929061,94.81445866685976,96.86017944377448,97.67043284415657
44,95.59622318791902,96.78972206567079,92.95669752843965,95.46108620032376,95.20896283976548,97.12506295523043,97.87668390007052
45,95.59622318791902,96.78972206567079,92.95669752843965,95.63179979131316,95.20896283976548,97.12506295523043,97.87668390007052
46,95.88103871686504,97.03110864167063,93.41478520182531,95.79566038527618,95.52945421962946,97.34992126371698,98.06328389984725
47,95.88103871686504,97.03110864167063,93.41478520182531,95.94662395219643,95.52945421962946,97.34992126371698,98.06328389984725
48,96.1755878042624,97.2519122216011,93.82753463320863,96.10271068967977,95.83423241886004,97.56637733766448,98.23333562923186
49,96.1755878042624,97.2519122216011,93.82753463320863,96.26150309750926,95.83423241886004,97.56637733766448,98.23333562923186
50,96.42490710946113,97.44292436664132,94.16583194697458,96.40999439883917,96.12376618172775,97.75689361698602,98.39473556042421
51,96.42490710946113,97.44292436664132,94.16583194697458,96.53304163672404,96.12376618172775,97.75689361698602,98.39473556042421
52,96.66061182567815,97.62435675418516,94.51131267010815,96.66200904462087,96.38943566637055,97.92221800856099,98.52983959264111
53,96.66061182567815,97.62435675418516,94.51131267010815,96.79514938040829,96.38943566637055,97.92221800856099,98.52983959264111
54,96.87488186168167,97.78115607288909,94.84881900944303,96.89754276421657,96.61170156328764,98.07657403239917,98.65368713288964
55,96.87488186168167,97.78115607288909,94.84881900944303,97.00360248524231,96.61170156328764,98.07657403239917,98.65368713288964
56,97.06754695655286,97.93076119327912,95.11728397291455,97.0971252613306,96.81653125392447,98.21320171629988,98.76219706875095
57,97.06754695655286,97.93076119327912,95.11728397291455,97.19332267720453,96.81653125392447,98.21320171629988,98.76219706875095
58,97.25016994819964,98.06129234505434,95.41389883000325,97.30238118689954,96.99355005660831,98.34504596515491,98.86213910442409
59,97.25016994819964,98.06129234505434,95.41389883000325,97.39379099319113,96.99355005660831,98.34504596515491,98.86213910442409
60,97.41257349086212,98.18695206680864,95.68708283630626,97.48006075660761,97.17070181350395,98.46786738148285,98.946807089709
61,97.41257349086212,98.18695206680864,95.68708283630626,97.57132729806153,97.17070181350395,98.46786738148285,98.946807089709
62,97.5578763862056,98.2960148644092,95.92647262489322,97.63684488272193,97.36022566129434,98.58027054300433,99.02507325988496
63,97.5578763862056,98.2960148644092,95.92647262489322,97.70461537963615,97.36022566129434,98.58027054300433,99.02507325988496
64,97.69914730818007,98.39954139376704,96.15493530451548,97.78257275163857,97.52570338201711,98.68204829210046,99.09783667195991
65,97.69914730818007,98.39954139376704,96.15493530451548,97.85119314619523,97.52570338201711,98.68204829210046,99.09783667195991
66,97.83107243973157,98.49244100338274,96.38990876371182,97.90892954285596,97.67781443153575,98.7702768296692,99.1658827896089
67,97.83107243973157,98.49244100338274,96.38990876371182,97.97410529318542,97.67781443153575,98.7702768296692,99.1658827896089
68,97.94429248554135,98.57709120866534,96.59249204823541,98.02809198646491,97.81895752277181,98.85255285517256,99.22083630674798
69,97.94429248554135,98.57709120866534,96.59249204823541,98.08702321922273,97.81895752277181,98.85255285517256,99.22083630674798
70,98.04531662080863,98.6576530808251,96.7875974438294,98.14568368381198,97.94919388496766,98.92311611033122,99.27193012753499
71,98.04531662080863,98.6576530808251,96.7875974438294,98.20764917787525,97.94919388496766,98.92311611033122,99.27193012753499
72,98.15381568226168,98.72523368679767,96.95631309732897,98.24993809113141,98.0767555920123,98.99445260871872,99.31841313660007
73,98.15381568226168,98.72523368679767,96.95631309732897,98.29818771520793,98.0767555920123,98.99445260871872,99.31841313660007
74,98.25253628173871,98.79408603495673,97.14830845781229,98.34299995654737,98.19629590664502,99.05800663521617,99.36218886521405
75,98.25253628173871,98.79408603495673,97.14830845781229,98.38717750183328,98.19629590664502,99.05800663521617,99.36218886521405
76,98.3472826453163,98.85962465059058,97.30552520647437,98.42943408919712,98.29426457853272,99.12060200227211,99.40996644068005
77,98.3472826453163,98.85962465059058,97.30552520647437,98.4727745969866,98.29426457853272,99.12060200227211,99.40996644068005
78,98.43730779469129,98.91819664439782,97.47699497298014,98.51745824525956,98.38535624997554,99.18059812857534,99.45075302629313
79,98.43730779469129,98.91819664439782,97.47699497298014,98.55782101455904,98.38535624997554,99.18059812857534,99.45075302629313
80,98.51421608440961,98.97597017611368,97.61734424767293,98.59832262263613,98.47577734051309,99.23532149516281,99.48452631008941
81,98.51421608440961,98.97597017611368,97.61734424767293,98.63399381532422,98.47577734051309,99.23532149516281,99.48452631008941
82,98.58915935103279,99.02398622449195,97.75856914999494,98.66649011635457,98.56546278892739,99.27970432938402,99.51686357034873
83,98.58915935103279,99.02398622449195,97.75856914999494,98.69436774195262,98.56546278892739,99.27970432938402,99.51686357034873
84,98.66074851251777,99.06969399810498,97.87722111469346,98.73238126190327,98.6434399695242,99.322179514618,99.54893809889059
85,98.66074851251777,99.06969399810498,97.87722111469346,98.75961488384432,98.6434399695242,99.322179514618,99.54893809889059
86,98.72875699605837,99.11324727255482,97.9944640201391,98.7931876995777,98.7197130389087,99.36117650128313,99.57242236286581
87,98.72875699605837,99.11324727255482,97.9944640201391,98.82686293761718,98.7197130389087,99.36117650128313,99.57242236286581
88,98.79011880942704,99.15220348553937,98.11022028184134,98.85837721726308,98.79631016121704,99.40269959118939,99.59899655087563
89,98.79011880942704,99.15220348553937,98.11022028184134,98.88579693718798,98.79631016121704,99.40269959118939,99.59899655087563
90,98.84563892032791,99.19156691996238,98.21788876467824,98.91786661794126,98.86153066329366,99.43722536681025,99.62104725504959
91,98.84563892032791,99.19156691996238,98.21788876467824,98.94873194014691,98.86153066329366,99.43722536681025,99.62104725504959
92,98.8978559387965,99.2258162364933,98.32224940922059,98.97402391220564,98.91983096335127,99.47056910311608,99.64378326457589
93,98.8978559387965,99.2258162364933,98.32224940922059,98.99994343440235,98.91983096335127,99.47056910311608,99.64378326457589
94,98.94802020368869,99.25728477637035,98.41854188320819,99.02355277188414,98.9731099395177,99.50208880385806,99.66283256424802
95,98.94802020368869,99.25728477637035,98.41854188320819,99.04435587125828,98.9731099395177,99.50208880385806,99.66283256424802
96,98.99555299398709,99.28565663466246,98.51220774766209,99.06618016423087,99.0253288881463,99.53323943067143,99.68276350726127
97,98.99555299398709,99.28565663466246,98.51220774766209,99.08868619796634,99.0253288881463,99.53323943067143,99.68276350726127
98,99.03711713300096,99.31366750508083,98.59176579457164,99.10830929091834,99.07674687466582,99.56034978587863,99.70195506684664
99,99.03711713300096,99.31366750508083,98.59176579457164,99.12766514907507,99.07674687466582,99.56034978587863,99.70195506684664
100,99.08258864217397,99.33713901357694,98.66773685019162,99.14904987558656,99.12598542278148,99.58652417167062,99.71998266897323
101,99.08258864217397,99.33713901357694,98.66773685019162,99.16728448989147,99.12598542278148,99.58652417167062,99.71998266897323
102,99.12105897526462,99.36177043384835,98.75119323573107,99.1868642617333,99.17320410435191,99.61019269637015,99.73411511326934
103,99.12105897526462,99.36177043384835,98.75119323573107,99.20404735751204,99.17320410435191,99.61019269637015,99.73411511326934
104,99.15833315725176,99.3851147642851,98.81574488238509,99.2228501202724,99.21545638212122,99.63129231638773,99.74941452403932
105,99.15833315725176,99.3851147642851,98.81574488238509,99.2377363110158,99.21545638212122,99.63129231638773,99.74941452403932
106,99.18926179321585,99.40497317085209,98.88707583585457,99.2571018360973,99.25748678092917,99.65178890312565,99.76342776832512
