Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,28.42187783754752,28.47380074957837,28.437336927136304,28.43012177642572
1,28.663309502269808,28.6846621492102,28.657020416433802,28.657780192082686
2,28.804635639964747,28.76209977469616,28.761063685680917,28.780929442947205
3,28.858882212057512,28.81617150258627,28.831865916704686,28.82760418581277
4,29.184778546443006,28.99499232746946,29.06130484659546,28.88231369301687
5,29.301650633726556,29.031102931475345,29.1771241260141,28.934460217882098
6,29.55484434688003,29.202899748160306,29.342378937172832,29.044809486810202
7,29.65675901876985,29.239180811324378,29.463793864977735,29.155618299835144
8,29.87437961753856,29.398572938635876,29.63608296673973,29.280001851105325
9,29.95908625603568,29.44279357829328,29.742671687212823,29.395030464779204
10,30.162478288127627,29.576442366425244,29.89313955282873,29.521297694353976
11,30.231385140957357,29.598378220797926,29.996183846088105,29.621134718398224
12,30.438157147221474,29.755213371809923,30.179896878614205,29.73634175340505
13,30.510574480382164,29.793956775472054,30.283352430959955,29.839704638999
14,30.63751969452653,29.93779164318346,30.403230907849384,29.92129583974744
15,30.708576589466485,29.96224673903276,30.50007375486948,30.003299051477693
16,30.87336210690843,30.083054330379728,30.60807424655854,30.080289923950275
17,30.93828603533088,30.109674268508506,30.69927725907535,30.155264130940985
18,31.065013348036345,30.217636018492545,30.805399526503237,30.245898385615156
19,31.11848035304726,30.238774042900392,30.898636702194516,30.319365310053637
20,31.194906402084555,30.345327960401118,30.988883120476764,30.392816977706318
21,31.243878690664083,30.399227608554476,31.080493247784226,30.4599056454863
22,31.36333669187941,30.48439840843719,31.183926913670177,30.519392673539862
23,31.416893122810567,30.503620131616067,31.25729509528289,30.576919708341965
24,31.52318338147591,30.585799137077345,31.343617721271432,30.648099225823326
25,31.58894857259453,30.62571284720513,31.40634302224671,30.71694508433838
26,31.677293875357293,30.71900209399072,31.51093772583525,30.77233088577549
27,31.70721090986778,30.74138655069143,31.59385959644444,30.83051327082999
28,31.794083256306,30.80743797496723,31.684576398748497,30.8798225307943
29,31.826792658645196,30.830068471677848,31.759027288976142,30.951620925298034
30,31.893676112982643,30.903621070451585,31.866035087275364,31.001823130819776
31,31.948119373688687,30.914069108387555,31.929498823128284,31.05215503179274
32,32.02730850813331,31.004117855530485,32.0313097434828,31.100692083502977
33,32.07001179973821,31.02767140402679,32.11127899428722,31.16670871534797
34,32.13311355467576,31.093538888637852,32.212887248564776,31.226058783796667
35,32.15101542126181,31.125469083591106,32.2850992081493,31.288446924863035
36,32.21212537755302,31.185434009817996,32.37841104386335,31.33936703524273
37,32.25533946213054,31.207434728202287,32.441834716514116,31.41318939207401
38,32.33999808324985,31.295212145114032,32.516696127229864,31.475722226266097
39,32.377196916490355,31.321615274366778,32.556813579459806,31.5436086938807
