Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
30,0.0,0.0,1.5603593382191385,0.0,0.0,3.1749791321847835E-4,0.16043805646527357
31,0.0,0.0,1.5603593382191385,0.0,0.0,3.1749791321847835E-4,0.16043805646527357
32,0.0,0.0,2.9712904621894327,0.0,0.056543391092240027,3.1749791321847835E-4,0.17029338104982897
33,0.0,0.0,2.9712904621894327,0.0,0.056543391092240027,3.1749791321847835E-4,0.17029338104982897
34,0.0,0.0,3.7510416676979936,0.0,0.056543391092240006,3.1749791321847846E-4,0.9678961980017717
35,0.0,0.0,3.7510416676979936,0.0,0.056543391092240006,3.1749791321847846E-4,0.9678961980017717
36,0.0,0.0,9.374341582735408,0.0,1.2853883112665183,2.2638744640253528,3.340549334733341
37,0.0,0.0,9.374341582735408,0.0,1.2853883112665183,2.2638744640253528,3.340549334733341
38,0.0,0.0,17.188966169162033,0.0,1.2891803714590897,4.371765747703665,8.415951593393103
39,0.0,0.0,17.188966169162033,0.0,1.2891803714590897,4.371765747703665,8.415951593393103
40,0.0,0.0,26.2562028063129,0.0,1.536450206573323,7.1981774210047655,11.406685310012257
41,0.0,0.0,26.2562028063129,0.0,1.536450206573323,7.1981774210047655,11.406685310012257
42,0.0,0.0,39.77768930922722,1.3094070107221798E-6,1.6954398397400599,12.198316401843622,23.005459534599193
43,0.0,0.0,39.77768930922722,1.3094070107221794E-6,1.6954398397400599,12.198316401843622,23.005459534599193
44,0.0,0.0,56.670593471817085,1.3094070107221794E-6,3.24594693758148,17.944332253654412,31.600839408659485
45,0.0,0.0,56.670593471817085,3.311519577629485E-6,3.24594693758148,17.944332253654412,31.600839408659485
46,0.0,0.0,70.0345201041264,3.3115195776294833E-6,6.0866000730408345,25.32656968071199,46.33878382354555
47,0.0,0.0,70.0345201041264,0.2204246688567857,6.0866000730408345,25.32656968071199,46.33878382354555
48,0.0,0.0,82.05531599796424,0.2204246688567857,13.698598377493138,38.78119309720136,60.20467947895591
49,0.0,0.0,82.05531599796424,0.46332689527306065,13.698598377493138,38.78119309720136,60.20467947895591
50,0.0,0.0,89.47474345915035,1.159784293987097,22.952532172555685,48.850939067673025,68.80397919210749
51,0.0,0.0,89.47474345915035,1.497291673381257,22.952532172555685,48.850939067673025,68.80397919210749
52,0.0,0.0,94.28624939625868,1.5120604283519699,35.907119904613296,62.534964943168156,76.5644771612017
53,0.0,0.0,94.28624939625868,1.630202481437842,35.907119904613296,62.534964943168156,76.5644771612017
54,0.0,0.0,97.12251086555648,1.653355795391836,47.67054493375033,71.71905508395648,82.92190986234365
55,0.0,0.0,97.12251086555648,1.6719977695754835,47.67054493375033,71.71905508395648,82.92190986234365
56,0.0,0.0,98.66645002333503,1.7849782420750093,56.53710043357425,79.12810852098019,87.87540965944446
57,0.0,0.0,98.66645002333503,2.364293646335415,56.53710043357425,79.12810852098019,87.87540965944446
58,0.0,0.0,99.6368201280405,2.5027410023533925,65.52280597287084,83.2395451063909,91.26784694840394
59,0.0,0.0,99.6368201280405,2.671989749706765,65.52280597287084,83.2395451063909,91.26784694840394
60,0.0,0.0,100.0,3.3042531961513926,73.92588316351153,87.25230903535854,94.8116679011983
61,0.0,0.0,100.0,3.4829474385415735,73.92588316351153,87.25230903535854,94.8116679011983
62,0.0,0.0,100.0,3.9977125203221804,79.11166653578148,91.35378996174292,96.51992488807082
63,0.0,0.0,100.0,4.531978563781237,79.11166653578148,91.35378996174292,96.51992488807082
64,0.0,0.0,100.0,5.408107986851574,82.68626876563171,94.08969809801567,97.53841546154544
65,0.0,0.0,100.0,5.796758837464227,82.68626876563171,94.08969809801567,97.53841546154544
66,0.0,0.0,100.0,6.389133356864356,85.75562386998908,96.17941166618728,98.37837589113369
67,0.0,0.0,100.0,6.631553638786899,85.75562386998908,96.17941166618728,98.37837589113369
68,0.0,0.0,100.0,6.876631929350155,87.63529584842293,97.57199722657394,98.72876994113037
69,0.0,0.0,100.0,8.09072585087972,87.63529584842293,97.57199722657394,98.72876994113037
70,0.0,0.0,100.0,8.627281016754997,89.67740835066388,98.52469513990535,99.00325712940494
71,0.0,0.0,100.0,9.046503197416559,89.67740835066388,98.52469513990535,99.00325712940494
72,0.0,0.0,100.0,9.83019278265093,91.16705264061709,99.06853424402779,99.23642298771227
73,0.0,0.0,100.0,10.802861133863034,91.16705264061709,99.06853424402779,99.23642298771227
74,0.0,0.0,100.0,11.549097801229163,92.72580046242129,99.36994694634144,99.35131134261904
75,0.0,0.0,100.0,12.531675741400603,92.72580046242129,99.36994694634144,99.35131134261904
76,0.0,0.0,100.0,13.676398439326261,93.97373399876112,99.59772632210719,99.44083876894415
77,0.0,0.0,100.0,14.271044392808877,93.97373399876112,99.59772632210719,99.44083876894415
78,0.0,0.0,100.0,15.752335949673105,95.14666822730979,99.72467310194502,99.54489532199881
79,0.0,0.0,100.0,16.25012040053654,95.14666822730979,99.72467310194502,99.54489532199881
80,0.0,0.0,100.0,17.546226042197507,96.34671270073336,99.80786922785535,99.56405346780984
81,0.0,0.0,100.0,18.370814749484346,96.34671270073336,99.80786922785535,99.56405346780984
82,0.0,0.0,100.0,19.370139484174047,97.25856879714142,99.86406082615665,99.62689529556185
83,0.0,0.0,100.0,20.135582170919285,97.25856879714142,99.86406082615665,99.62689529556185
84,0.0,0.0,100.0,20.620706192235044,97.92307812354063,99.91317110041061,99.65036634321842
85,0.0,0.0,100.0,22.543137447989327,97.92307812354063,99.91317110041061,99.65036634321842
86,0.0,0.0,100.0,23.892181926915782,98.62104473248132,99.93580808527264,99.67953615670442
87,0.0,0.0,100.0,26.066785781165425,98.62104473248132,99.93580808527264,99.67953615670442
88,0.0,0.0,100.0,27.79535885863365,99.08884174082274,99.96151942782906,99.70567915861979
89,0.0,0.0,100.0,30.021252176042758,99.08884174082274,99.96151942782906,99.70567915861979
90,0.0,0.0,100.0,30.598781172673416,99.44462723857934,99.9744545786942,99.74636404055903
91,0.0,0.0,100.0,32.361272292089296,99.44462723857934,99.9744545786942,99.74636404055903
92,0.0,0.0,100.0,35.140579406344976,99.67056762223336,99.97764042275038,99.7612026583722
93,0.0,0.0,100.0,36.75886278071515,99.67056762223336,99.97764042275038,99.7612026583722
94,0.0,0.0,100.0,38.88488679500435,99.84863528060886,100.0,99.7722186690696
95,0.0,0.0,100.0,41.46897579524405,99.84863528060886,100.0,99.7722186690696
96,0.0,0.0,100.0,43.782447231765616,99.96406070953347,99.99795895084164,99.77214599039291
97,0.0,0.0,100.0,46.56176455340374,99.96406070953347,99.99795895084164,99.77214599039291
98,0.0,0.0,100.0,49.31326883620337,100.0,99.99932613208959,99.78663697330059
99,0.0,0.0,100.0,51.67465264234604,100.0,99.99932613208959,99.78663697330059
100,0.0,0.0,100.0,53.545188644741536,100.0,100.0,99.75680735622329
101,0.0,0.0,100.0,55.544092995345785,100.0,100.0,99.75680735622329
102,0.0,0.0,100.0,57.02945213688662,100.0,100.0,99.82159029845322
103,0.0,0.0,100.0,58.96433458322472,100.0,100.0,99.82159029845322
104,0.0,0.0,100.0,60.944296334167646,100.0,99.99423530124741,99.73184004418121
105,0.0,0.0,100.0,62.662606592716855,100.0,99.99423530124741,99.73184004418121
106,0.0,0.0,100.0,64.38515808218528,100.0,99.99603450584432,99.8127204164656
107,0.0,0.0,100.0,65.47822864290278,100.0,99.99603450584432,99.8127204164656
108,0.0,0.0,100.0,67.44740366970319,100.0,99.98211754753234,99.72844543434881
109,0.0,0.0,100.0,69.58265135035548,100.0,99.98211754753234,99.72844543434881
110,0.0,0.0,100.0,72.25725467150343,100.0,100.0,99.8053741589718
111,0.0,0.0,100.0,74.00814270321028,100.0,100.0,99.8053741589718
112,0.0,0.0,100.0,75.41262737098646,100.0,99.9851356506569,99.71439798938738
113,0.0,0.0,100.0,77.8747528160015,100.0,99.9851356506569,99.71439798938738
114,0.0,0.0,100.0,79.50433521331651,100.0,99.99604609749667,99.80759380585404
115,0.0,0.0,100.0,81.49721825837834,100.0,99.99604609749667,99.80759380585404
116,0.0,0.0,100.0,82.58291583010323,100.0,99.97696935573619,99.70292721106796
117,0.0,0.0,100.0,83.37301987377549,100.0,99.97696935573619,99.70292721106796
118,0.0,0.0,100.0,84.95544065613164,100.0,100.0,99.80572753947725
119,0.0,0.0,100.0,86.62187275097523,100.0,100.0,99.80572753947725
120,0.0,0.0,100.0,87.92695331841493,100.0,99.98567137065841,99.67665400436302
121,0.0,0.0,100.0,88.31478496138716,100.0,99.98567137065841,99.67665400436302
122,0.0,0.0,100.0,89.14522987076664,100.0,100.0,99.79766120591877
123,0.0,0.0,100.0,90.44621471654763,100.0,100.0,99.79766120591877
124,0.0,0.0,100.0,91.10387327818431,100.0,99.9904816997592,99.70979156396196
125,0.0,0.0,100.0,91.45243280992757,100.0,99.9904816997592,99.70979156396196
126,0.0,0.0,100.0,92.02965961915012,100.0,100.0,99.83196718811698
127,0.0,0.0,100.0,92.80280520838649,100.0,100.0,99.83196718811698
128,0.0,0.0,100.0,93.48361157702735,100.0,99.99562278469428,99.70811947621918
129,0.0,0.0,100.0,95.5023145617344,100.0,99.99562278469428,99.70811947621918
130,0.0,0.0,100.0,96.3467360309772,100.0,100.0,99.81719172441895
131,0.0,0.0,100.0,96.92503192753303,100.0,100.0,99.81719172441895
132,0.0,0.0,100.0,97.59020114038807,100.0,99.99582461069011,99.69940125548455
133,0.0,0.0,100.0,97.7756402757733,100.0,99.99582461069011,99.69940125548455
134,0.0,0.0,100.0,98.02469017824166,100.0,100.0,99.8164646387697
135,0.0,0.0,100.0,98.49979727359197,100.0,100.0,99.8164646387697
136,0.0,0.0,100.0,98.79708674700034,100.0,100.0,99.70913692797424
137,0.0,0.0,100.0,99.1143848539698,100.0,100.0,99.70913692797424
138,0.0,0.0,100.0,99.32940105813633,100.0,100.0,99.82701592852604
139,0.0,0.0,100.0,99.6533663508424,100.0,100.0,99.82701592852604
140,0.0,0.0,100.0,99.83067838143236,100.0,100.0,99.7152431093531
141,0.0,0.0,100.0,99.87626693409453,100.0,100.0,99.7152431093531
142,0.0,0.0,100.0,100.0,100.0,100.0,99.81959186523517
143,0.0,0.0,100.0,100.0,100.0,100.0,99.81959186523517
144,0.0,0.0,100.0,100.0,100.0,100.0,99.71929253190642
145,0.0,0.0,100.0,100.0,100.0,100.0,99.71929253190642
146,0.0,0.0,100.0,100.0,100.0,100.0,99.80874387202456
147,0.0,0.0,100.0,100.0,100.0,100.0,99.80874387202456
148,0.0,0.0,100.0,100.0,100.0,100.0,99.74697241431642
149,0.0,0.0,100.0,100.0,100.0,100.0,99.74697241431642
150,0.0,0.0,100.0,100.0,100.0,100.0,99.86010084514902
151,0.0,0.0,100.0,100.0,100.0,100.0,99.86010084514902
152,0.0,0.0,100.0,100.0,100.0,100.0,99.78662057128962
153,0.0,0.0,100.0,100.0,100.0,100.0,99.78662057128962
154,0.0,0.0,100.0,100.0,100.0,100.0,99.9173458563482
155,0.0,0.0,100.0,100.0,100.0,100.0,99.9173458563482
156,0.0,0.0,100.0,100.0,100.0,100.0,99.89290275765751
157,0.0,0.0,100.0,100.0,100.0,100.0,99.89290275765751
158,0.0,0.0,100.0,100.0,100.0,100.0,100.0
159,0.0,0.0,100.0,100.0,100.0,100.0,100.0
160,0.0,0.0,100.0,100.0,100.0,100.0,99.99297199999943
161,0.0,0.0,100.0,100.0,100.0,100.0,99.99297199999943
162,0.0,0.0,100.0,100.0,100.0,100.0,100.0
163,0.0,0.0,100.0,100.0,100.0,100.0,100.0
164,0.0,0.0,100.0,100.0,100.0,100.0,100.0
165,0.0,0.0,100.0,100.0,100.0,100.0,100.0
166,0.0,0.0,100.0,100.0,100.0,100.0,100.0
167,0.0,0.0,100.0,100.0,100.0,100.0,100.0
168,0.0,0.0,100.0,100.0,100.0,100.0,100.0
169,0.0,0.0,100.0,100.0,100.0,100.0,100.0
170,0.0,0.0,100.0,100.0,100.0,100.0,100.0
171,0.0,0.0,100.0,100.0,100.0,100.0,100.0
172,0.0,0.0,100.0,100.0,100.0,100.0,100.0
173,0.0,0.0,100.0,100.0,100.0,100.0,100.0
174,0.0,0.0,100.0,100.0,100.0,100.0,100.0
175,0.0,0.0,100.0,100.0,100.0,100.0,100.0
176,0.0,0.0,100.0,100.0,100.0,100.0,100.0
177,0.0,0.0,100.0,100.0,100.0,100.0,100.0
178,0.0,0.0,100.0,100.0,100.0,100.0,100.0
179,0.0,0.0,100.0,100.0,100.0,100.0,100.0
180,0.0,0.0,100.0,100.0,100.0,100.0,100.0
181,0.0,0.0,100.0,100.0,100.0,100.0,100.0
182,0.0,0.0,100.0,100.0,100.0,100.0,100.0
183,0.0,0.0,100.0,100.0,100.0,100.0,100.0
184,0.0,0.0,100.0,100.0,100.0,100.0,100.0
185,0.0,0.0,100.0,100.0,100.0,100.0,100.0
186,0.0,0.0,100.0,100.0,100.0,100.0,100.0
187,0.0,0.0,100.0,100.0,100.0,100.0,100.0
188,0.0,0.0,100.0,100.0,100.0,100.0,100.0
189,0.0,0.0,100.0,100.0,100.0,100.0,100.0
190,0.0,0.0,100.0,100.0,100.0,100.0,100.0
191,0.0,0.0,100.0,100.0,100.0,100.0,100.0
192,0.0,0.0,100.0,100.0,100.0,100.0,100.0
193,0.0,0.0,100.0,100.0,100.0,100.0,100.0
194,0.0,0.0,100.0,100.0,100.0,100.0,100.0
195,0.0,0.0,100.0,100.0,100.0,100.0,100.0
196,0.0,0.0,100.0,100.0,100.0,100.0,100.0
197,0.0,0.0,100.0,100.0,100.0,100.0,100.0
198,0.0,0.0,100.0,100.0,100.0,100.0,100.0
199,0.0,0.0,100.0,100.0,100.0,100.0,100.0
200,0.0,0.0,100.0,100.0,100.0,100.0,100.0
201,0.0,0.0,100.0,100.0,100.0,100.0,100.0
202,0.0,0.0,100.0,100.0,100.0,100.0,100.0
203,0.0,0.0,100.0,100.0,100.0,100.0,100.0
204,0.0,0.0,100.0,100.0,100.0,100.0,100.0
205,0.0,0.0,100.0,100.0,100.0,100.0,100.0
206,0.0,0.0,100.0,100.0,100.0,100.0,100.0
207,0.0,0.0,100.0,100.0,100.0,100.0,100.0
208,0.0,0.0,100.0,100.0,100.0,100.0,100.0
209,0.0,0.0,100.0,100.0,100.0,100.0,100.0
210,0.0,0.0,100.0,100.0,100.0,100.0,100.0
211,0.0,0.0,100.0,100.0,100.0,100.0,100.0
212,0.0,0.0,100.0,100.0,100.0,100.0,100.0
213,0.0,0.0,100.0,100.0,100.0,100.0,100.0
214,0.0,0.0,100.0,100.0,100.0,100.0,100.0
215,0.0,0.0,100.0,100.0,100.0,100.0,100.0
216,0.0,0.0,100.0,100.0,100.0,100.0,100.0
217,0.0,0.0,100.0,100.0,100.0,100.0,100.0
218,0.0,0.0,100.0,100.0,100.0,100.0,100.0
219,0.0,0.0,100.0,100.0,100.0,100.0,100.0
220,0.0,0.0,100.0,100.0,100.0,100.0,100.0
221,0.0,0.0,100.0,100.0,100.0,100.0,100.0
222,0.0,0.0,100.0,100.0,100.0,100.0,100.0
223,0.0,0.0,100.0,100.0,100.0,100.0,100.0
224,0.0,0.0,100.0,100.0,100.0,100.0,100.0
225,0.0,0.0,100.0,100.0,100.0,100.0,100.0
226,0.0,0.0,100.0,100.0,100.0,100.0,100.0
227,0.0,0.0,100.0,100.0,100.0,100.0,100.0
228,0.0,0.0,100.0,100.0,100.0,100.0,100.0
229,0.0,0.0,100.0,100.0,100.0,100.0,100.0
230,0.0,0.0,100.0,100.0,100.0,100.0,100.0
231,0.0,0.0,100.0,100.0,100.0,100.0,100.0
232,0.0,0.0,100.0,100.0,100.0,100.0,100.0
233,0.0,0.0,100.0,100.0,100.0,100.0,100.0
234,0.0,0.0,100.0,100.0,100.0,100.0,100.0
235,0.0,0.0,100.0,100.0,100.0,100.0,100.0
236,0.0,0.0,100.0,100.0,100.0,100.0,100.0
237,0.0,0.0,100.0,100.0,100.0,100.0,100.0
238,0.0,0.0,100.0,100.0,100.0,100.0,100.0
239,0.0,0.0,100.0,100.0,100.0,100.0,100.0
240,0.0,0.0,100.0,100.0,100.0,100.0,100.0
241,0.0,0.0,100.0,100.0,100.0,100.0,100.0
242,0.0,0.0,100.0,100.0,100.0,100.0,100.0
243,0.0,0.0,100.0,100.0,100.0,100.0,100.0
244,0.0,0.0,100.0,100.0,100.0,100.0,100.0
245,0.0,0.0,100.0,100.0,100.0,100.0,100.0
246,0.0,0.0,100.0,100.0,100.0,100.0,100.0
247,0.0,0.0,100.0,100.0,100.0,100.0,100.0
248,0.0,0.0,100.0,100.0,100.0,100.0,100.0
249,0.0,0.0,100.0,100.0,100.0,100.0,100.0
250,0.0,0.0,100.0,100.0,100.0,100.0,100.0
251,0.0,0.0,100.0,100.0,100.0,100.0,100.0
252,0.0,0.0,100.0,100.0,100.0,100.0,100.0
253,0.0,0.0,100.0,100.0,100.0,100.0,100.0
254,0.0,0.0,100.0,100.0,100.0,100.0,100.0
255,0.0,0.0,100.0,100.0,100.0,100.0,100.0
256,0.0,0.0,100.0,100.0,100.0,100.0,100.0
257,0.0,0.0,100.0,100.0,100.0,100.0,100.0
258,0.0,0.0,100.0,100.0,100.0,100.0,100.0
259,0.0,0.0,100.0,100.0,100.0,100.0,100.0
260,0.0,0.0,100.0,100.0,100.0,100.0,100.0
261,0.0,0.0,100.0,100.0,100.0,100.0,100.0
262,0.0,0.0,100.0,100.0,100.0,100.0,100.0
263,0.0,0.0,100.0,100.0,100.0,100.0,100.0
264,0.0,0.0,100.0,100.0,100.0,100.0,100.0
265,0.0,0.0,100.0,100.0,100.0,100.0,100.0
266,0.0,0.0,100.0,100.0,100.0,100.0,100.0
267,0.0,0.0,100.0,100.0,100.0,100.0,100.0
268,0.0,0.0,100.0,100.0,100.0,100.0,100.0
269,0.0,0.0,100.0,100.0,100.0,100.0,100.0
270,0.0,0.0,100.0,100.0,100.0,100.0,100.0
271,0.0,0.0,100.0,100.0,100.0,100.0,100.0
272,0.0,0.0,100.0,100.0,100.0,100.0,100.0
273,0.0,0.0,100.0,100.0,100.0,100.0,100.0
274,0.0,0.0,100.0,100.0,100.0,100.0,100.0
275,0.0,0.0,100.0,100.0,100.0,100.0,100.0
276,0.0,0.0,100.0,100.0,100.0,100.0,100.0
277,0.0,0.0,100.0,100.0,100.0,100.0,100.0
278,0.0,0.0,100.0,100.0,100.0,100.0,100.0
279,0.0,0.0,100.0,100.0,100.0,100.0,100.0
280,0.0,0.0,100.0,100.0,100.0,100.0,100.0
281,0.0,0.0,100.0,100.0,100.0,100.0,100.0
282,0.0,0.0,100.0,100.0,100.0,100.0,100.0
283,0.0,0.0,100.0,100.0,100.0,100.0,100.0
284,0.0,0.0,100.0,100.0,100.0,100.0,100.0
285,0.0,0.0,100.0,100.0,100.0,100.0,100.0
286,0.0,0.0,100.0,100.0,100.0,100.0,100.0
287,0.0,0.0,100.0,100.0,100.0,100.0,100.0
288,0.0,0.0,100.0,100.0,100.0,100.0,100.0
289,0.0,0.0,100.0,100.0,100.0,100.0,100.0
290,0.0,0.0,100.0,100.0,100.0,100.0,100.0
291,0.0,0.0,100.0,100.0,100.0,100.0,100.0
292,0.0,0.0,100.0,100.0,100.0,100.0,100.0
293,0.0,0.0,100.0,100.0,100.0,100.0,100.0
294,0.0,0.0,100.0,100.0,100.0,100.0,100.0
295,0.0,0.0,100.0,100.0,100.0,100.0,100.0
296,0.0,0.0,100.0,100.0,100.0,100.0,100.0
297,0.0,0.0,100.0,100.0,100.0,100.0,100.0
298,0.0,0.0,100.0,100.0,100.0,100.0,100.0
299,0.0,0.0,100.0,100.0,100.0,100.0,100.0
300,0.0,0.0,100.0,100.0,100.0,100.0,100.0
301,0.0,0.0,100.0,100.0,100.0,100.0,100.0
302,0.0,0.0,100.0,100.0,100.0,100.0,100.0
303,0.0,0.0,100.0,100.0,100.0,100.0,100.0
304,0.0,0.0,100.0,100.0,100.0,100.0,100.0
305,0.0,0.0,100.0,100.0,100.0,100.0,100.0
306,0.0,0.0,100.0,100.0,100.0,100.0,100.0
307,0.0,0.0,100.0,100.0,100.0,100.0,100.0
308,0.0,0.0,100.0,100.0,100.0,100.0,100.0
309,0.0,0.0,100.0,100.0,100.0,100.0,100.0
310,0.0,0.0,100.0,100.0,100.0,100.0,100.0
311,0.0,0.0,100.0,100.0,100.0,100.0,100.0
312,0.0,0.0,100.0,100.0,100.0,100.0,100.0
313,0.0,0.0,100.0,100.0,100.0,100.0,100.0
314,0.0,0.0,100.0,100.0,100.0,100.0,100.0
315,0.0,0.0,100.0,100.0,100.0,100.0,100.0
316,0.0,0.0,100.0,100.0,100.0,100.0,100.0
317,0.0,0.0,100.0,100.0,100.0,100.0,100.0
318,0.0,0.0,100.0,100.0,100.0,100.0,100.0
319,0.0,0.0,100.0,100.0,100.0,100.0,100.0
320,0.0,0.0,100.0,100.0,100.0,100.0,100.0
321,0.0,0.0,100.0,100.0,100.0,100.0,100.0
322,0.0,0.0,100.0,100.0,100.0,100.0,100.0
323,0.0,0.0,100.0,100.0,100.0,100.0,100.0
324,0.0,0.0,100.0,100.0,100.0,100.0,100.0
325,0.0,0.0,100.0,100.0,100.0,100.0,100.0
326,0.0,0.0,100.0,100.0,100.0,100.0,100.0
327,0.0,0.0,100.0,100.0,100.0,100.0,100.0
328,0.0,0.0,100.0,100.0,100.0,100.0,100.0
329,0.0,0.0,100.0,100.0,100.0,100.0,100.0
330,0.0,0.0,100.0,100.0,100.0,100.0,100.0
331,0.0,0.0,100.0,100.0,100.0,100.0,100.0
332,0.0,0.0,100.0,100.0,100.0,100.0,100.0
333,0.0,0.0,100.0,100.0,100.0,100.0,100.0
334,0.0,0.0,100.0,100.0,100.0,100.0,100.0
335,0.0,0.0,100.0,100.0,100.0,100.0,100.0
336,0.0,0.0,100.0,100.0,100.0,100.0,100.0
337,0.0,0.0,100.0,100.0,100.0,100.0,100.0
338,0.0,0.0,100.0,100.0,100.0,100.0,100.0
339,0.0,0.0,100.0,100.0,100.0,100.0,100.0
340,0.0,0.0,100.0,100.0,100.0,100.0,100.0
341,0.0,0.0,100.0,100.0,100.0,100.0,100.0
342,0.0,0.0,100.0,100.0,100.0,100.0,100.0
343,0.0,0.0,100.0,100.0,100.0,100.0,100.0
344,0.0,0.0,100.0,100.0,100.0,100.0,100.0
345,0.0,0.0,100.0,100.0,100.0,100.0,100.0
346,0.0,0.0,100.0,100.0,100.0,100.0,100.0
347,0.0,0.0,100.0,100.0,100.0,100.0,100.0
348,0.0,0.0,100.0,100.0,100.0,100.0,100.0
349,0.0,0.0,100.0,100.0,100.0,100.0,100.0
350,0.0,0.0,100.0,100.0,100.0,100.0,100.0
351,0.0,0.0,100.0,100.0,100.0,100.0,100.0
352,0.0,0.0,100.0,100.0,100.0,100.0,100.0
353,0.0,0.0,100.0,100.0,100.0,100.0,100.0
354,0.0,0.0,100.0,100.0,100.0,100.0,100.0
355,0.0,0.0,100.0,100.0,100.0,100.0,100.0
356,0.0,0.0,100.0,100.0,100.0,100.0,100.0
357,0.0,0.0,100.0,100.0,100.0,100.0,100.0
358,0.0,0.0,100.0,100.0,100.0,100.0,100.0
359,0.0,0.0,100.0,100.0,100.0,100.0,100.0
360,0.0,0.0,100.0,100.0,100.0,100.0,100.0
361,0.0,0.0,100.0,100.0,100.0,100.0,100.0
362,0.0,0.0,100.0,100.0,100.0,100.0,100.0
363,0.0,0.0,100.0,100.0,100.0,100.0,100.0
364,0.0,0.0,100.0,100.0,100.0,100.0,100.0
365,0.0,0.0,100.0,100.0,100.0,100.0,100.0
366,0.0,0.0,100.0,100.0,100.0,100.0,100.0
367,0.0,0.0,100.0,100.0,100.0,100.0,100.0
368,0.0,0.0,100.0,100.0,100.0,100.0,100.0
369,0.0,0.0,100.0,100.0,100.0,100.0,100.0
370,0.0,0.0,100.0,100.0,100.0,100.0,100.0
371,0.0,0.0,100.0,100.0,100.0,100.0,100.0
372,0.0,0.0,100.0,100.0,100.0,100.0,100.0
373,0.0,0.0,100.0,100.0,100.0,100.0,100.0
374,0.0,0.0,100.0,100.0,100.0,100.0,100.0
375,0.0,0.0,100.0,100.0,100.0,100.0,100.0
376,0.0,0.0,100.0,100.0,100.0,100.0,100.0
377,0.0,0.0,100.0,100.0,100.0,100.0,100.0
378,0.0,0.0,100.0,100.0,100.0,100.0,100.0
379,0.0,0.0,100.0,100.0,100.0,100.0,100.0
380,0.0,0.0,100.0,100.0,100.0,100.0,100.0
381,0.0,0.0,100.0,100.0,100.0,100.0,100.0
382,0.0,0.0,100.0,100.0,100.0,100.0,100.0
383,0.0,0.0,100.0,100.0,100.0,100.0,100.0
384,0.0,0.0,100.0,100.0,100.0,100.0,100.0
385,0.0,0.0,100.0,100.0,100.0,100.0,100.0
386,0.0,0.0,100.0,100.0,100.0,100.0,100.0
387,0.0,0.0,100.0,100.0,100.0,100.0,100.0
388,0.0,0.0,100.0,100.0,100.0,100.0,100.0
389,0.0,0.0,100.0,100.0,100.0,100.0,100.0
390,0.0,0.0,100.0,100.0,100.0,100.0,100.0
391,0.0,0.0,100.0,100.0,100.0,100.0,100.0
