Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//
0,34.18570906212753,33.678896176772625
1,34.18570906212753,33.678896176772625
2,38.77986859915276,40.80026709325124
3,38.77986859915276,40.80026709325124
4,44.45434182927904,50.1848539383698
5,44.45434182927904,50.1848539383698
6,50.53402746165217,58.51494607030329
7,50.53402746165217,58.51494607030329
8,56.037768641298456,65.35548409891125
9,56.037768641298456,65.35548409891125
10,60.5532448195146,70.80619985841916
11,60.5532448195146,70.80619985841916
12,64.33314493208823,74.8214661546769
13,64.33314493208823,74.8214661546769
14,67.54164763648095,77.60432780619024
15,67.54164763648095,77.60432780619024
16,70.28334398832783,79.61186036874089
17,70.28334398832783,79.61186036874089
18,72.50974673462301,81.04342373582419
19,72.50974673462301,81.04342373582419
20,74.30117181745597,82.06833120777485
21,74.30117181745597,82.06833120777485
22,75.89009412233085,82.76433170117436
23,75.89009412233085,82.76433170117436
24,77.24130370496204,83.18112257221956
25,77.24130370496204,83.18112257221956
26,78.33731585090183,83.44229278557012
27,78.33731585090183,83.44229278557012
28,79.2217406698923,83.62522302815277
29,79.2217406698923,83.62522302815277
30,79.99163383412727,83.74525361795035
31,79.99163383412727,83.74525361795035
32,80.6435654369238,83.83360305891607
33,80.6435654369238,83.83360305891607
34,81.20418757054671,83.90183554942054
35,81.20418757054671,83.90183554942054
36,81.69342194658056,83.94836830698604
37,81.69342194658056,83.94836830698604
38,82.10529685907044,83.985286223045
39,82.10529685907044,83.985286223045
40,82.43824660531635,84.01490282405842
41,82.43824660531635,84.01490282405842
42,82.71031188176481,84.03917643447818
43,82.71031188176481,84.03917643447818
44,82.91773283089218,84.06525970415768
45,82.91773283089218,84.06525970415768
46,83.07762867478887,84.08517145455198
47,83.07762867478887,84.08517145455198
48,83.2143195746662,84.10165689504794
49,83.2143195746662,84.10165689504794
50,83.32794578582256,84.1151485676898
51,83.32794578582256,84.1151485676898
52,83.41931045608045,84.12953364747105
53,83.41931045608045,84.12953364747105
54,83.51130914014226,84.13520854960849
55,83.51130914014226,84.13520854960849
56,83.58970901088564,84.14761063938023
57,83.58970901088564,84.14761063938023
58,83.6483590224287,84.15538388812698
59,83.6483590224287,84.15538388812698
60,83.70385299105068,84.1603100566836
61,83.70385299105068,84.1603100566836
62,83.75983134756623,84.16653804978746
63,83.75983134756623,84.16653804978746
64,83.80236203780078,84.17101559224234
65,83.80236203780078,84.17101559224234
66,83.83903473294613,84.18043213805035
67,83.83903473294613,84.18043213805035
68,83.87512454635386,84.18864198144232
69,83.87512454635386,84.18864198144232
70,83.90973550442935,84.18767668283368
71,83.90973550442935,84.18767668283368
72,83.93513638307853,84.18786855472403
73,83.93513638307853,84.18786855472403
74,83.96422698509272,84.1940495266296
75,83.96422698509272,84.1940495266296
76,83.99384462374498,84.19342082907411
77,83.99384462374498,84.19342082907411
78,84.00949393171423,84.19939417454574
79,84.00949393171423,84.19939417454574
80,84.02923527176205,84.20585785481151
81,84.02923527176205,84.20585785481151
82,84.04817027283066,84.21506013997852
83,84.04817027283066,84.21506013997852
84,84.07256869510168,84.21806353704069
85,84.07256869510168,84.21806353704069
86,84.08565496475063,84.22379041604023
87,84.08565496475063,84.22379041604023
88,84.10036843661818,84.23264952582181
89,84.10036843661818,84.23264952582181
90,84.10863161994084,84.24036252335263
91,84.10863161994084,84.24036252335263
92,84.11605551571058,84.24160046475572
93,84.11605551571058,84.24160046475572
94,84.13045222798789,84.24248429804027
95,84.13045222798789,84.24248429804027
96,84.13840408624775,84.24409509322247
97,84.13840408624775,84.24409509322247
98,84.15435823870732,84.25144669102448
99,84.15435823870732,84.25144669102448
100,84.15921268759796,84.25567085052603
101,84.15921268759796,84.25567085052603
102,84.17838426522441,84.25295003663368
103,84.17838426522441,84.25295003663368
104,84.17835704943106,84.25504513456596
105,84.17835704943106,84.25504513456596
106,84.1903462492063,84.26335970519584
107,84.1903462492063,84.26335970519584
108,84.19597741273584,84.26569559693866
109,84.19597741273584,84.26569559693866
110,84.20142439333688,84.26734373648905
111,84.20142439333688,84.26734373648905
112,84.20862791963033,84.27214648172742
113,84.20862791963033,84.27214648172742
114,84.21294367600443,84.27122068162525
115,84.21294367600443,84.27122068162525
116,84.21546749258665,84.27460564624525
117,84.21546749258665,84.27460564624525
118,84.22104582965994,84.27778519743458
119,84.22104582965994,84.27778519743458
120,84.2244420786964,84.28592617331896
121,84.2244420786964,84.28592617331896
122,84.22784761099015,84.29171363201283
123,84.22784761099015,84.29171363201283
124,84.23989415039385,84.30064779584035
125,84.23989415039385,84.30064779584035
126,84.25066177687289,84.30955604972733
127,84.25066177687289,84.30955604972733
128,84.24788223257221,84.32761055703479
129,84.24788223257221,84.32761055703479
130,84.25257700431095,84.33424174632994
131,84.25257700431095,84.33424174632994
132,84.26002331677483,84.34149607100107
133,84.26002331677483,84.34149607100107
134,84.26149030024251,84.35146659937347
135,84.26149030024251,84.35146659937347
136,84.26141078707242,84.36071680663987
137,84.26141078707242,84.36071680663987
138,84.26305615446353,84.37153051257896
139,84.26305615446353,84.37153051257896
140,84.2690039823252,84.382587715058
141,84.2690039823252,84.382587715058
142,84.27519412835667,84.39086343962292
143,84.27519412835667,84.39086343962292
144,84.27288951479177,84.40152359193885
145,84.27288951479177,84.40152359193885
146,84.270347277703,84.40874235716517
147,84.270347277703,84.40874235716517
148,84.28356385128022,84.41282191557033
149,84.28356385128022,84.41282191557033
150,84.27926297833515,84.41912486852986
151,84.27926297833515,84.41912486852986
152,84.28151324050594,84.42104871462622
153,84.28151324050594,84.42104871462622
154,84.27985690245384,84.42376783527618
155,84.27985690245384,84.42376783527618
156,84.27839689044701,84.42981149734761
157,84.27839689044701,84.42981149734761
158,84.28703936545591,84.43439204702752
159,84.28703936545591,84.43439204702752
160,84.28828998629866,84.433464783049
161,84.28828998629866,84.433464783049
162,84.29480406072999,84.4333864385705
163,84.29480406072999,84.4333864385705
164,84.29297827681087,84.43608930074905
165,84.29297827681087,84.43608930074905
166,84.2973503684303,84.4380513498972
167,84.2973503684303,84.4380513498972
168,84.30806872128728,84.44248587273266
169,84.30806872128728,84.44248587273266
170,84.30944508239504,84.44480797842058
171,84.30944508239504,84.44480797842058
172,84.30882708299089,84.4461757181806
173,84.30882708299089,84.4461757181806
174,84.30761642419651,84.44855038303587
175,84.30761642419651,84.44855038303587
176,84.31057988892778,84.4504810256385
177,84.31057988892778,84.4504810256385
178,84.30712142847656,84.45209434295467
179,84.30712142847656,84.45209434295467
180,84.30988263177329,84.451765159373
181,84.30988263177329,84.451765159373
182,84.31319996769696,84.4536606364245
183,84.31319996769696,84.4536606364245
184,84.31351645197569,84.45619698148622
185,84.31351645197569,84.45619698148622
186,84.31299665803449,84.45682641447205
187,84.31299665803449,84.45682641447205
188,84.31131810505643,84.45734801870557
189,84.31131810505643,84.45734801870557
190,84.31714331655036,84.45736409262763
191,84.31714331655036,84.45736409262763
192,84.30898381742061,84.45553042811541
193,84.30898381742061,84.45553042811541
194,84.3074333974738,84.45961632005942
195,84.3074333974738,84.45961632005942
196,84.31001423717014,84.46006760828256
197,84.31001423717014,84.46006760828256
198,84.31212115240807,84.45996538155293
199,84.31212115240807,84.45996538155293
200,84.30906725657701,84.45946321262691
201,84.30906725657701,84.45946321262691
202,84.31437337931948,84.45779088489071
203,84.31437337931948,84.45779088489071
204,84.31816703461051,84.4585153790346
205,84.31816703461051,84.4585153790346
206,84.32330984873253,84.45843584316617
207,84.32330984873253,84.45843584316617
208,84.31716511065599,84.45887167308176
209,84.31716511065599,84.45887167308176
210,84.31621366637201,84.45945835305284
211,84.31621366637201,84.45945835305284
212,84.3217994070949,84.458486236483
213,84.3217994070949,84.458486236483
214,84.3195925984608,84.4606846762251
215,84.3195925984608,84.4606846762251
216,84.31877438899167,84.46085742313731
217,84.31877438899167,84.46085742313731
218,84.32197249029082,84.45912929393792
219,84.32197249029082,84.45912929393792
220,84.32232592228146,84.46029857305673
221,84.32232592228146,84.46029857305673
222,84.32603819798796,84.46104874573415
223,84.32603819798796,84.46104874573415
224,84.32550149693071,84.46137256306986
225,84.32550149693071,84.46137256306986
226,84.32355639624431,84.4587710195522
227,84.32355639624431,84.4587710195522
228,84.32761939242324,84.45983716602134
229,84.32761939242324,84.45983716602134
230,84.33591552427009,84.45909038313444
231,84.33591552427009,84.45909038313444
232,84.3286134370811,84.45905686924392
233,84.3286134370811,84.45905686924392
234,84.33009032373467,84.45784972062731
235,84.33009032373467,84.45784972062731
236,84.3281778739356,84.45824066102405
237,84.3281778739356,84.45824066102405
238,84.31996379730735,84.45719419809564
239,84.31996379730735,84.45719419809564
240,84.32631041320626,84.45553191629716
241,84.32631041320626,84.45553191629716
242,84.32697523445728,84.45234558234773
243,84.32697523445728,84.45234558234773
244,84.32224031353317,84.4513892071677
245,84.32224031353317,84.4513892071677
246,84.3253494378122,84.45262219180178
247,84.3253494378122,84.45262219180178
248,84.32768292620324,84.45277980527109
249,84.32768292620324,84.45277980527109
250,84.3296460035491,84.45093989943146
251,84.3296460035491,84.45093989943146
252,84.33185636324278,84.45114630549729
253,84.33185636324278,84.45114630549729
254,84.33303155616828,84.45040048304907
255,84.33303155616828,84.45040048304907
256,84.32571580136144,84.44981220801127
257,84.32571580136144,84.44981220801127
258,84.32190072116394,84.4484568645761
259,84.32190072116394,84.4484568645761
260,84.32165440650459,84.44792492331395
261,84.32165440650459,84.44792492331395
262,84.32735677563412,84.44642038602132
263,84.32735677563412,84.44642038602132
264,84.32595179843682,84.4461699027555
265,84.32595179843682,84.4461699027555
266,84.33252219869371,84.44495509638443
267,84.33252219869371,84.44495509638443
268,84.33166628861422,84.44425046049899
269,84.33166628861422,84.44425046049899
270,84.32756292537353,84.44362767958157
271,84.32756292537353,84.44362767958157
272,84.33084139687223,84.44376697054669
273,84.33084139687223,84.44376697054669
274,84.33422382228568,84.44232328621256
275,84.33422382228568,84.44232328621256
