Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.004777809068052459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.004777809068052458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.004777809068052458,0.0013953225221580861,0.016498344412250013,0.03687719903587759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05195483747895169,0.0053348912209495065,0.01764432539191966,0.038561154100358694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05195483747895169,0.08206784673330536,0.024262036949182116,0.046054833959151414,0.02035110676483111,0.0,0.0,0.0,0.0,0.0,0.0
14,0.11920505281292079,0.1381579652156837,0.058662517183909454,0.08831058659844,0.02035110676483111,0.0,0.0,0.0,0.0,0.0,0.0
15,0.24155192718813254,0.3044121159290048,0.1360409925546737,0.17534455236473634,0.0203937679391304,0.04962318262983727,0.0,0.0,0.0,0.0,0.0
16,0.4452787741233542,0.4794577388753906,0.2870264724573934,0.3202048995408019,0.08348935197721168,0.061515501450386395,0.0,0.0,0.0,0.0,0.0
17,0.8159874499210642,0.6589893208536566,0.5087673174046154,0.502714237012433,0.31290854825032965,0.13584957930393932,0.018477213063727044,0.004474260474419123,0.009919961971926523,0.0,0.0
18,0.9415774936996864,0.8464135670833279,0.773338431869291,0.7995619497270772,0.5630568850872933,0.20322062474676675,0.0395983548617226,0.10893115961267887,0.2713465042600959,0.0,0.0
19,1.3672557518735677,1.2182790823040401,1.2329662484238326,1.209935935999766,1.0786310002837578,0.3096234118880889,0.0801053666075468,0.1674563826337697,0.30962939231511805,0.010859830705623715,0.0
20,1.8334325893497598,1.6151057371607995,1.7222464555095938,1.716771739415919,1.457275887299494,0.44641586874518524,0.13515005129949975,0.2275467272473587,0.33613937357657575,0.049986985095817164,0.05128347413127934
21,2.2163928539693902,2.0418116591869806,2.3874517479020736,2.270743377400794,2.2412160562593364,0.8927315562277525,0.19260616384001075,0.30331621301824535,0.5923796256293342,0.20568031548723723,0.06639686489552608
22,2.8191110325771986,2.3586099364222517,3.03206839878634,2.787690938625981,2.8898113994110695,1.757042251931269,0.38175161920465484,0.564015044575235,0.8872850355928571,0.2927409752824302,0.1415278741370908
23,3.4584162590919068,2.841323378359841,3.7444930474603373,3.414592165354523,3.672715873755789,2.1419872729885827,0.5002511340763547,0.8861204673192038,1.1931158391923398,0.6518847360703688,0.3907526037998429
24,4.1417265272840975,3.3733843691571943,4.156306311447792,4.457632750870682,4.3846314323124655,2.7783932394981803,0.6977808061387787,1.2673855947994381,1.6533673527454071,0.861188445935859,0.5503706174336939
25,4.904838547853531,3.9170282233004503,4.797756919235639,5.311266478792055,5.009728714426387,3.5141080318539677,1.1697424513814063,1.8152044295024272,2.187088160161989,1.190859542689101,1.0648725602272184
26,5.847860990506965,4.369370763389571,5.604733211669287,6.243496950124085,5.874721223171616,4.47813768585521,1.8001893687035284,2.325483999398682,3.090359092162932,1.7073397468295535,1.784106263557334
27,6.623552243349004,5.049879165283655,6.395606320919388,7.345353581812917,6.855237945212288,5.458325187282389,2.430769072236382,3.3334361355960547,3.9193433992704545,2.5274211021985584,2.186451763071288
28,7.379839295613901,5.63910821155043,7.083206036519201,8.325944369457043,7.887101085350349,6.099992007869449,3.129791026817226,4.0532334094741245,4.837666787947353,3.2385641974804877,2.874719757498035
29,8.445322458910757,6.174502399166328,8.179789876958674,9.238020212672488,8.867852806150314,7.087233252157818,3.731967904599112,5.1670645786612495,5.7633180759956195,3.965254006322469,3.681826110663745
30,9.417227621198528,6.841935226247027,9.205823208187663,10.153533813619225,9.892573300932453,8.249315386050652,4.450644076043378,6.229215622528154,6.593295019994708,4.922401446607661,4.509451315127441
31,10.445403774168113,7.674989964576433,10.121862554716676,11.015888565831716,11.156512763709417,9.186635821779914,5.437596905132321,7.2523606425508795,7.818211726753223,6.157619594887184,5.299222708309192
32,11.333575962244293,8.380771210073112,11.13231541810088,12.024661331804506,12.164864386082467,10.162429572401589,6.424120954189766,8.279307307408875,8.912809111056985,7.104352160856592,6.426142892567417
33,12.261202029846668,9.069572350271564,12.182029855764393,12.910176302018456,13.182180050703419,11.307449166334964,7.398664324564558,9.49218167272711,9.907112526482809,8.119304849727913,7.478212543134856
34,13.254997015089955,9.749564579615516,13.112659028664094,14.03996160882116,14.278827975708014,12.232616576001849,8.451225643567145,10.711350115342704,11.119641115750118,9.25365027424045,8.458275229828896
35,14.36766043827104,10.577606073737956,14.187352732703475,15.139338739752056,15.344743479872513,13.140724319117128,9.641498027590368,11.874148672695691,12.302907228078123,10.365071780984918,9.39645613144913
36,15.482593109903583,11.506238934317363,15.192463405266562,16.187030987395286,16.4606899173464,14.292788001400899,10.514082853102988,13.245710280116063,13.240335038563932,11.324711116439698,10.575668208418968
37,16.671112000426245,12.32924506920968,16.23405542889466,17.236901553590847,17.48905924344204,15.366088619440383,11.543589770864806,14.162316513178046,14.307962298077918,12.4743556045609,11.616771987409713
38,17.757235375731725,13.198892555543356,17.127558599157158,18.209429895391693,18.61298792250133,16.46083225568305,12.62246838223674,15.455701752887412,15.299836645792192,13.604731538545522,12.748200145922443
39,18.990424860766772,14.089094208271954,18.266342520470847,19.209635050884078,19.54425099343999,17.516493899399926,13.642800505250282,16.48054215581838,16.432011254670382,14.61287939936438,14.074172907641683
40,20.010450493901065,14.872613066232688,19.26031731041349,20.310533585343375,20.592767151701477,18.56646648604026,14.581141909461756,17.55465431296548,17.629102347980236,15.615307357994347,15.115957024761958
41,21.055781433272458,15.821475044060735,20.38880770525235,21.599066762887855,21.697811288798878,19.63576851262689,15.712503974793906,18.7866851963842,18.74686316986818,16.824351092342592,16.355015969835403
42,22.12818130581597,16.725630401232685,21.202678155396637,22.634687296503138,22.74759278317079,20.62930628356165,16.569264419007727,19.843042249084725,19.712841023977333,17.952787971857568,17.510616698118753
43,23.223097967492144,17.54619228834294,22.257600785258038,23.57757232303804,23.816279121682403,21.651163157889087,17.7599957459193,20.82433235170079,20.779241345788474,19.069906345084657,18.55774165915096
44,24.309611191344317,18.40660250101442,23.26530197300908,24.74057990178362,24.896300429135277,22.810579906226508,18.7999312828826,21.9152134927229,21.955949818672973,20.127330054361767,19.61201475817138
45,25.316514012730185,19.314112848189016,24.28493700055378,25.737864859879465,25.797517015426468,23.82757262145556,19.983981432210793,22.88112659527248,23.048544533773928,21.244768344382756,20.763494777647608
46,26.27004613192917,20.290514152306468,25.272863439925786,26.799409921429064,26.83162267767754,24.813113442035984,21.04812344109008,23.908751937408987,24.262361512618906,22.408056487705245,22.009688821843827
47,27.236114374350006,21.04240370908123,26.237173805344955,27.893861401336796,27.77571853283346,25.811907452518245,21.89699946702771,24.955377560483907,25.357628435390662,23.49351021312651,23.142492751491204
48,28.223731726892094,21.950903809400792,27.293678732200377,28.832990596046503,28.730031387250605,26.837333668906023,22.787071091198342,26.072307223059955,26.41576939846747,24.68350264494787,24.286531849109522
49,29.272109779751148,22.92133003305962,28.34096004678773,29.844732117884565,29.691845203759144,27.974538899503155,23.685487797154,27.031155536555623,27.372504263731994,25.721593659580826,25.394791484856118
50,30.180826302389875,23.8952631926606,29.352861337831516,30.785242023694977,30.662353927292234,28.8855850068612,24.656007339161484,28.036105183327,28.359986117480425,26.840044257307284,26.44905173549249
51,31.088090535982982,24.7918658574543,30.29510558080141,31.74702765026452,31.50145468883733,29.806264933455733,25.559274913353015,29.042611501567663,29.26809594129123,27.945729212481147,27.54940175387898
