Comparison stage no.,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize100//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize300//,data//output//runtimePerformance//GDE3//SolutionSetSize400//,data//output//runtimePerformance//GDE3//SolutionSetSize500//
0,1.411319755672583,1.6176448489980801,2.531426997469064,3.090734719676245,3.7694415206866427,4.205033233805331
1,3.110051836278427,2.225227356565886,2.531426997469064,3.090734719676245,3.7694415206866427,4.205033233805331
2,6.162258518240113,3.0426618216936014,3.641162160929516,3.090734719676245,3.7694415206866427,4.205033233805331
3,10.15866099755586,4.337905202922979,3.641162160929516,4.3503114147685125,3.7694415206866427,4.205033233805331
4,15.046721514174152,6.171518582899219,4.625522275455687,4.3503114147685125,5.139100220368346,4.205033233805331
5,19.840794755386042,8.304497383601134,4.625522275455687,4.3503114147685125,5.139100220368346,5.519766986461798
6,25.298415368914323,10.485391247563015,6.1562630091893205,5.852475375882807,5.139100220368346,5.519766986461798
7,29.910794292533293,13.275101779037582,6.1562630091893205,5.852475375882807,5.139100220368346,5.519766986461798
8,34.322287158897076,15.471531293798233,8.303218460463702,5.852475375882807,6.733318180137959,5.519766986461798
9,38.198872724593336,18.428017833172245,8.303218460463702,8.10412910475944,6.733318180137959,5.519766986461798
10,41.81327985673058,21.694032527388767,10.455933245800097,8.10412910475944,6.733318180137959,7.277355013578206
11,45.27316157745619,24.486966537680697,10.455933245800097,8.10412910475944,6.733318180137959,7.277355013578206
12,48.460066367014015,27.005130755419188,13.067947726318115,10.248338221705707,8.45252412825796,7.277355013578206
13,51.47453219009851,29.101087398498954,13.067947726318115,10.248338221705707,8.45252412825796,7.277355013578206
14,54.25046926493691,31.522708330545125,15.892309256965815,10.248338221705707,8.45252412825796,7.277355013578206
15,56.568849686510035,34.1187173311831,15.892309256965815,12.164496550082333,8.45252412825796,9.081357141204021
16,58.77940793866961,36.12006268876359,18.735095462249543,12.164496550082333,10.989441388712851,9.081357141204021
17,60.76957749839649,38.01145940375603,18.735095462249543,12.164496550082333,10.989441388712851,9.081357141204021
18,62.397985654491464,39.7795643892877,21.241033897555653,15.259129518311981,10.989441388712851,9.081357141204021
19,64.1764831297952,41.88325509329333,21.241033897555653,15.259129518311981,10.989441388712851,9.081357141204021
20,65.69037480180005,43.592570874177746,23.747284653545176,15.259129518311981,13.826670990333186,11.53367774228182
21,67.07636570397354,45.27938122311005,23.747284653545176,18.072201094638487,13.826670990333186,11.53367774228182
22,68.35910693434259,46.799682207238284,26.609727622629542,18.072201094638487,13.826670990333186,11.53367774228182
23,69.53057411001149,48.32916904391218,26.609727622629542,18.072201094638487,13.826670990333186,11.53367774228182
24,70.62061354823496,49.94885706070089,29.20273211044744,20.542608207843468,16.693450400582698,11.53367774228182
25,71.57529451589971,51.37799389365385,29.20273211044744,20.542608207843468,16.693450400582698,14.246955334702344
26,72.53775049395308,52.704700907395406,31.721701681097453,20.542608207843468,16.693450400582698,14.246955334702344
27,73.33307925919244,54.18523152756002,31.721701681097453,23.178617363163642,16.693450400582698,14.246955334702344
28,74.14247105744725,55.51701067180353,34.10727333036672,23.178617363163642,19.171673838438483,14.246955334702344
29,74.91577880720214,56.73936962606657,34.10727333036672,23.178617363163642,19.171673838438483,14.246955334702344
30,75.6502342700895,57.930563773546915,36.658688772693644,25.623742491734784,19.171673838438483,16.792676486871244
31,76.37297515481357,59.04453009212469,36.658688772693644,25.623742491734784,19.171673838438483,16.792676486871244
32,77.02291379043473,60.058069493858866,38.63538339358186,25.623742491734784,22.067572383356836,16.792676486871244
33,77.63620389368405,61.10648722950502,38.63538339358186,28.415404367808144,22.067572383356836,16.792676486871244
34,78.19448883227098,62.16237375896837,40.81017029617532,28.415404367808144,22.067572383356836,16.792676486871244
35,78.79173422052963,63.08051410577622,40.81017029617532,28.415404367808144,22.067572383356836,19.700236211486946
36,79.30339045808118,63.95148779269641,42.608978365685665,30.786202530624585,24.54578744363915,19.700236211486946
37,79.77991872948317,64.88117020216151,42.608978365685665,30.786202530624585,24.54578744363915,19.700236211486946
38,80.24212112867075,65.63290946371457,44.426656141516816,30.786202530624585,24.54578744363915,19.700236211486946
39,80.64897817116719,66.33203019939272,44.426656141516816,33.3763806533466,24.54578744363915,19.700236211486946
40,81.01670511628842,67.04640294496211,46.245204387627844,33.3763806533466,27.1373659831762,22.561679148724693
41,81.39825528130825,67.74904974392493,46.245204387627844,33.3763806533466,27.1373659831762,22.561679148724693
42,81.76402594976705,68.42527517927631,48.12275492251889,35.73807748886819,27.1373659831762,22.561679148724693
43,82.13301569476118,69.19156402049519,48.12275492251889,35.73807748886819,27.1373659831762,22.561679148724693
44,82.42490519543898,69.85310782389355,49.734072356496746,35.73807748886819,29.751926562512327,22.561679148724693
45,82.73844057639849,70.45786263243366,49.734072356496746,38.15949062337834,29.751926562512327,25.21537831826391
46,83.02390879825232,71.04894843793865,51.33330449712466,38.15949062337834,29.751926562512327,25.21537831826391
47,83.29564476028682,71.66601809264614,51.33330449712466,38.15949062337834,29.751926562512327,25.21537831826391
48,83.52992681046992,72.2020119455683,52.69161488934762,40.267612099484644,32.37005585432389,25.21537831826391
49,83.79174235042002,72.71932113815846,52.69161488934762,40.267612099484644,32.37005585432389,25.21537831826391
50,84.03957275507518,73.22415311071236,54.12070676904946,40.267612099484644,32.37005585432389,28.215838022142798
51,84.28075549974133,73.69416721598635,54.12070676904946,42.25854575072662,32.37005585432389,28.215838022142798
52,84.50560942797647,74.14978328691679,55.36431195205051,42.25854575072662,34.91362138207508,28.215838022142798
53,84.73363506972143,74.63751483372833,55.36431195205051,42.25854575072662,34.91362138207508,28.215838022142798
54,84.94688232768621,75.0538139482219,56.80532826516905,44.08388958173871,34.91362138207508,28.215838022142798
55,85.14548524746175,75.52761749998133,56.80532826516905,44.08388958173871,34.91362138207508,30.804232165599267
56,85.35172640986826,75.96538163904343,57.9864659161369,44.08388958173871,37.42774276134124,30.804232165599267
57,85.55717259069559,76.3348094290552,57.9864659161369,46.062896260442166,37.42774276134124,30.804232165599267
58,85.74286378441619,76.72562637786281,59.07758971788263,46.062896260442166,37.42774276134124,30.804232165599267
59,85.95009912824503,77.0691916818138,59.07758971788263,46.062896260442166,37.42774276134124,30.804232165599267
60,86.10007760033459,77.40596031478412,60.21016632742475,47.894532745976925,39.5700810474639,33.403223674763645
61,86.25368256492091,77.78118991571453,60.21016632742475,47.894532745976925,39.5700810474639,33.403223674763645
62,86.43050913099435,78.10763982142677,61.22056674629546,47.894532745976925,39.5700810474639,33.403223674763645
63,86.55006591686389,78.43398498540635,61.22056674629546,49.71415645694693,39.5700810474639,33.403223674763645
64,86.67599577818044,78.77760826768859,62.19551373751554,49.71415645694693,41.40926787760964,33.403223674763645
65,86.8121335299089,79.09494273156417,62.19551373751554,49.71415645694693,41.40926787760964,35.87289370470636
66,86.99226675307,79.36121304304959,63.028764292132635,51.26017205275224,41.40926787760964,35.87289370470636
67,87.15520682226378,79.65551415645909,63.028764292132635,51.26017205275224,41.40926787760964,35.87289370470636
68,87.29067880957919,79.93952877601538,63.973774944137695,51.26017205275224,43.32549085253221,35.87289370470636
69,87.4331602706427,80.23997081834115,63.973774944137695,52.87589539799491,43.32549085253221,35.87289370470636
70,87.56180466298318,80.528727127466,64.91681101216898,52.87589539799491,43.32549085253221,38.36257442124174
71,87.6863605396101,80.80201362860548,64.91681101216898,52.87589539799491,43.32549085253221,38.36257442124174
72,87.79617957947174,81.04138316273287,65.83170405068444,54.462191427580905,45.30530870311058,38.36257442124174
73,87.90016572046319,81.28272842040745,65.83170405068444,54.462191427580905,45.30530870311058,38.36257442124174
74,88.03463011939802,81.53615242749937,66.61645393305729,54.462191427580905,45.30530870311058,38.36257442124174
75,88.14938790628828,81.78957006650978,66.61645393305729,55.81230520069526,45.30530870311058,40.60235131812591
76,88.24515022211753,82.01459988139328,67.44790885728808,55.81230520069526,47.21049641445717,40.60235131812591
77,88.33474420649777,82.23194168684788,67.44790885728808,55.81230520069526,47.21049641445717,40.60235131812591
78,88.45435941381977,82.43416753258633,68.17413542259882,57.08037276316392,47.21049641445717,40.60235131812591
79,88.5623222882032,82.64314451350855,68.17413542259882,57.08037276316392,47.21049641445717,40.60235131812591
80,88.68047551280206,82.83741131666179,68.92558340100764,57.08037276316392,49.07076306840133,42.586482538460785
81,88.77277585409182,83.06512709166661,68.92558340100764,58.37456551837794,49.07076306840133,42.586482538460785
82,88.8577401548227,83.26081117324243,69.55132872251816,58.37456551837794,49.07076306840133,42.586482538460785
83,88.94429075918403,83.44468482184604,69.55132872251816,58.37456551837794,49.07076306840133,42.586482538460785
84,89.0398049374385,83.64064590076883,70.23902199916135,59.51910277118252,50.88192202287819,42.586482538460785
85,89.12061865869764,83.82855010499709,70.23902199916135,59.51910277118252,50.88192202287819,44.87573192357561
86,89.21624256698111,83.99487727500875,70.88272089777966,59.51910277118252,50.88192202287819,44.87573192357561
87,89.29690945304786,84.19038822845751,70.88272089777966,60.63539870329141,50.88192202287819,44.87573192357561
88,89.41284392165504,84.35669241223349,71.49263574905866,60.63539870329141,52.566251101027305,44.87573192357561
89,89.49857658908049,84.53159620788917,71.49263574905866,60.63539870329141,52.566251101027305,44.87573192357561
90,89.57487613261469,84.69689196226824,72.11690424645165,61.64060060887691,52.566251101027305,46.656161779626295
91,89.64326729857004,84.8532675006892,72.11690424645165,61.64060060887691,52.566251101027305,46.656161779626295
92,89.73917188145454,84.98918823469464,72.6817170062803,61.64060060887691,53.83580498578107,46.656161779626295
93,89.81589755436892,85.1570937314037,72.6817170062803,62.57560750206865,53.83580498578107,46.656161779626295
94,89.91501070769158,85.32005364721044,73.21007423410043,62.57560750206865,53.83580498578107,46.656161779626295
95,89.99280925233234,85.46407938025698,73.21007423410043,62.57560750206865,53.83580498578107,48.53959281010669
96,90.05865671672926,85.60123199663879,73.7484975243728,63.58771553967839,55.340323511944455,48.53959281010669
97,90.11849656719492,85.7298114572454,73.7484975243728,63.58771553967839,55.340323511944455,48.53959281010669
98,90.20100106428906,85.87921250470042,74.31375133380797,63.58771553967839,55.340323511944455,48.53959281010669
99,90.29265676812645,86.02438007626114,74.31375133380797,64.46786170400982,55.340323511944455,48.53959281010669
100,90.3457042073376,86.17172909791897,74.82050051421481,64.46786170400982,56.669105022389296,50.13283654034307
101,90.4229725886239,86.30583539216886,74.82050051421481,64.46786170400982,56.669105022389296,50.13283654034307
102,90.47715026124493,86.45260372253233,75.32961448387553,65.50178947195712,56.669105022389296,50.13283654034307
103,90.52883893143739,86.59942639588658,75.32961448387553,65.50178947195712,56.669105022389296,50.13283654034307
104,90.59141083578103,86.71831864639675,75.75291561905283,65.50178947195712,57.86426233159477,50.13283654034307
105,90.65889958097091,86.83851061699069,75.75291561905283,66.30964555276435,57.86426233159477,51.78921643268384
106,90.73262175848824,86.95739900295781,76.20759905714257,66.30964555276435,57.86426233159477,51.78921643268384
107,90.79217490722056,87.08340798130723,76.20759905714257,66.30964555276435,57.86426233159477,51.78921643268384
108,90.85635677681279,87.19160111389634,76.64942570585195,67.1476847177627,59.02052029467647,51.78921643268384
109,90.92930925122788,87.30059261887914,76.64942570585195,67.1476847177627,59.02052029467647,51.78921643268384
110,90.98502557677445,87.4097889427085,77.06391496284843,67.1476847177627,59.02052029467647,53.22418039729489
111,91.03979009477628,87.518514666907,77.06391496284843,67.9825939274356,59.02052029467647,53.22418039729489
112,91.09369606144627,87.62632687799746,77.43851627224458,67.9825939274356,60.2686467093257,53.22418039729489
113,91.13459727783443,87.73232317368813,77.43851627224458,67.9825939274356,60.2686467093257,53.22418039729489
114,91.18357313455121,87.85435956178445,77.89430501416514,68.74221882283896,60.2686467093257,53.22418039729489
115,91.2275465147029,87.95632205744174,77.89430501416514,68.74221882283896,60.2686467093257,54.65766018210799
116,91.27891895299925,88.04606540436868,78.2254830312653,68.74221882283896,61.4208656372792,54.65766018210799
117,91.32454137319718,88.14959881864485,78.2254830312653,69.44803260288693,61.4208656372792,54.65766018210799
118,91.36327154536077,88.26618688638102,78.62683247121996,69.44803260288693,61.4208656372792,54.65766018210799
119,91.41222345995129,88.36568831478685,78.62683247121996,69.44803260288693,61.4208656372792,54.65766018210799
120,91.4640928604045,88.47092708294194,79.03043398076504,70.13858728002126,62.52838051138975,56.052901730369484
121,91.51690882951182,88.55883773946985,79.03043398076504,70.13858728002126,62.52838051138975,56.052901730369484
122,91.56586262964885,88.65475226282939,79.38888757614113,70.13858728002126,62.52838051138975,56.052901730369484
123,91.60298807834313,88.76590843084695,79.38888757614113,70.81988186449834,62.52838051138975,56.052901730369484
124,91.65468522919588,88.85121301292472,79.72094127654373,70.81988186449834,63.603213312469954,56.052901730369484
125,91.7095456752782,88.93498496869191,79.72094127654373,70.81988186449834,63.603213312469954,57.26412298373666
126,91.75413045596727,89.01830962645646,80.07108263246597,71.45044243571583,63.603213312469954,57.26412298373666
127,91.80246055094157,89.11227832928797,80.07108263246597,71.45044243571583,63.603213312469954,57.26412298373666
128,91.84798613444374,89.19136427395743,80.35533777441056,71.45044243571583,64.64402811521927,57.26412298373666
129,91.88994611064975,89.27137969899178,80.35533777441056,72.05480810960209,64.64402811521927,57.26412298373666
130,91.93335777832,89.36094618240685,80.67050180625299,72.05480810960209,64.64402811521927,58.54288073646213
131,91.97374505246316,89.43752859772144,80.67050180625299,72.05480810960209,64.64402811521927,58.54288073646213
132,92.02346155346183,89.5315704647384,80.99193135283245,72.6990269128715,65.60131147356894,58.54288073646213
133,92.06740130656813,89.59994024165235,80.99193135283245,72.6990269128715,65.60131147356894,58.54288073646213
134,92.10955525015906,89.66130426979022,81.28147661274771,72.6990269128715,65.60131147356894,58.54288073646213
135,92.14427994738158,89.74736694682075,81.28147661274771,73.23321231072836,65.60131147356894,59.71799113012018
136,92.200011152274,89.81203644565137,81.55770163416553,73.23321231072836,66.42248063053336,59.71799113012018
137,92.24117048537643,89.87635613568077,81.55770163416553,73.23321231072836,66.42248063053336,59.71799113012018
138,92.28035511197092,89.94298129471079,81.80700918541889,73.76049197323933,66.42248063053336,59.71799113012018
139,92.32238496026483,90.00616302456426,81.80700918541889,73.76049197323933,66.42248063053336,59.71799113012018
140,92.35462604326571,90.07700291615468,82.07949129463536,73.76049197323933,67.22247148408746,60.9828047601885
141,92.3841829755073,90.1405447319539,82.07949129463536,74.32190156425818,67.22247148408746,60.9828047601885
142,92.41001656228434,90.21261375685725,82.35829038826311,74.32190156425818,67.22247148408746,60.9828047601885
143,92.4470899315947,90.30315370227311,82.35829038826311,74.32190156425818,67.22247148408746,60.9828047601885
144,92.47719467932521,90.36836560822768,82.58892599170953,74.83255142272534,68.06080591749368,60.9828047601885
145,92.50736961280461,90.43973268766729,82.58892599170953,74.83255142272534,68.06080591749368,62.18106285337291
146,92.54086364559153,90.49845611079694,82.83075310254367,74.83255142272534,68.06080591749368,62.18106285337291
147,92.57770480726245,90.55614516217524,82.83075310254367,75.29697010379185,68.06080591749368,62.18106285337291
148,92.61321450611628,90.61551602813373,83.06132642882187,75.29697010379185,68.86251855623335,62.18106285337291
149,92.65189036995861,90.67541202643476,83.06132642882187,75.29697010379185,68.86251855623335,62.18106285337291
150,92.68938999377251,90.73198001552922,83.3038329662624,75.82296215299726,68.86251855623335,63.260737803044144
151,92.72526741641667,90.78059110221147,83.3038329662624,75.82296215299726,68.86251855623335,63.260737803044144
152,92.75516627738128,90.84867496017252,83.53570237684241,75.82296215299726,69.5638958526467,63.260737803044144
153,92.77181388114187,90.90020394352374,83.53570237684241,76.2859673999747,69.5638958526467,63.260737803044144
154,92.80127214971287,90.94958404452045,83.7477162718654,76.2859673999747,69.5638958526467,63.260737803044144
155,92.84210047744361,91.01582962225618,83.7477162718654,76.2859673999747,69.5638958526467,64.29156151020959
156,92.86211316962728,91.06394397140255,83.96668396863042,76.82000945559568,70.19395419753575,64.29156151020959
157,92.89254681945125,91.12921007227965,83.96668396863042,76.82000945559568,70.19395419753575,64.29156151020959
158,92.92280351413271,91.18124380640889,84.19523489989517,76.82000945559568,70.19395419753575,64.29156151020959
159,92.95016465415158,91.24248933395351,84.19523489989517,77.25896270057092,70.19395419753575,64.29156151020959
160,92.98493288762208,91.29993851972208,84.37860246683601,77.25896270057092,70.91949588784613,65.24617762788756
161,93.01691587063115,91.34333897311517,84.37860246683601,77.25896270057092,70.91949588784613,65.24617762788756
162,93.04610021587378,91.3873116776674,84.59780516038226,77.68253635847476,70.91949588784613,65.24617762788756
163,93.0692366477735,91.44203781429624,84.59780516038226,77.68253635847476,70.91949588784613,65.24617762788756
164,93.09378738727706,91.49729662573547,84.79176909004998,77.68253635847476,71.56517406356377,65.24617762788756
165,93.12307331121951,91.54611780828147,84.79176909004998,78.10242202460567,71.56517406356377,66.14729580432066
166,93.14897875929228,91.59981162448011,84.97621732721939,78.10242202460567,71.56517406356377,66.14729580432066
167,93.17731265580099,91.64651888402945,84.97621732721939,78.10242202460567,71.56517406356377,66.14729580432066
168,93.20511363382134,91.69916033976357,85.15659690912736,78.47077449510448,72.15679534808754,66.14729580432066
169,93.2406185327255,91.75256279197905,85.15659690912736,78.47077449510448,72.15679534808754,66.14729580432066
170,93.27188161519176,91.80162878056902,85.34093459463358,78.47077449510448,72.15679534808754,67.00847934523065
171,93.30337310102341,91.83829870072837,85.34093459463358,78.84082689667214,72.15679534808754,67.00847934523065
172,93.32493463234073,91.8737928991712,85.51147191358116,78.84082689667214,72.81846066657491,67.00847934523065
173,93.34386043925515,91.91707777817044,85.51147191358116,78.84082689667214,72.81846066657491,67.00847934523065
174,93.3669662775285,91.9610723313048,85.67077335305035,79.24684446556074,72.81846066657491,67.00847934523065
175,93.40372534086116,92.00316527258404,85.67077335305035,79.24684446556074,72.81846066657491,67.88908732016617
176,93.43441474580091,92.0458933590179,85.82089168857645,79.24684446556074,73.42820409030035,67.88908732016617
177,93.4538042943209,92.08644093437104,85.82089168857645,79.59409407581158,73.42820409030035,67.88908732016617
178,93.47303326834948,92.12146194211256,85.98759289883715,79.59409407581158,73.42820409030035,67.88908732016617
179,93.49515281064825,92.16253104067751,85.98759289883715,79.59409407581158,73.42820409030035,67.88908732016617
180,93.52275421109374,92.20078194274362,86.14402363433815,79.92329741558251,73.99078042489268,68.71621222176081
181,93.54258103000046,92.24737891653233,86.14402363433815,79.92329741558251,73.99078042489268,68.71621222176081
182,93.57049549647407,92.28134674373483,86.32165976494888,79.92329741558251,73.99078042489268,68.71621222176081
183,93.5843302747836,92.32274033395443,86.32165976494888,80.25817970688969,73.99078042489268,68.71621222176081
184,93.60366768433384,92.35518776205737,86.47162163759093,80.25817970688969,74.59803254212382,68.71621222176081
185,93.62809332670514,92.39540194757686,86.47162163759093,80.25817970688969,74.59803254212382,69.45641614408616
186,93.65232846643292,92.42705416235448,86.6212106473283,80.59259926335827,74.59803254212382,69.45641614408616
187,93.67547078926906,92.45759293496803,86.6212106473283,80.59259926335827,74.59803254212382,69.45641614408616
188,93.69353340000777,92.49394479977403,86.77516972001058,80.59259926335827,75.09524013025305,69.45641614408616
189,93.71419383956129,92.52829311544474,86.77516972001058,80.89729007231217,75.09524013025305,69.45641614408616
190,93.73454142859235,92.56765028394275,86.92901027954125,80.89729007231217,75.09524013025305,70.19478170177136
191,93.75972402055571,92.59505542245978,86.92901027954125,80.89729007231217,75.09524013025305,70.19478170177136
192,93.78189335959341,92.63606092783589,87.07148111843036,81.18733433441386,75.61782021384239,70.19478170177136
193,93.80500960569648,92.66957990669638,87.07148111843036,81.18733433441386,75.61782021384239,70.19478170177136
194,93.83032813176838,92.70363294645865,87.2270803677553,81.18733433441386,75.61782021384239,70.19478170177136
195,93.85341028104368,92.74066899496077,87.2270803677553,81.49963184284407,75.61782021384239,70.89807872699284
196,93.87566199198412,92.77437949602594,87.36270798692217,81.49963184284407,76.10972138285416,70.89807872699284
197,93.88667416083298,92.8093909917948,87.36270798692217,81.49963184284407,76.10972138285416,70.89807872699284
198,93.90608052759401,92.84460237737748,87.49754118819124,81.79974553373204,76.10972138285416,70.89807872699284
199,93.93253455350485,92.87067843072386,87.49754118819124,81.79974553373204,76.10972138285416,70.89807872699284
200,93.95549741135189,92.89681323389624,87.61982365207984,81.79974553373204,76.58025775215398,71.52687053045528
201,93.97923886200411,92.9251105914165,87.61982365207984,82.0926481442306,76.58025775215398,71.52687053045528
202,93.99539291394262,92.94743757393246,87.75891390430994,82.0926481442306,76.58025775215398,71.52687053045528
203,94.01005392733951,92.97301453444231,87.75891390430994,82.0926481442306,76.58025775215398,71.52687053045528
204,94.0276147692976,93.01576627803612,87.90255202368327,82.37214809782844,77.00794393566126,71.52687053045528
205,94.04725748080956,93.04691290931986,87.90255202368327,82.37214809782844,77.00794393566126,72.13544167387532
206,94.06429104930552,93.08062584992469,88.03238584369169,82.37214809782844,77.00794393566126,72.13544167387532
207,94.08579466256175,93.10257298417308,88.03238584369169,82.65280840904718,77.00794393566126,72.13544167387532
208,94.10107026407063,93.13667807791532,88.14680625714153,82.65280840904718,77.44759263035897,72.13544167387532
209,94.11689928534095,93.16562706913291,88.14680625714153,82.65280840904718,77.44759263035897,72.13544167387532
210,94.12948057914387,93.19058837765355,88.27191915379109,82.9162492403915,77.44759263035897,72.74637486335777
211,94.14187203458494,93.21701001191695,88.27191915379109,82.9162492403915,77.44759263035897,72.74637486335777
212,94.16186787487388,93.24716469160359,88.40060074573555,82.9162492403915,77.86699781298094,72.74637486335777
