Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,8.246127549641502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,9.382216188035354,8.246016828861391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8.281969038965395,9.812410576070695,9.319756357038901,8.537849735070052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,9.406688643042388,9.873846773758533,9.60553655167547,9.458557674514863,8.564010470012757,0.0,0.0,0.0,0.0,0.0,0.0
5,9.86387613630098,9.978863719521266,9.849295632437347,9.878357493104023,9.53161247392448,8.40827140592591,0.47462024445401596,0.0,0.0,0.0,0.0
6,10.117981002154847,10.204648008882494,9.933526837185227,10.121483532023165,9.982377435081265,9.501208618217545,8.579166127501315,0.0,0.0,0.0,0.0
7,10.230845425070397,10.454964118250684,10.130553251145475,10.331413361514453,10.240542971375083,9.931209303928709,9.491846839617217,8.510239695091467,0.0,0.0,0.0
8,10.38011206409721,10.64468375790837,10.325752083941367,10.380216708372785,10.364656905635597,10.215582236312532,9.902860469019787,9.447143924739684,8.492305868118336,0.0,0.0
9,10.629699114842863,10.829941506010815,10.601929684402434,10.641661642027234,10.422953231319562,10.314132834112522,10.214395241745482,9.968572946889749,9.476430118043682,8.458207804715279,0.0
10,10.932355356956993,11.121996089499262,10.92746729811513,10.974033245398466,10.689931782743036,10.503744154638305,10.368514998810936,10.349417903455768,9.990585591109859,9.519184001981564,8.65426196753847
11,11.309894568101804,11.423929318347543,11.243061384694382,11.262220036622312,11.018487085051243,10.771702248065893,10.382137623965953,10.418901181812544,10.269071514615192,10.04494946086542,9.582079131626463
12,11.672730866623905,11.778463689491115,11.538022265292584,11.588865386325903,11.250724972610902,11.037469294941475,10.449005268472776,10.532676784054066,10.355259517275181,10.281179565751223,9.94430288942928
13,11.959197902287972,11.988439518192964,11.857418439324155,11.921354972349103,11.542886010870372,11.34384136635694,10.6937640374971,10.770221554515715,10.438549533301769,10.386363561093027,10.255095629192018
14,12.28141737497033,12.241314126934363,12.128680817978305,12.20391698977841,11.875858631905984,11.652962623178889,10.962376404808124,11.050675192008207,10.649293463058594,10.465168897578943,10.333331204114533
15,12.544241913646056,12.516866103962649,12.437832361372754,12.449006010861568,12.117049670310882,11.921886485877168,11.20390691760313,11.376286158757454,11.096578340359585,10.750636567482747,10.406517293773382
16,12.705915967883637,12.646462711983023,12.600108748694923,12.666624012200362,12.309595775658066,12.242842126427721,11.447599045051883,11.62796510732819,11.4762678629329,10.99791386485797,10.536578749617453
17,12.97780916382149,12.863985708102035,12.87235076953282,12.908410816825612,12.557863065509494,12.516964462796656,11.727153524546683,11.90880207158234,11.760742319625681,11.365277733311249,10.856410361770587
18,13.172447270982236,13.039220061173642,13.112788741862143,13.16559572670008,12.760382246839233,12.794596937317346,12.02267512965465,12.169161768731733,11.997315865979191,11.600821495500757,11.305094664791884
19,13.37954467201093,13.25398285926912,13.376104230703497,13.33902636305247,13.023325450054045,12.970172337639593,12.328447718137525,12.443291270123138,12.223745885694752,11.80445317492538,11.580402252722827
20,13.61803473666937,13.428869264451798,13.572902580082461,13.598841369232842,13.269406936239934,13.180827474403095,12.465195721911742,12.742344806267432,12.43520151888461,12.041974949136018,11.861082648249141
21,13.752521352780775,13.663090330986934,13.774921159867729,13.78391495747553,13.530360946812618,13.400400488517253,12.661219512293009,12.932516921209332,12.629197002988041,12.306159008031916,12.10688600936579
