Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.02030950876895761
59,0.0,0.02030950876895761
60,0.0,0.02030950876895761
61,0.0,0.02030950876895761
62,0.0,0.1360166572999853
63,0.0,0.1360166572999853
64,0.0,0.6506841873334618
65,0.0,0.6506841873334618
66,0.0,1.0353148992684575
67,0.0,1.0353148992684575
68,0.0,1.6840445098559853
69,0.0,1.6840445098559853
70,0.0,3.041874598866903
71,0.0,3.041874598866903
72,0.0,4.833705135575545
73,0.0,4.833705135575545
74,0.0,7.2360212690262316
75,0.0,7.2360212690262316
76,0.0,9.980208090566032
77,0.0,9.980208090566032
78,0.0,13.69188705977879
79,0.0,13.69188705977879
80,0.0,17.326429568657005
81,0.0,17.326429568657005
82,0.0,22.88378426136514
83,0.0,22.88378426136514
84,0.0,27.931514076998674
85,0.0,27.931514076998674
86,0.0,33.96412747925999
87,0.0,33.96412747925999
88,0.0,41.82105830662787
89,0.0,41.82105830662787
90,0.0,48.92464170073988
91,0.0,48.92464170073988
92,0.0,55.62316400517165
93,0.0,55.62316400517165
94,0.0,61.967359220245285
95,0.0,61.967359220245285
96,0.0,67.03524656649012
97,0.0,67.03524656649012
98,0.0,71.3116713439258
99,0.0,71.3116713439258
100,0.0,74.57841243227475
101,0.0,74.57841243227475
102,0.0,77.63423450278022
103,0.0,77.63423450278022
104,0.0,79.82429059985161
105,0.0,79.82429059985161
106,0.0,81.76146795367447
107,0.0,81.76146795367447
108,0.0,83.26748649676597
109,0.0,83.26748649676597
110,0.0,84.47423803058042
111,0.0,84.47423803058042
112,0.0,85.56177340202353
113,0.0,85.56177340202353
114,0.0,86.34700698837024
115,0.0,86.34700698837024
116,0.0,86.95742726233361
117,0.0,86.95742726233361
118,0.0,87.46310206553434
119,0.0,87.46310206553434
120,0.0,87.95721449935286
121,0.0,87.95721449935286
122,0.0,88.53786265717994
123,0.0,88.53786265717994
124,0.0,88.98087497059623
125,0.0,88.98087497059623
126,0.0,89.32433580026729
127,0.0,89.32433580026729
128,0.0,89.73448691878174
129,0.0,89.73448691878174
130,0.0,90.04234457754539
131,0.0,90.04234457754539
132,0.0,90.24867840740049
133,0.0,90.24867840740049
134,0.0,90.47095339568033
135,0.0,90.47095339568033
136,0.0,90.6635343063219
137,0.0,90.6635343063219
138,0.0,90.91829154518162
139,0.0,90.91829154518162
140,0.0,91.0885312830013
141,0.0,91.0885312830013
142,0.0,91.42204514393993
143,0.0,91.42204514393993
144,0.0,91.82667636121748
145,0.0,91.82667636121748
146,0.0,92.16425010809117
147,0.0,92.16425010809117
148,0.0,92.5252532520267
149,0.0,92.5252532520267
150,0.0,92.7217660972237
151,0.0,92.7217660972237
152,0.16852555366320374,92.87430547089394
153,0.16852555366320374,92.87430547089394
154,0.16852555366320374,93.01603898614331
155,0.16852555366320374,93.01603898614331
156,0.3063328635514751,93.14424118723788
157,0.3063328635514751,93.14424118723788
158,0.33796809592691684,93.25506108071905
159,0.33796809592691684,93.25506108071905
160,0.3379680959269169,93.34120385170714
161,0.3379680959269169,93.34120385170714
162,0.3379680959269169,93.40099820190731
163,0.3379680959269169,93.40099820190731
164,0.3379680959269169,93.45889525315923
165,0.3379680959269169,93.45889525315923
166,0.3379680959269169,93.50300873073962
167,0.3379680959269169,93.50300873073962
168,0.3379680959269169,93.55340463070239
169,0.3379680959269169,93.55340463070239
170,0.42470587888559336,93.57982879998121
171,0.42470587888559336,93.57982879998121
172,0.42470587888559336,93.6300171359621
173,0.42470587888559336,93.6300171359621
174,0.42470587888559336,93.64974934926802
175,0.42470587888559336,93.64974934926802
176,0.4247058788855934,93.67695583793721
177,0.4247058788855934,93.67695583793721
178,0.42500898677539817,93.70742201549709
179,0.42500898677539817,93.70742201549709
180,0.42773054916675013,93.74192318863608
181,0.42773054916675013,93.74192318863608
182,0.42773054916675013,93.76969083417572
183,0.42773054916675013,93.76969083417572
184,0.42773054916675024,93.78313695576122
185,0.42773054916675024,93.78313695576122
186,0.42773054916675013,93.80873139363175
187,0.42773054916675013,93.80873139363175
188,0.45433304824823684,93.8398585769061
189,0.45433304824823684,93.8398585769061
190,0.46812557454899567,93.84777632990588
191,0.46812557454899567,93.84777632990588
192,0.49301897406393874,93.87902151245204
193,0.49301897406393874,93.87902151245204
194,0.49301897406393874,93.88809549925054
195,0.49301897406393874,93.88809549925054
196,0.49366630754360974,93.90803731657712
197,0.49366630754360974,93.90803731657712
198,0.7007849594540724,93.92357305419483
199,0.7007849594540724,93.92357305419483
200,0.8053971711571956,94.13373618011056
201,0.8053971711571956,94.13373618011056
202,1.1570315156612154,94.14404008995763
203,1.1570315156612154,94.14404008995763
204,1.496480370786797,94.32164309693302
205,1.496480370786797,94.32164309693302
206,1.701705446630975,94.3476963854284
207,1.701705446630975,94.3476963854284
208,2.024869023835539,94.58822047813126
209,2.024869023835539,94.58822047813126
210,2.12188822020901,94.67117880497132
211,2.12188822020901,94.67117880497132
212,2.7330380865820163,94.76551045789854
213,2.7330380865820163,94.76551045789854
214,2.945028108090726,94.81829541778366
215,2.945028108090726,94.81829541778366
216,3.3302626469971006,94.89677716165579
217,3.3302626469971006,94.89677716165579
218,3.602767678936142,95.03710933269817
219,3.602767678936142,95.03710933269817
220,4.255312287671057,95.10615302790679
221,4.255312287671057,95.10615302790679
222,4.705028340940267,95.25343850407924
223,4.705028340940267,95.25343850407924
224,5.505549790863151,95.37528263501281
225,5.505549790863151,95.37528263501281
226,6.427836358689823,95.46891757715689
227,6.427836358689823,95.46891757715689
228,7.160151005410649,95.55552464753251
229,7.160151005410649,95.55552464753251
230,7.989197175924616,95.59825843619117
231,7.989197175924616,95.59825843619117
232,8.747121682027318,95.6584888544677
233,8.747121682027318,95.6584888544677
234,10.002019603948108,95.70000112856293
235,10.002019603948108,95.70000112856293
236,10.842995492326226,95.719937630005
237,10.842995492326226,95.719937630005
238,11.971426933490783,95.74041948091066
239,11.971426933490783,95.74041948091066
240,13.197011465631528,95.75075646362536
241,13.197011465631528,95.75075646362536
242,14.706026434897115,95.75476290656339
243,14.706026434897115,95.75476290656339
244,16.054753502100013,95.77129501513967
245,16.054753502100013,95.77129501513967
246,17.83654709773873,95.78263893834584
247,17.83654709773873,95.78263893834584
248,19.574121437302466,95.79671457394919
249,19.574121437302466,95.79671457394919
250,21.391344893313363,95.79668139148002
251,21.391344893313363,95.79668139148002
252,23.145297908105825,95.83029898906491
253,23.145297908105825,95.83029898906491
254,25.051798947079696,96.01956116713802
255,25.051798947079696,96.01956116713802
256,27.364570469585882,96.09043431886073
257,27.364570469585882,96.09043431886073
258,29.07598229856014,96.23719448068249
259,29.07598229856014,96.23719448068249
260,30.651051800415672,96.33323833341474
261,30.651051800415672,96.33323833341474
262,33.323895052600555,96.4181998533542
263,33.323895052600555,96.4181998533542
264,35.21337505145703,96.47698860114753
265,35.21337505145703,96.47698860114753
266,36.99856828063475,96.54004258726715
267,36.99856828063475,96.54004258726715
268,38.713714324486745,96.57108267491033
269,38.713714324486745,96.57108267491033
270,40.78219203333489,96.60896078228534
271,40.78219203333489,96.60896078228534
272,42.7669781046446,96.62974008795968
273,42.7669781046446,96.62974008795968
274,44.30356145616391,96.64356293171807
275,44.30356145616391,96.64356293171807
276,46.31339968577374,96.65544900133989
