Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.037096613769251004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.037096613769251004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.03899071202073862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.005823959696677613,0.06179645626140948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.02427923392792476,0.06179645626140948,0.0,0.02424410546804211,0.0,0.009515751318832312,0.0,0.0010839688470544867,0.0,0.0,0.0
16,0.030330214771384558,0.08267290226618032,0.0,0.04623378092702429,0.0,0.00951575131883231,0.0,0.004606719848631511,0.0,0.0,0.0
17,0.07389780486328391,0.12173868521443891,0.0,0.048206250813920604,0.0,0.00951575131883231,0.0,0.025212327175456777,0.0,0.0,0.0
18,0.08991005158301593,0.1576715756642303,0.0,0.05851479663080321,0.0,0.04158833638297321,0.0,0.08134215835725168,0.0,0.033768136290978634,0.0
19,0.18573463374013655,0.19235118080529712,0.035229124188824686,0.0895354658524229,5.884794848650266E-4,0.07092985863024838,0.005428406709386737,0.08226160151307446,0.0,0.03376813629097863,0.0
20,0.2877441374460324,0.22619570345412354,0.07053098449959752,0.2022840179142176,0.02878964460629181,0.11600936359762853,0.005428406709386737,0.09250594782287036,0.0,0.04619659441006654,0.0
21,0.32433954324422776,0.2664501289743768,0.15435164827791809,0.27729207704140113,0.0966631922428369,0.14839024174294949,0.054956867682181006,0.1312120130548638,0.0,0.05570736233702023,0.0
22,0.49295909495300066,0.3316651230373216,0.2436722260070805,0.3906559453517076,0.10966086841753822,0.21893531777488376,0.0797989346179578,0.20089168119396356,0.0,0.09370071170505884,0.0
23,0.6641705886263013,0.40148321556214317,0.343532154401284,0.5001790810137154,0.18043455043984796,0.3490701327885918,0.10562808868553362,0.27706757842597435,0.03805808231419977,0.1736320214486644,0.0
24,0.8064001310980009,0.49072035583014134,0.5039108627036036,0.6534913876791256,0.33671196403126796,0.43199167413143036,0.18484720696353307,0.35103138348717283,0.07257349550240305,0.18024993700507866,0.0
25,1.1141393766535537,0.5948535707145114,0.7026068365303819,0.8357669923364239,0.5286287641507026,0.6154959668204627,0.24079790364525694,0.523252174012325,0.15292600408835602,0.2532699427800273,0.06270124060883565
26,1.348340030718301,0.7765262762019537,0.952867222981689,0.9979260691461668,0.7856560453774842,0.8170947920984841,0.4255051482832023,0.7472599574569424,0.22190195851601235,0.3323680451963545,0.1135245643788836
27,1.7700650150910258,0.9046124802133676,1.3065580882930075,1.3221189948705747,1.0447888752512353,1.153770567188646,0.6702488055184561,0.9522561502418252,0.44760664280406054,0.5186428108009289,0.2543705251222879
28,2.032053770631353,1.0550760920794087,1.6450284658647927,1.7415501306363255,1.2513251136024495,1.4044128406424907,0.911010870987551,1.337237199108494,0.5612069932469099,0.7568415512526585,0.46972618127303234
29,2.331716571470446,1.2329307255865392,1.8756222529221853,2.2374737028065526,1.6316390041452946,1.7583405229559257,1.0989447614306145,1.6142332570242366,0.8817329196830602,0.9858081038695907,0.6228208293705654
30,2.7324129398676105,1.4527356691685336,2.239889807860674,2.7491672175070843,1.931771967725334,2.1556671450418436,1.3868852344773395,1.9067804247170634,1.112761020585256,1.2219903148598945,0.9112076893433704
31,3.2872859933735814,1.7093287564494495,2.698874902297738,3.1448681314350138,2.528207580998433,2.5386435043422555,1.6357059642165213,2.301776695302613,1.377312712220079,1.5719760846262274,1.090090893349423
32,3.968299113977727,1.9404651687233943,3.028703239988571,3.6534443437941744,2.92187879062561,3.008719349206335,1.8796573762532969,2.6233732052654237,1.9027778870106447,1.9162656958108246,1.3444193089369172
33,4.5142350937584625,2.1924445391659497,3.5082371281834215,4.177615250216348,3.5636598424930526,3.351507399727432,2.160750531264933,3.167810995652256,2.4292723527074562,2.4745508871885535,1.646457470860603
34,5.195375202611886,2.3946314655046415,3.95254692364865,4.614271682608209,4.251223554672892,4.01670244321081,2.537207962854279,3.650804444999857,2.905403653937601,2.960188163433277,2.0666204072668997
35,5.901338293345248,2.751305038997743,4.574085827508571,5.079965140597887,4.884398573472511,4.611986791844417,3.093871755141617,4.145521465294501,3.3818283075460793,3.361238474257313,2.389854366216026
36,6.665772270204524,3.2408884600977634,5.188281737608357,5.8152554997126495,5.473246064235225,5.251066538363117,3.625352316938874,4.626989171695137,3.9442931108464,3.797031541728719,2.9494825542961522
37,7.225525768891535,3.604499724004377,5.906044025670121,6.652399030628442,6.064087945866814,5.955891620787042,4.18465658628967,5.17914462137057,4.570174062605378,4.348666554470793,3.4623085346470366
38,8.000263477737832,4.124834889585277,6.584527120169032,7.47447535338235,6.660272393618906,6.789021100388254,4.820795292240237,5.809620709036876,5.172908463249821,4.9004551212689,4.2013757693218166
39,8.674156844178405,4.624652220137592,7.233765808153183,8.22649769923393,7.294996280912621,7.589424923783248,5.40031200390692,6.50175149713769,5.878444791851346,5.626102465031919,4.858010668708834
40,9.469551261944453,5.038301744827845,8.012858856223552,8.974159252486148,8.157225833824691,8.347430393395081,6.282919208376088,7.337101635104766,6.602883311081629,6.395183699263128,5.688734939073307
41,10.280422828270872,5.548996703907771,8.840445757638053,9.814572644287253,9.251506681800967,9.16382599350745,7.018788158894078,8.160445761364732,7.396346199213413,7.093634221187123,6.424900580243826
42,11.133704143151995,6.03545950232521,9.644766582116857,10.701480382201874,10.158719066786762,10.06765239937332,7.597716544600162,8.884922576890308,8.22903378523472,7.671381708014041,7.217936521489785
43,12.17573502451761,6.632480482255318,10.424547592957845,11.577705550697349,11.03826326516233,10.932571914069456,8.323184410857758,9.809969474727612,9.006531435720014,8.457623231119168,8.101214958352335
44,12.972624091349031,7.271173751622354,11.256515089953707,12.434926752060944,11.951024495151378,11.857627645787838,8.979114055516431,10.649289490525874,9.75784166993583,9.186909443590464,8.900148662885272
45,13.69884963320681,7.8465519188030175,12.202347705870864,13.466285395582927,12.763989325557002,12.746203025406032,9.77942287928388,11.59684945376037,10.646064327889523,9.998572155513438,9.694675734046093
46,14.60965671258873,8.453054740911025,13.151192617572768,14.490737885621293,14.033287256975585,13.481392741905044,10.525500269285748,12.584710624126071,11.550120255077555,10.87669137701893,10.469151466277767
47,15.610530314987153,9.174197810590378,14.015703217752733,15.43818943784304,15.039160023626422,14.531896901448338,11.407870716295427,13.602902239081564,12.593039582952784,11.745373717067082,11.147549332142896
48,16.504611867078047,10.012683218223623,14.858093473558927,16.280960257066443,15.880139211292727,15.493570394183271,12.238935376282065,14.750732643445675,13.729568569011608,12.56443318386983,11.956936781214072
49,17.39379260774689,10.723357350890463,15.749612128664845,17.240401781197296,16.933882867263385,16.665137701768852,12.961320672525842,15.818954763516693,14.537237775932649,13.705854327306936,12.721378929086102
50,18.428316615791005,11.505499278613804,16.71184466799143,18.220327609866573,17.9352759935647,17.783839740452237,13.682346631737447,16.74468926535769,15.503800678258486,14.533156691611024,13.81994545080951
51,19.337545503593773,12.477781592648984,17.786067669460355,19.18565782697919,19.012618058093295,18.740112936890714,14.609540437925997,17.71412341966108,16.599140089404166,15.530974385432012,14.84942536002497
52,20.261192715278767,13.17858113067609,18.68707544246897,20.19641187884869,20.00718930297596,19.65524859796708,15.486255309117464,18.67521533350153,17.581036619477718,16.57322772323013,15.91580476454644
