Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,33.28070049613722,33.28429018235264
1,33.83322183670218,33.855005203080225
2,34.19760481799907,34.1666083102248
3,34.50009867076878,34.33843386530084
4,35.009071899675966,34.45128188969913
5,35.25629111792675,34.64743968015137
6,35.73319701021825,34.83284068745438
7,36.08291423463144,35.18180531019378
8,36.53663141588468,35.61221444579349
9,36.89960513784098,36.139793192341244
10,37.23128453863582,36.62854262081747
11,37.5140859747745,37.2085624340481
12,37.9280512351146,37.715224019503836
13,38.20872296244278,38.30868499437477
14,38.6954122865922,38.9140809480298
15,38.95563800969911,39.45026527966601
16,39.43384981866789,40.00066098627169
17,39.75119343719049,40.60692459822207
18,40.20613286713933,41.13523056291676
19,40.721258372851665,41.74055722308793
20,41.2472633770319,42.226144256693345
21,41.661028486069675,42.77444528386779
22,42.362792761813296,43.43489386682853
23,42.69274044213936,43.9797649695692
24,43.25671694426663,44.55138792168048
25,43.62861436752855,45.21184194075617
26,44.185516433661164,45.749777510428544
27,44.6052071825429,46.40498825605804
28,45.10338751981737,47.10078338042406
29,45.459426325461116,47.64472247824948
30,46.01729914992085,48.32452367757314
31,46.550813131877085,49.02521218793871
32,47.091553117347495,49.80900981675758
33,47.54553525350337,50.6057402998068
34,48.34198418842857,51.180469895603494
35,48.8161438982967,51.76588605532216
36,49.441104441100656,52.44357226148272
37,49.80774438164951,53.11652691334232
38,50.44319410045518,53.850866248013475
39,50.83064826404428,54.51022854991845
40,51.541989322686774,55.18564095664399
41,51.97257114874019,55.87229875399499
42,52.58204660896881,56.66503510347444
43,53.01379930521818,57.244668777266725
44,53.53097177471173,57.95339869128073
45,54.01861677649889,58.69361488690995
46,54.53845000778812,59.2962464038563
47,54.90934464027577,59.95464539376938
48,55.44158397264604,60.72408633874261
49,55.77283645531204,61.25483252460081
50,56.33531070532942,61.92277653968582
51,56.74646873571283,62.64874828046602
52,57.21556936673227,63.33551838783027
53,57.585130831591016,63.88856526573996
54,57.95194569044773,64.54772435576324
55,58.30748750387307,65.21815253887347
56,58.634751079894066,65.69511710275701
57,58.890918904359694,66.22526954264188
58,59.31523247836788,66.75829026746047
59,59.65619899508155,67.37279580749195
60,59.93238318349009,68.02239683005844
61,60.28553296036597,68.47786796173511
62,60.58269198383509,68.95110519114118
63,60.850885880762284,69.37924876267918
64,61.18396245129914,69.80941564416264
65,61.435726111951496,70.22744083111725
66,61.68061776169915,70.64489835695687
67,61.87251927421794,71.1083776919033
68,62.130052291766845,71.53111540524058
69,62.32974962759181,71.89385757745244
70,62.59945419830591,72.27044209022193
71,62.84810197072533,72.68714420941816
72,63.124808071512795,73.0379884560523
73,63.34262301635453,73.3430921600947
74,63.608629766201865,73.72930826241289
75,63.80746749691281,74.01669651606068
76,64.01572262980478,74.34492699701856
77,64.14169892670444,74.64232818329688
78,64.3347440880434,74.8934171527768
79,64.50851297833759,75.19063227017718
80,64.69336572930722,75.41860198323
81,64.8451929142064,75.65712160969277
82,65.05936945881137,75.8962483882018
83,65.21386840105987,76.1332740685876
84,65.37808830244501,76.32734153323378
85,65.49801733498916,76.53871308922365
86,65.69008810663912,76.71540657822744
87,65.85451259678337,76.88711060487017
88,66.07047823601405,77.0820804163992
89,66.15546793864605,77.2316534319899
90,66.34863491066847,77.39560851165344
91,66.46522202455778,77.52281371905637
92,66.62989573904576,77.649659055534
93,66.74260818001147,77.77150694728043
94,66.86204702839984,77.91004349909264
95,66.94897317506818,78.01496261199203
