Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,1.5997618347081324,1.1165088440189261,2.6761185569768298,3.3442632445969984,4.187047604029256,4.463328401969555
1,5.389901416554917,2.1033906208562603,2.6761185569768298,3.3442632445969984,4.187047604029256,4.463328401969555
2,11.893885517717559,4.373158981481552,4.014052961954714,3.3442632445969984,4.187047604029256,4.463328401969555
3,20.181044345205866,7.857729678549073,4.014052961954714,4.974219457866274,4.187047604029256,4.463328401969555
4,27.266469518202953,11.602041556540206,8.11578998191304,4.974219457866274,6.0092612717778415,4.463328401969555
5,34.020930024275316,15.87396722756998,8.11578998191304,4.974219457866274,6.0092612717778415,6.811547965850099
6,39.41179006065146,20.481891030920956,12.38907693490218,9.157739719364589,6.0092612717778415,6.811547965850099
7,44.46977100609832,24.8809534733968,12.38907693490218,9.157739719364589,6.0092612717778415,6.811547965850099
8,49.04264072769095,29.14446203818693,17.569816369180998,9.157739719364589,10.924258022742576,6.811547965850099
9,52.73079765758196,33.06265945471558,17.569816369180998,14.257874230979125,10.924258022742576,6.811547965850099
10,55.97015260724197,36.69459217896503,22.718215430911684,14.257874230979125,10.924258022742576,11.976913668659199
11,58.69369262895533,40.26637860504641,22.718215430911684,14.257874230979125,10.924258022742576,11.976913668659199
12,61.13019945888462,43.49048599437105,27.367065265484598,20.171426038748052,17.39525276710976,11.976913668659199
13,63.21823232202106,46.470219656756576,27.367065265484598,20.171426038748052,17.39525276710976,11.976913668659199
14,65.12709205718248,49.27354904117974,31.709897005032357,20.171426038748052,17.39525276710976,11.976913668659199
15,66.85265771024584,51.898326944978145,31.709897005032357,26.032345231159148,17.39525276710976,18.404683419187815
16,68.30629448233097,54.409795121679835,36.19826874208371,26.032345231159148,23.537743525511743,18.404683419187815
17,69.64772548183704,56.52138283428406,36.19826874208371,26.032345231159148,23.537743525511743,18.404683419187815
18,70.76738769659136,58.36420627382894,40.17560371467813,31.335122112374318,23.537743525511743,18.404683419187815
19,71.77868411265865,60.18752392525059,40.17560371467813,31.335122112374318,23.537743525511743,18.404683419187815
20,72.76898285718842,61.867452707807416,44.12932269955144,31.335122112374318,29.50017078868803,24.71839370644296
