Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,43.053651084120126,42.5284341793642
1,45.96716577370959,45.66037683940658
2,48.01550375903736,47.90446878981359
3,49.31594214606255,49.35615286291592
4,52.17834914275347,50.51771148705807
5,54.090173062486855,51.8820360777786
6,56.69840450601147,53.78063333390013
7,58.92012860814197,55.99008500379546
8,61.40519535806037,58.46317600373241
9,62.99206541821617,60.63347681974711
10,64.90012761204197,62.95627053049404
11,66.44112940647628,64.86954032729788
12,68.70894975834808,66.75699626777514
13,70.45272513475565,68.73481139692143
14,72.74310141836837,70.20385370846545
15,73.91296724775303,71.34155298775777
16,75.68100084625235,72.65878618839987
17,76.94908075058103,73.7488226435765
18,78.79649371384788,74.73269811716479
19,79.84270010392798,75.65345791204746
20,81.0961067696715,76.52186585019567
21,81.94401313941283,77.3671653915412
22,83.04157659030908,78.21851790795615
23,83.87845395681839,78.90715756054834
24,84.97502626144988,79.7048889879143
25,85.57554067287664,80.38253229789234
26,86.52181925649222,81.04892960724514
27,87.1824383881575,81.54698848969699
28,87.97848150406737,82.06410140994926
29,88.40339068155124,82.55039216220808
30,89.17837544164348,83.10248971091693
31,89.6125125278612,83.53739102211871
32,90.16481447145539,83.97931970002399
33,90.53033463002882,84.46548414511615
34,91.0098089154144,84.82059637679374
35,91.34415474686094,85.19745924385812
36,91.75988134538673,85.60536572039231
37,92.04577701394322,85.92738735008969
38,92.38286421308727,86.20749605007008
39,92.65649068983369,86.57301103788708
40,92.9540959964384,86.94807787403633
41,93.18653763727691,87.25631630766291
42,93.46956647622451,87.55868893809836
43,93.70005232688098,87.84407833799615
44,93.96267554271667,88.12492387128212
45,94.15609675474315,88.42901305850101
46,94.36066882181433,88.67114352466065
47,94.50105394120165,88.94763000346026
48,94.71375049653153,89.15105554430767
49,94.85641696095087,89.40340703889227
50,95.01929765526644,89.64203983248262
51,95.16262530840416,89.88862956540754
52,95.30709177222437,90.10980443049863
53,95.42119453800025,90.33693604459874
54,95.56217420778859,90.54074893315438
55,95.65964194175406,90.7695312603944
56,95.77506102927664,90.96078214516015
57,95.85521003700475,91.14688062128461
58,95.96157539244255,91.3361527457401
59,96.04523911619575,91.51260320959713
60,96.12896666658644,91.69070281580339
61,96.19607912012256,91.87233046664197
62,96.27620291227433,92.03084331577821
63,96.33571434118896,92.21567109603755
64,96.40482096543421,92.37295602081115
65,96.47220655901445,92.52524784945673
66,96.53483572849277,92.67974726531318
