Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,49.440864935688694,49.42219389367576
1,50.62426883511487,50.493406067391675
2,51.21840386934542,51.20380746796571
3,51.62632115323782,51.55989213114323
4,52.626555581161796,52.00319365669106
5,53.35112457733128,52.53370457848767
6,54.39931081949457,53.24753973060618
7,54.99255032008723,54.10597086642728
8,55.944280683614565,55.104508301954205
9,56.5946578722873,56.26402477503245
10,57.71995154742163,57.46799042672196
11,58.4259817434799,58.73520338811357
12,59.19494903688619,60.066788177266936
13,60.237642055008635,61.476220779513255
14,61.35851397869332,62.865822452127
15,62.14878627801031,64.23120015748947
16,63.38427061412985,65.46443704583459
17,64.04592059633495,66.52103461685407
18,65.0487230813119,67.63378486112407
19,65.96058958857333,68.60979941626488
20,67.082829311843,69.83226111713819
21,68.14430920960893,70.8339003816163
22,69.11656704156879,71.77911992650694
23,69.88505193109951,72.63525711624871
24,70.9813673455472,73.47582811362865
25,71.93785460473448,74.4316348386847
26,73.20225617662847,75.29186704558657
27,73.71812375882645,76.06704941598949
28,74.74296503235291,76.8003592176723
29,75.51891181191179,77.59563719803295
30,76.37880379304681,78.21707612315038
31,76.97021486558182,78.82852259346068
32,78.01694293488048,79.51357385051008
33,78.49798908549971,80.3024027365739
34,79.13110289034437,80.8361616164889
35,79.50434307173634,81.42804014942365
36,80.04495194509806,81.86548351260788
37,80.42121648860746,82.4431998626834
38,80.89084334313532,82.96025929142841
39,81.23006749812464,83.3375213032375
40,81.65995788312682,83.72802745078717
41,82.04305586686517,84.1374733700885
42,82.34506999230695,84.52879354674415
43,82.51778184300258,84.91272395533205
44,82.84752090535866,85.26197967069271
45,83.07278771332372,85.64516909250922
46,83.31157613115273,85.91117537181309
47,83.50084468134315,86.17561510633492
48,83.80822859547771,86.48653864839471
49,83.98472367467302,86.7542030457866
50,84.19005725057643,87.00604513569786
51,84.3242626630416,87.23619624775931
52,84.51931608527963,87.4444715455798
