Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.01661769163836123,0.0,0.0,0.0,0.0,0.0
9,0.04381629947025062,0.0,0.0,0.0,0.0,0.0
10,0.3106239340796472,0.0,0.0,0.0,0.0,0.0
11,1.2034937419875837,0.0,0.0,0.0,0.0,0.0
12,2.2681327804877776,0.0,0.0,0.0,0.0,0.0
13,4.2763039795728535,0.0,0.0,0.0,0.0,0.0
14,7.54147479919634,0.0016753833935693068,0.0,0.0,0.0,0.0
15,10.939979728749242,0.10808791077854339,0.0,0.0,0.0,0.0
16,14.191980839463142,0.1270644113103641,0.0,0.0,0.0,0.0
17,18.080921694191936,0.17647540746889953,0.0,0.0,0.0,0.0
18,21.36653233877115,0.43833012561959767,0.0,0.0,0.0,0.0
19,24.827744244685377,0.9528570884475481,0.0,0.0,0.0,0.0
20,28.116618042011577,1.7628409432335261,0.0,0.0,0.0,0.0
21,31.26824782468589,2.7268679879682183,0.0,0.0,0.0,0.0
22,33.9341003349716,4.2668428629256585,0.0,0.0,0.0,0.0
23,36.2916287655101,6.218346875663373,0.0,0.0,0.0,0.0
24,38.44310633853506,8.805269808668672,0.0,0.0,0.0,0.0
25,39.54030777517845,11.366543704062932,0.0,0.0,0.0,0.0
26,41.4740645309051,13.835275035478642,0.02713690450017414,0.0,0.0,0.0
27,43.19125969659909,16.64571469395311,0.02713690450017414,0.0,0.0,0.0
28,44.87587581463067,19.836826666664447,0.14022987871610143,0.0,0.0,0.0
29,46.212907944893225,22.804548811881983,0.14022987871610143,0.0,0.0,0.0
30,47.48284211083744,25.550940955331136,0.45386800405073774,0.0,0.0,0.0
31,48.56675594349946,28.09554597437226,0.45386800405073774,0.0,0.0,0.0
32,49.71249405687022,30.625117936382125,0.9196436778519784,0.0,0.0,0.0
33,50.62741093469999,32.85145844349496,0.9196436778519784,0.02413589735146369,0.0,0.0
34,51.47806494392974,34.88771405799793,1.7354996380231538,0.02413589735146369,0.0,0.0
35,52.27289870041726,37.028746960873264,1.7354996380231538,0.02413589735146369,0.0,0.0
36,53.01793975317018,38.99076003110715,3.308574300556924,0.02691475705440032,0.0,0.0
37,53.61221999901294,40.55249018136168,3.308574300556924,0.02691475705440032,0.0,0.0
38,54.21231375049431,42.34156366458473,5.627313241968603,0.02691475705440032,0.0,0.0
39,54.77645837347595,43.694948108026274,5.627313241968603,0.07437923071204934,0.0,0.0
40,55.28859659524781,45.15453523614981,7.738414797425058,0.07437923071204934,0.0,0.0
41,55.716279785113365,46.325952040888595,7.738414797425058,0.07437923071204934,0.0,0.0
42,56.06083061643054,47.54148240497526,10.753951569159055,0.3530912708956283,0.0,0.0
43,56.62334108390241,48.59092961679499,10.753951569159055,0.3530912708956283,0.0,0.0
44,56.92847050732982,49.72935689936469,14.056512563471077,0.3530912708956283,0.02510371943309204,0.0
45,57.22425481800223,50.54039121288578,14.056512563471077,1.1406648247453237,0.02510371943309204,0.0
46,57.49182400351246,51.49903706202033,17.646168205944537,1.1406648247453237,0.02510371943309204,0.0
47,57.733610260151224,52.38161291785297,17.646168205944537,1.1406648247453237,0.02510371943309204,0.0
48,57.95712940166388,53.09852997399281,21.118393673887862,2.4528496935621735,0.17320433141811825,0.0
49,58.14964674510158,53.74326213407497,21.118393673887862,2.4528496935621735,0.17320433141811825,0.0
50,58.299594940889406,54.431045263326396,24.675816748003104,2.4528496935621735,0.17320433141811825,0.019755301336438366
51,58.37300029297104,54.968393476298104,24.675816748003104,4.368054983420973,0.17320433141811825,0.019755301336438366
52,58.52466421555813,55.66001283729272,27.796391896158678,4.368054983420973,0.38283618157925625,0.019755301336438366
53,58.651594648884675,56.10034014108012,27.796391896158678,4.368054983420973,0.38283618157925625,0.019755301336438366
54,58.79949203814775,56.6024595285702,30.65915997860537,6.786839524059903,0.38283618157925625,0.019755301336438366
55,58.926083064628585,57.07165894670106,30.65915997860537,6.786839524059903,0.38283618157925625,0.024092083063016502
56,59.024096461642536,57.489697864779686,33.53228425700335,6.786839524059903,0.8695272303207151,0.024092083063016502
57,59.12303474439855,57.85949743438057,33.53228425700335,10.121092782797696,0.8695272303207151,0.024092083063016502
58,59.23186653313981,58.203886804540296,36.162390347528884,10.121092782797696,0.8695272303207151,0.024092083063016502
