Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,55.38809035602266,56.23538333629764
1,60.56042443403127,61.53968898462623
2,63.58843286513331,64.97781754871707
3,65.80241741581118,66.5836724610912
4,68.64282215784301,68.18775683718523
5,70.28394127977,70.08353480485034
6,72.32568798210056,72.29008408723192
7,73.95832967561466,74.0010503024127
8,75.80185385695842,75.82615186226492
9,77.13830396426512,77.5101480537774
10,78.73416588363683,78.76559477848441
11,80.18323645861618,80.23783579590442
12,81.32947525367693,81.43638551200031
13,82.44850587563015,82.26314465546221
14,83.56563866085631,83.15447568173784
15,84.2765927878239,83.84793102517168
16,84.88646714262421,84.56259258143645
17,85.60439239169956,85.21232561342838
18,86.37599596360589,85.82494419098745
19,86.8273908249483,86.28661179058382
20,87.36311232726894,86.70494106033155
21,87.8228741360608,87.05277659046128
22,88.32066029982495,87.36945676544669
23,88.76084170795997,87.65110664930296
24,89.15908366298503,87.91647654577129
25,89.53079183718181,88.18929103101077
26,89.85371272256185,88.43028040683359
27,90.12885337436663,88.64211521316751
28,90.42896931162115,88.82434303528319
29,90.69112719644697,89.03503478243682
30,90.95888013399863,89.19497469444613
31,91.21357509545811,89.35961643069258
32,91.40681181248745,89.50136276835617
33,91.54624253389984,89.63254050069517
34,91.74667782952869,89.76937495401293
35,91.89322410486736,89.88785453762188
36,92.06677483591243,89.99192947699208
37,92.22026216048803,90.09441859521753
38,92.42761751052058,90.18432814378761
39,92.5364519706266,90.28676786416412
40,92.68333978287883,90.38262071728064
41,92.79550388144972,90.47369669797841
42,92.91089583540203,90.56276855680618
43,93.00545237196684,90.65817675726022
44,93.09879667895211,90.75514603674141
45,93.1838397000926,90.83757996462832
46,93.25876941493719,90.91807527101567
47,93.34669886048276,90.9968142012343
48,93.45534850753154,91.06299771457769
49,93.52133560304375,91.12558623935524
50,93.59120713877016,91.184588634728
51,93.64828703805722,91.25488413519598
52,93.72278301695275,91.30426208732686
53,93.7993907323051,91.36133611475276
