Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.004454497003348974,0.0
15,0.0,0.0,0.0,0.0,0.0,0.004454497003348974,0.0
16,0.004728282634852744,0.0,0.0,0.0,0.0,0.004454497003348973,0.013264043137910849
17,0.004728282634852744,0.0,0.0,0.0,0.0,0.004454497003348973,0.013264043137910849
18,0.00864003987275935,0.0,0.0,0.0,0.0,0.022310153838646818,0.0546468445189315
19,0.00864003987275935,0.0,0.0,0.0026331743555676047,0.0,0.022310153838646818,0.0546468445189315
20,0.01188603709992237,0.02694998236893314,0.0,0.0026331743555676047,0.0,0.022310153838646818,0.2467733124098434
21,0.01188603709992237,0.02694998236893314,0.0,0.0026331743555676047,0.0,0.022310153838646818,0.2467733124098434
22,0.011909433719002582,0.02811522676204402,0.0,0.0026331743555676047,0.0,0.05170792543785151,0.3864038247913374
23,0.011909433719002582,0.02811522676204402,0.0,0.011843287252817856,0.0,0.05170792543785151,0.3864038247913374
24,0.019507972518535692,0.10495349245705748,0.0,0.05205909301727719,0.0,0.08580470306266003,0.5015707184978704
