Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//
0,0.2123069382701851,0.012254727714268757,0.0,0.05406062633304838,0.0017606927932144766,0.05649915723240613,0.18639321343573434
1,0.2123069382701851,0.012254727714268757,0.0,0.05406062633304838,0.0017606927932144766,0.05649915723240613,0.18639321343573434
2,0.2123069382701851,0.04772874400337625,0.0,0.05406062633304838,0.0017606927932144766,0.05649915723240613,0.18639321343573434
3,0.2123069382701851,0.019389169360595766,8.483430138893293E-5,0.03563303491440429,0.0017606927932144766,0.05649915723240613,0.18639321343573434
4,0.2123069382701851,0.058879889207752306,0.04902170776768225,0.029231712450074027,0.0,0.05649915723240613,0.18639321343573434
5,0.20395926462610736,0.12544003008751742,0.17758385685896047,0.014412397846378175,0.08032015339438245,0.05566041072934244,0.18639321343573434
6,0.16642570356547431,0.06866070361631194,0.20958775434656032,0.19615685229835972,0.08032015339438245,0.05939523064090804,0.1658346198612651
7,0.1434061398238854,0.15982886016011516,0.3003631062262908,0.26280405272576346,0.1015267402228515,0.18151037019342814,0.1962517395337402
8,0.32634796140940964,0.6612501130583159,0.5674544278528671,0.41241691214586407,0.12822924120270698,0.18217002919446276,0.22497614600790913
9,0.35253985079648514,0.7097607077741894,0.762332768071778,0.6099133819675941,0.21764516586356583,0.1921643556829285,0.21538493948681897
10,0.4220244596072233,0.9077892125885265,1.5343022468207832,0.9592220814891868,0.41483066953570785,0.2922704110437142,0.25338428659030876
11,0.27861431930970576,1.5563153221791821,2.284311771628232,1.218000336683699,0.5679297872387562,0.5001245490955172,0.2462407538052961
12,0.44020399994529547,2.2311313369839225,3.0647778565683783,1.8784627191500065,0.8928569831120033,0.6561820461476545,0.2827420207213925
13,0.5204808551346032,3.14019154128425,3.952559584458676,2.593773100861,1.6454693044554474,0.986391507543302,0.3744348440468199
14,0.7549123743162623,4.264724301237163,4.966378637504999,3.3346597178195014,2.332914486344166,1.4390055501155052,0.6348992128188294
15,0.9720259243612237,5.71085591271633,6.3538571349486315,4.673057292626314,3.17723523635878,2.0376075181790068,0.9832695116931794
16,1.2235939039106207,7.745808721513882,8.2458540400102,6.804328158755057,4.328521957482063,3.1898863351955278,1.4863053969517355
17,1.843631696037553,9.731268440310622,9.69298197423442,9.694399401412632,6.065249726894619,4.721779542311286,1.8971225060038301
18,2.606180668852203,11.68119607483982,11.513535384900543,12.007735685672584,7.430261639865241,6.450996910793815,2.7134513634194537
19,3.4250724770205547,13.854693638471193,14.134943389010356,14.501358884216927,9.708926084211082,8.159527806353704,3.7702931538362976
20,4.620302723210774,16.132461892903212,16.64065462255801,17.270240620403715,12.221462726588983,10.977997582622512,4.659637854689732
21,6.106434901519687,17.937591917582857,19.280802059697844,20.278217129509194,15.121178765821734,13.816420990775189,5.822738398797794
22,7.778815893271498,20.35677510589928,22.249082192026407,23.54435575377667,18.40556506343306,16.74611255380615,7.64379661464461
23,9.863027886271688,23.856038444199534,25.45744642085098,26.740863756166622,21.13516943292844,20.408512036871443,9.165445936201406
24,11.618245960632851,26.59710508941205,28.365271145605007,30.29110382752076,24.050283716493023,22.994428587805814,11.532591098984373
25,14.345571019571803,28.69021274947085,31.486689122237248,33.52686265623549,26.682232865161517,25.59066618208263,13.337977737591263
26,17.143823439726226,31.007607459933546,34.635053806610976,36.86807279550234,29.84703891322653,28.925495453743256,15.688350157968886
27,20.21553443908803,33.75965098753195,37.63159434879155,39.51368359364623,33.69212967352607,31.92939368577922,18.31292249779272
28,22.67145785111982,35.99010852500972,40.21248930166492,41.53513381320323,36.69851938772405,34.58019356530982,21.000674922518247
29,24.973783743216234,38.1611652858885,42.46919105228732,43.96340909857051,38.82660670952032,37.6554160655848,23.38360908646895
30,28.05466820406661,39.8249388334244,44.97438435207643,46.2582486077474,41.61645745278292,40.49935871971651,26.686372815724617
31,30.79032016892852,41.453655381016304,46.916709174660355,48.22152742465728,44.05123849356631,42.8588565435607,29.92750713085876
32,33.565504899157666,42.98536216408645,48.73302934704467,50.61315985684482,46.115334941271385,44.866876268469376,32.59285235767158
33,36.34724436031118,44.66684325159409,50.58895016116304,52.354808761912494,48.01210742517759,47.004900487195,35.00535270532519
34,38.49386970748629,46.31247004270396,52.10486564028558,54.16840744400475,50.34505340145393,49.115975006238536,37.155888026136374
35,40.642151413697185,47.82188870995921,53.602636401331225,55.84521047589187,52.113778403641156,51.15025267046721,39.894640692135916
36,43.21713373057738,49.22486216999545,55.0134914721455,57.15749939821026,53.893535741898,53.02318614663892,42.189872439585535
37,45.36955525811513,50.75691185768695,56.44774690968462,58.40885165800726,55.30985769194983,54.67122613293056,44.444299072958586
38,47.324263483720785,52.08376649973718,58.00950240204637,59.75972781114781,56.99036394485848,56.07690262902454,46.76661774151246
39,49.17023923639042,53.17132267038449,59.20898832456846,61.07220026515371,58.317183559532424,57.51591854798714,48.775015244500146
40,51.1375272539989,54.22791353159106,60.41015458265251,62.42209669835722,59.546740181085966,58.93058952251577,50.40785497870651
41,52.91848882977801,55.15153699652745,61.45385687257799,63.60008573721766,60.798666244930175,60.43066589943997,52.262479909203954
42,54.395245599517985,55.9827670718628,62.48502693858726,64.62913081007365,62.02131890635682,61.61462535064065,53.90246209066588
43,56.034327420790994,56.86895604677474,63.46776292021813,65.7428940778173,63.07764759214739,62.68712766978427,55.42570361634619
44,57.414072273920866,57.779525896907494,64.35424097195646,66.67784426786375,64.19212963460106,63.816252643762574,56.78246514188638
