Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//
0,64.23789323265072,55.76338569076099,60.656327567775335,64.29486486461109,66.09838747729796,67.77491391957116,68.0254395503743
1,64.23789323265072,60.059205653234436,60.656327567775335,64.29486486461109,66.09838747729796,67.77491391957116,68.0254395503743
2,64.23789323265072,62.99026771151711,62.43230218209589,64.29486486461109,66.09838747729796,67.77491391957116,68.0254395503743
3,64.75055241213794,64.83188362809368,64.16388576282236,64.19587885313304,66.09838747729796,67.77491391957116,68.0254395503743
4,65.8657637903256,66.85544876134394,66.19729477615071,65.37002048175741,66.29057392857042,67.77491391957116,68.0254395503743
5,66.86118036207172,68.39617174497728,67.54909352593485,66.82097371189823,66.96353397113045,67.49977201058566,68.07148254112141
6,68.10345166604947,70.339236971624,69.49708636976291,68.3848211447223,67.84438963559883,67.56687491948196,68.06297296357508
7,69.21656035768416,72.19693134147352,70.98202199103628,69.88258794034758,68.48969372178183,68.4115088425518,68.3616725488509
8,70.57575888489855,73.76856751845023,72.69504947349934,71.15353469812707,69.23470109038333,69.36221624558002,68.76226304232343
9,72.43517174839195,74.97018236907584,74.08753203234933,72.49828253872933,70.75849839779741,70.45423326392263,69.500913037732
10,74.06144064710276,76.19754187678417,75.73455431185735,73.75394501754549,72.10883269717012,71.71563512071438,70.38719201355732
11,75.40560478678766,77.3846974899576,77.2337079503494,75.09544885147201,73.9917823912232,72.86837925507362,71.04542835275086
12,76.93441923240225,78.75715936938488,78.8154077850081,76.42740289096676,75.5444364783179,74.32669061856467,72.0954491186054
13,78.14040231881593,79.89815640237484,80.15629337849937,77.6610193199769,76.79480134966313,75.47054266908839,73.15616946753403
14,79.39955071877627,81.16285140560768,81.23043756637641,79.12021026499349,78.23959430088065,76.91430154458499,74.07826173851988
15,80.4788442873666,81.91973200752064,82.13387248578572,80.55285831442147,79.46248969571168,78.24560366801893,75.27991050511852
16,81.37694091973712,82.75230299566897,83.14408009704896,81.68307767460772,80.90662658021284,79.51183233154852,76.35006706152991
17,82.51802798585592,83.63331691830587,84.14358776061344,82.79879596981813,82.06588457287964,80.73259145182237,77.41188100192684
18,83.40441192630458,84.4891303889902,85.06225541510639,83.78905124605835,83.13899998660888,81.9845082885058,79.00739964910527
19,84.45310387389922,85.26582178889929,85.7439472321584,84.62215070361432,84.11003688204812,83.03548456333965,80.07749608796635
20,85.44482298641842,85.95054669057667,86.51047362223369,85.51472917242894,84.87957746606713,84.22066496418495,81.05768968047403
21,86.25652874659,86.52801974431151,87.27761231281093,86.36063976619558,85.63353214033312,85.02350116087769,81.91628849473241
22,87.10848838804529,87.17457277622348,87.89485793089318,87.13825423632129,86.4718402653278,85.85590200306642,82.89361717631165
23,87.75117975920841,87.6683862317139,88.49947428871246,87.93472390869358,87.33709967302823,86.5274843430504,83.67848801299817
24,88.41336099886983,88.28330943857452,89.12819789830867,88.49569052325191,87.98191037780487,87.2956722379795,84.4403605199171
25,89.01154615479801,88.75287033632506,89.67546133285047,88.98838358742005,88.62656217032277,87.98578647407805,85.29294047088325
26,89.63246666748162,89.18281317332405,90.21966465703761,89.62369433409232,89.18742024610928,88.69656112666716,86.07061259800726
27,90.18682803818137,89.68828917235626,90.68609189392934,90.12568132045693,89.75976034259482,89.20316889480605,86.78283820325831
28,90.67383423518879,90.08784613947056,91.1508351020751,90.66632458955219,90.30210855294146,89.79874838906244,87.41743364243452
29,91.1481427100098,90.55372980642674,91.55899859839269,91.06535291779728,90.80558411225675,90.29477230638163,87.98517489686047
30,91.58144814537935,90.98309104381568,91.90784391983354,91.48979077835259,91.24864988635542,90.79165843637416,88.51279057755522
31,92.01196953546153,91.34710628958075,92.24228021397327,91.84545067386554,91.68053738057353,91.27066784051893,89.05047176710416
32,92.34812096562632,91.69375973276537,92.6428117508337,92.28190876214481,92.04518191062412,91.7161425660125,89.55025609928148
33,92.69087666348916,92.05751574496642,92.91679399500981,92.64345832102853,92.45530302798332,92.08796995144256,90.17093992416017
34,93.00169896156856,92.31429689436594,93.20597485688764,92.99142809118636,92.8319422312279,92.46596668326998,90.63659804803959
35,93.30157251227881,92.57131074031804,93.45245659430104,93.2988634024165,93.14522130949477,92.79120382938662,91.05606112704044
36,93.67617641931155,92.87580868524219,93.7630030731058,93.6110367892319,93.41746766981683,93.1778729640051,91.48345379953847
37,93.95459924909595,93.17606134272359,94.01371129617058,93.87329758394368,93.71880026257979,93.47231392124279,91.85459003450386
38,94.21229855114542,93.43550456749044,94.29196434449416,94.14450968403993,93.97842309505913,93.76647827850167,92.16348089511841
39,94.4342995313567,93.7343382018529,94.51808555785058,94.40897397304317,94.22025470192628,94.06958204492094,92.46647473764624
40,94.67711712753626,93.9840698679616,94.726076642812,94.67599046891645,94.48712466467504,94.33070102320505,92.7862507375295
41,94.88119285836889,94.20231646270452,94.93173079944623,94.89295008805672,94.70256150920635,94.54148725237233,93.11095689543873
42,95.10140565606154,94.45764337221556,95.09787010028892,95.11154834913522,94.92513247522223,94.73781887521766,93.36827618466518
43,95.30053393065852,94.64309614779735,95.32067991618138,95.31414675929061,95.14810266748749,94.9719981218071,93.62812200404353
44,95.50622773902973,94.84424245379614,95.50208122967342,95.46108620032376,95.34923221196028,95.18296739610369,93.88166794127102
45,95.68856951906768,95.0342792564525,95.69162403381793,95.63179979131316,95.53228575460273,95.39953690885925,94.12552460017932
