Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.09200288549402895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.09200288549402895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.09200288549402895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.09200288549402895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.09200288549402895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.008203283415630733,0.0,0.09200288549402896,0.0,0.0,0.0,0.0,0.017362934059890815,0.0,0.0
12,0.0,0.008203283415630733,0.0,0.17462930555396924,0.0,0.0,0.0,0.0,0.017362934059890815,0.0,0.0
13,0.0,0.022931272882637032,0.0,0.1752897655167484,0.0,0.0,0.0,0.0,0.017362934059890815,0.0,0.0
14,0.0,0.022931272882637032,0.0,0.3921316704727773,0.009275080977535861,6.736162705381136E-4,0.0,0.0,0.017362934059890815,0.0,0.0
15,0.0,0.022931272882637032,0.006856106727461555,0.4043452191971545,0.009275080977535861,6.736162705381136E-4,0.0,0.0,0.017362934059890815,0.0,0.0033703569434368657
16,0.11543328155419472,0.02568786033320673,0.042979397470274266,0.4043452191971545,0.022518350133508024,6.736162705381136E-4,0.0,0.0,0.017362934059890815,0.0,0.0033703569434368657
17,0.12205468856460903,0.05217384717438277,0.07076426061321149,0.4043452191971545,0.02343665715793164,6.736162705381136E-4,0.0,0.0,0.017362934059890815,0.0,0.0033703569434368657
18,0.1316444671338228,0.06431913658836232,0.07076426061321149,0.4043452191971545,0.02343665715793164,6.736162705381136E-4,0.0,0.08742890871620895,0.017362934059890815,0.0,0.0033703569434368657
19,0.14358876471173418,0.22555504950769342,0.07076426061321149,0.43315629268955147,0.02709046269177529,0.05621051944999837,0.005795020593279759,0.08742890871620895,0.01736293405989081,0.0,0.0033703569434368644
20,0.23750197749882263,0.28274978067023504,0.07076426061321149,0.4541175809349992,0.05796232676286704,0.057858277750429406,0.005795020593279759,0.08742890871620895,0.07847158869073229,0.0,0.010894971165417969
21,0.23750197749882263,0.35798430626309347,0.0864711560937481,0.6033751356691633,0.057962332660252226,0.05813875727652941,0.006500470920975823,0.0916658113523728,0.07847158869073229,0.0,0.010894971165417969
22,0.24692315238724116,0.37523968495589777,0.11443266406946762,0.6037703569712559,0.06017219562396164,0.07320866073651959,0.006500470920975823,0.09364433588944956,0.07847158869073229,0.02975071052682009,0.01997875858221156
23,0.3258254405012305,0.39628528110807704,0.13123688115792126,0.6181875027183507,0.06152769579931447,0.10577238101696548,0.006500470920975823,0.09364433588944958,0.0802029163380204,0.02975071052682009,0.021131865257549835
24,0.33223494842081885,0.432138258961941,0.12487319035100505,0.6181875027183507,0.2462072269433889,0.12751959288675402,0.01597725208713538,0.12868152615153924,0.0802029163380204,0.02975071052682009,0.0978677601863853
25,0.3323060798550513,0.4525777955909823,0.14585596038305867,0.6208812302886765,0.26560668104903257,0.12235655401206988,0.015977252087135376,0.1287719961981082,0.07915433532947791,0.029750710526820098,0.15483130527761138
26,0.3324024919787871,0.5469513435026973,0.2787439198281383,0.7254847997716226,0.2771092892136864,0.12240556595735465,0.044951520507396175,0.14436231271210942,0.09845412145229904,0.017366522036065757,0.1548727634359939
27,0.4115819861900862,0.5708768870374605,0.26694509568713226,0.813064232077129,0.291991175669658,0.12240559955354008,0.054866444235783254,0.16996955897362928,0.09845412145229904,0.03249080709905706,0.1576056092101782
28,0.5339859933983414,0.6461064446450482,0.3425073473066322,0.8423312363494059,0.3449451626555283,0.12258515767436536,0.054866444235783254,0.1700185470075999,0.11486356388216018,0.041198891839273014,0.1547434626314928
29,0.6374299696989447,0.7045706066991007,0.4622396512986804,0.8937779900934478,0.4053031733631625,0.12265791886701706,0.054866444235783234,0.18990619014197568,0.1625531842230338,0.10944561372629609,0.23084731034905076
30,0.638277924569999,0.7847797965573997,0.519810187384862,0.9195413908801165,0.45366035783516595,0.15324648571270869,0.055375467886574395,0.21098324561994922,0.19426948977585004,0.123269698544217,0.25719077983234273
31,0.7253524041851377,0.8489751754568875,0.5409231497394543,0.9685022698283365,0.4537348577772233,0.2054649253555764,0.05898667417430008,0.2611340173533702,0.4205578559722697,0.12327622541501873,0.27117999402702614
32,0.7392018030744189,0.8388995886679531,0.5780426866118312,0.9875021794376654,0.4566883241147981,0.30928148317743215,0.07868317811935374,0.3239868766920967,0.5247167383600216,0.15444782849406039,0.3038659507366624
33,0.7541175043436802,0.9037485152809354,0.6284356781028103,0.9916156954624363,0.5325709008781137,0.3111180546662339,0.17690118541377428,0.3729280795309208,0.5381472388414255,0.13549160118820402,0.3370683888839905
34,0.7977667932093048,0.9377935893753072,0.641863416339451,0.9944764025933026,0.5711053572227908,0.3142482204585385,0.18533286998004128,0.3731322157324375,0.538060713072682,0.1355116380087197,0.5081947697403588
35,0.8126568542442562,0.9498204794990429,0.6578812053939367,1.0080338062471026,0.6058307961779944,0.30927969123440174,0.20439345009548304,0.3731389266983215,0.5604103716440701,0.1468835355378534,0.5291950113641988
36,0.9249520649959934,1.0025679999752763,0.6801259556651079,1.0426612517354497,0.662018070775304,0.3119062169460262,0.2113763538206508,0.48448480020405393,0.5562548579965352,0.1469431461244886,0.5518540815338402
37,0.9510987724208984,1.1026746151673743,0.7408898481797221,1.101599281034516,0.6651676869652248,0.4245852436635529,0.26250873492663973,0.451690972514411,0.5534045420091226,0.17198241605398906,0.5692511059586256
38,1.0486792718767155,1.0800623648558392,0.8102494091880196,1.1493187535207747,0.725761456894912,0.518483512281207,0.3432395399775857,0.49052988777948897,0.5633422462216315,0.23063554859073998,0.5776125318054586
39,1.0686988744082186,1.0411038654927558,0.895002070930397,1.2629692795993452,0.7298920227961614,0.7769429315797337,0.3550391820522326,0.6139356603702412,0.6510812757114106,0.23139590948924776,0.5860289448556397
40,1.1982967319611142,1.200076962963743,0.9835318246844483,1.3134623806672605,0.7328105440216098,0.8396605930291574,0.37667918735315525,0.6429226525781013,0.6923156004077539,0.28552935320094713,0.6455708401119693
41,1.2721858559445645,1.3020061561845933,1.1185924002651983,1.3304757337499888,0.9236456827358165,0.8639053582789775,0.43003988067640586,0.7716468780872477,0.7042463155565113,0.3870833923320979,0.8156940653630922
42,1.2895259295170918,1.3696838250088905,1.2038018802342458,1.33850614599182,0.9732660246285024,1.074223942339815,0.46712868907276484,0.7788150550551809,0.7258505437633438,0.4177302570451899,0.8465612254950258
43,1.2840492599622892,1.4468824932542113,1.6778608519216098,1.2674139268250904,1.1640182998406026,1.084367667655961,0.5210752854172607,0.7825452340395876,0.8300885929409317,0.4311956538116096,0.97507739353742
44,1.2710037848147173,1.4383096463247684,1.8380646199954644,1.2904956404486945,1.1844935854818015,1.299585680545926,0.6469478279061082,0.8417187820649541,0.9199219794997564,0.4700306481623886,1.1426592279873633
45,1.327419057140752,1.6133272659791351,1.9175723131017368,1.290521052083457,1.3018901903703182,1.295786449951297,0.6291838189584273,0.9481760086766705,0.9989847295860742,0.4533677067751922,1.316397247270478
46,1.3741785249177954,1.6642902339409977,2.1000703499355606,1.3681770537971825,1.3334428984255007,1.4113285882425033,0.6724998636109787,0.970705354731426,1.1805174718773639,0.4726373191557904,1.3369146670699281
47,1.4495760962176991,1.803097300057225,2.164436996482486,1.461889465575785,1.306315555661017,1.5232125910311323,0.8365099311888504,1.0909639683251977,1.2373914539293736,0.4851354563378137,1.340416889716106
48,1.4904316473911634,2.3628996214678657,2.34809649297716,1.5270929081235545,1.3813500616093284,1.5895214163776044,0.8532821316098548,1.2591776900920308,1.316223992389766,0.5661170852318475,1.470034006921806
49,1.4996986793409053,2.4181760189053336,2.410545522792005,1.6275750357906045,1.4040418963455523,1.7217478625709302,0.8475332675953606,1.2679152032430077,1.3367520910210493,0.8068372098924085,1.5240174781254212
