Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.04652578320288864,0.09718190855545031,0.262729036454101,0.06414272747698291,0.04034289923857155,0.012610595415269777,0.36189638182004163
1,0.04652578320288864,0.09718190855545031,0.262729036454101,0.06414272747698291,0.04034289923857155,0.012610595415269777,0.36189638182004163
2,0.04652578320288864,0.10195508048587151,0.4572075211869393,0.06414272747698291,0.08108011494916513,0.19692497331608833,0.5316813503839048
3,0.04652578320288864,0.10195508048587151,0.4572075211869393,0.16602171786861805,0.08108011494916513,0.19692497331608833,0.5316813503839048
4,0.20699151456263165,0.6530070747757282,0.9756625908858837,0.5073021182724434,0.27152951506303724,0.7966621081009089,1.5565396483434881
5,0.20699151456263165,0.6530070747757282,0.9756625908858837,0.697152472404,0.27152951506303724,0.7966621081009089,1.5565396483434881
6,0.5290442944193534,1.910730649053264,2.2682729264505626,1.0062235665538384,1.0729262694865687,2.740518553066851,4.858966490840363
7,0.5290442944193534,1.910730649053264,2.2682729264505626,1.460921727261735,1.0729262694865687,2.740518553066851,4.858966490840363
8,1.6320012161599662,5.105582549564754,3.7170121630120767,2.1144182664638906,2.5554534568686775,8.1310878613664,13.390532674356614
9,1.6320012161599662,5.105582549564754,3.7170121630120767,2.54966674164264,2.5554534568686775,8.1310878613664,13.390532674356614
10,3.705092289719264,10.214865357729119,6.78932243657678,3.2682899696858025,6.093830761961267,17.346123864018587,24.16001780832219
11,3.705092289719264,10.214865357729119,6.78932243657678,3.491506095971317,6.093830761961267,17.346123864018587,24.16001780832219
12,7.380533181540986,16.87134372881779,10.864214205960652,4.314653863953349,10.566062308418562,27.40911381925677,36.099120742542254
13,7.380533181540986,16.87134372881779,10.864214205960652,4.682370144425955,10.566062308418562,27.40911381925677,36.099120742542254
14,11.568587801923444,24.26470125775276,17.23617721252822,5.8467644707082975,15.399402007057478,38.018648277542525,48.622495289844416
15,11.568587801923444,24.26470125775276,17.23617721252822,6.812731497004537,15.399402007057478,38.018648277542525,48.622495289844416
16,16.260971408903252,30.523709558595147,23.91867785592479,7.419235142496892,20.702480184329367,47.17136712700321,58.631913227250585
17,16.260971408903252,30.523709558595147,23.91867785592479,8.023132832472983,20.702480184329367,47.17136712700321,58.631913227250585
18,22.197622917319922,37.3938430277531,31.579190450165278,8.79946811748716,26.806925469399562,56.18001297216693,67.20378415138859
19,22.197622917319922,37.3938430277531,31.579190450165278,9.594435182435271,26.806925469399562,56.18001297216693,67.20378415138859
20,27.840368914326387,42.62869290193577,39.107295258930904,10.258639775344335,32.6969377326392,64.65469531982271,74.33729231338043
21,27.840368914326387,42.62869290193577,39.107295258930904,11.066710834557933,32.6969377326392,64.65469531982271,74.33729231338043
22,32.909107718104806,48.33342978105115,46.11707460939114,11.964406878827427,40.29082298560281,71.63284283073381,80.33674366686925
23,32.909107718104806,48.33342978105115,46.11707460939114,12.918078322670768,40.29082298560281,71.63284283073381,80.33674366686925
24,39.00142555879856,54.099266552652495,52.407820561717536,13.921957638833952,46.20584521887467,77.63417140301766,85.21759398776173
25,39.00142555879856,54.099266552652495,52.407820561717536,15.159636544813369,46.20584521887467,77.63417140301766,85.21759398776173
26,44.00055358717402,58.90361707836947,57.76390855107355,16.226062867700705,52.42393820084244,82.59033187407223,88.42440406936868
27,44.00055358717402,58.90361707836947,57.76390855107355,17.13548580241198,52.42393820084244,82.59033187407223,88.42440406936868
28,48.70874320528879,63.011183796005696,62.79873583786097,18.647548403446482,57.850378421148704,86.72299663810925,91.20590310877331
29,48.70874320528879,63.011183796005696,62.79873583786097,19.41855975482232,57.850378421148704,86.72299663810925,91.20590310877331
30,52.927510554750754,66.82624478945834,67.78044715875548,20.398664072003605,62.227515072211126,89.78806608244895,93.14044286704707
31,52.927510554750754,66.82624478945834,67.78044715875548,21.73304859177957,62.227515072211126,89.78806608244895,93.14044286704707
32,57.36535679232569,70.38132222258461,72.83190717303299,22.910898869849778,66.6806780331979,92.07527721144685,94.63698560318007
33,57.36535679232569,70.38132222258461,72.83190717303299,24.347511974045123,66.6806780331979,92.07527721144685,94.63698560318007
34,60.81033367468912,73.65494668559333,76.67683481234542,25.50901696303567,70.5573286115342,94.03554911727129,95.70727916848908
35,60.81033367468912,73.65494668559333,76.67683481234542,26.746348153191168,70.5573286115342,94.03554911727129,95.70727916848908
36,64.28510512858166,76.73362294048844,79.79621685597927,27.820600738822577,74.51783357050162,95.35520994184267,96.5839793949707
37,64.28510512858166,76.73362294048844,79.79621685597927,29.235537608773193,74.51783357050162,95.35520994184267,96.5839793949707
38,67.45446119315545,79.39227707106305,82.51804410774021,30.681712740281757,77.89522663613901,96.35526886103162,97.29320435340252
39,67.45446119315545,79.39227707106305,82.51804410774021,31.905946424982524,77.89522663613901,96.35526886103162,97.29320435340252
40,70.4282176639745,81.65608076457058,85.15985792583517,33.30895315034317,80.73314457530957,97.0807824364126,97.78580780284805
41,70.4282176639745,81.65608076457058,85.15985792583517,34.734476726949495,80.73314457530957,97.0807824364126,97.78580780284805
42,73.0593402730466,83.73570685603087,87.43494176697503,35.744009568551334,83.47892470820324,97.72168570132098,98.18077285751694
43,73.0593402730466,83.73570685603087,87.43494176697503,37.000073671858466,83.47892470820324,97.72168570132098,98.18077285751694
44,75.44339074164124,85.55499685836341,89.46798860812164,38.082017185315976,86.0735424446825,98.15513913355497,98.5453837842667
45,75.44339074164124,85.55499685836341,89.46798860812164,39.54426194472762,86.0735424446825,98.15513913355497,98.5453837842667
46,77.51084474741869,87.16855908450196,90.96032898507924,41.16464889221792,88.22097788897491,98.4931887796287,98.77283739385652
47,77.51084474741869,87.16855908450196,90.96032898507924,42.42929521517675,88.22097788897491,98.4931887796287,98.77283739385652
48,79.75903179200432,88.63528874177634,92.21248236974255,43.989861541152436,89.86865337165953,98.73764079552619,98.94076821249443
49,79.75903179200432,88.63528874177634,92.21248236974255,45.39469661539222,89.86865337165953,98.73764079552619,98.94076821249443
50,81.53346419937542,89.90942986898087,93.39673523841728,46.89844685145617,91.21978527591418,98.94914411365926,99.080708308687
51,81.53346419937542,89.90942986898087,93.39673523841728,48.29362699905854,91.21978527591418,98.94914411365926,99.080708308687
52,83.38055341363962,91.03818541639646,94.35613577958672,49.486630978081706,92.50630678867374,99.09909729879365,99.1929484169097
53,83.38055341363962,91.03818541639646,94.35613577958672,50.65462696985505,92.50630678867374,99.09909729879365,99.1929484169097
54,85.07648556202444,92.07801184830416,95.23535673323839,52.11982227920575,93.59224442379985,99.22165525276326,99.28797562339959
55,85.07648556202444,92.07801184830416,95.23535673323839,53.50702941248813,93.59224442379985,99.22165525276326,99.28797562339959
56,86.51419757590695,92.98699887308996,95.96181069109488,54.85846206799603,94.38139765777828,99.32791746552685,99.35876364732289
57,86.51419757590695,92.98699887308996,95.96181069109488,56.16018802989583,94.38139765777828,99.32791746552685,99.35876364732289
58,87.80129143836855,93.74470915438614,96.57741301814993,57.19747888812975,95.14715159388692,99.40774976231657,99.42272844356559
59,87.80129143836855,93.74470915438614,96.57741301814993,58.431167228719616,95.14715159388692,99.40774976231657,99.42272844356559
60,88.84504899724655,94.37970533707761,97.11191439246977,59.52756751312664,95.79616199906349,99.47428362614372,99.47000887840194
61,88.84504899724655,94.37970533707761,97.11191439246977,60.61125074925484,95.79616199906349,99.47428362614372,99.47000887840194
62,89.84607867672382,94.95526819127997,97.53376055059807,61.720838489946914,96.4710308685691,99.53410729413908,99.5216444764605
63,89.84607867672382,94.95526819127997,97.53376055059807,62.948795100765395,96.4710308685691,99.53410729413908,99.5216444764605
64,90.77871043662246,95.48033665100968,97.90634910818747,64.03881881897148,96.93751707325093,99.58438854506494,99.56023549627272
65,90.77871043662246,95.48033665100968,97.90634910818747,65.05818456594145,96.93751707325093,99.58438854506494,99.56023549627272
66,91.57341667587205,95.9219493444274,98.21610656822551,65.96352326894689,97.351819005661,99.61688329132674,99.59321738466569
67,91.57341667587205,95.9219493444274,98.21610656822551,66.93672395015072,97.351819005661,99.61688329132674,99.59321738466569
68,92.34959333833193,96.31044357402982,98.50388133162703,68.17463437653248,97.67460920566792,99.64609152113988,99.62242392804355
69,92.34959333833193,96.31044357402982,98.50388133162703,69.15854042526318,97.67460920566792,99.64609152113988,99.62242392804355
70,93.02797303473598,96.67205267727662,98.75460279374491,70.4187391265754,97.98691378691714,99.67526534480893,99.6430049513459
71,93.02797303473598,96.67205267727662,98.75460279374491,71.24527351267052,97.98691378691714,99.67526534480893,99.6430049513459
72,93.6223393003484,97.0008169463324,98.96293759695389,72.09068199311275,98.22640357859096,99.70013108106299,99.66937133810424
73,93.6223393003484,97.0008169463324,98.96293759695389,73.17741561014172,98.22640357859096,99.70013108106299,99.66937133810424
74,94.20239594564264,97.29326833068743,99.11959113424301,74.07539848360832,98.4131150685558,99.72003148966897,99.68599173117101
75,94.20239594564264,97.29326833068743,99.11959113424301,74.96041093851946,98.4131150685558,99.72003148966897,99.68599173117101
76,94.70278401560086,97.55437983718,99.26175706600219,75.93576267136764,98.5959631465603,99.73708002084462,99.69733683208267
77,94.70278401560086,97.55437983718,99.26175706600219,76.95415912333749,98.5959631465603,99.73708002084462,99.69733683208267
78,95.18816300557455,97.79185429505536,99.37674026323268,77.83197606871691,98.78372152933929,99.75234337245224,99.71483294428099
79,95.18816300557455,97.79185429505536,99.37674026323268,78.71094455185407,98.78372152933929,99.75234337245224,99.71483294428099
80,95.63193102092372,98.00996190696425,99.4818803559633,79.45082036071699,98.91765762404215,99.76735575981678,99.72145056022327
81,95.63193102092372,98.00996190696425,99.4818803559633,80.11655906678206,98.91765762404215,99.76735575981678,99.72145056022327
82,95.97623913047455,98.17468591381639,99.56689089230238,80.84832005043133,99.03169241036231,99.77348358725187,99.73411354890001
83,95.97623913047455,98.17468591381639,99.56689089230238,81.42835870359647,99.03169241036231,99.77348358725187,99.73411354890001
84,96.30849543988468,98.33737346146522,99.63837873217341,82.09660248492514,99.13434043932351,99.7815682316084,99.74425363287449
85,96.30849543988468,98.33737346146522,99.63837873217341,82.84920634930965,99.13434043932351,99.7815682316084,99.74425363287449
86,96.62375801846812,98.46239621538444,99.68824260092586,83.5959351265914,99.2224215122196,99.7897142301092,99.75389511138148
87,96.62375801846812,98.46239621538444,99.68824260092586,84.30685862742787,99.2224215122196,99.7897142301092,99.75389511138148
88,96.89144313246314,98.58750085324274,99.7356060603638,84.91509820500652,99.31536193997472,99.79681473840394,99.75751435054981
89,96.89144313246314,98.58750085324274,99.7356060603638,85.46201006544902,99.31536193997472,99.79681473840394,99.75751435054981
90,97.13126794474199,98.69179265968464,99.77418147313433,86.14431263639527,99.38449699349806,99.80336691843708,99.76744166014313
91,97.13126794474199,98.69179265968464,99.77418147313433,86.63165983588598,99.38449699349806,99.80336691843708,99.76744166014313
92,97.33107645998675,98.7859459554587,99.8029931735251,87.13271993053475,99.45504035145116,99.80994698836552,99.76909402490966
93,97.33107645998675,98.7859459554587,99.8029931735251,87.61233663074512,99.45504035145116,99.80994698836552,99.76909402490966
94,97.55894295414197,98.88132461233752,99.82853760609785,88.10413506882806,99.51367749923567,99.81537284651873,99.78047614612657
95,97.55894295414197,98.88132461233752,99.82853760609785,88.5629382923002,99.51367749923567,99.81537284651873,99.78047614612657
