Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.005430931667100793,0.05933924297822612,0.0
1,0.005430931667100793,0.05933924297822612,0.0
2,0.17440766773172448,0.0647331213437814,0.022600114837660445
3,0.17440766773172448,0.0647331213437814,0.022600114837660445
4,0.2865289484302423,0.574918037510131,0.7100610308304005
5,0.2865289484302423,0.574918037510131,0.7100610308304005
6,1.109296845805457,2.4335339740854773,3.835645348368118
7,1.109296845805457,2.4335339740854773,3.835645348368118
8,2.4700495389380195,7.619090639666356,9.630116615689701
9,2.4700495389380195,7.619090639666356,9.630116615689701
10,5.860194106164956,13.910114079507697,17.563944493073173
11,5.860194106164956,13.910114079507697,17.563944493073173
12,10.906289881724868,21.008823467874013,26.295791873916492
13,10.906289881724868,21.008823467874013,26.295791873916492
14,16.637848734175577,28.26307150203531,33.80109840657227
15,16.637848734175577,28.26307150203531,33.80109840657227
16,21.58131494860478,34.57089395037682,40.38530420778461
17,21.58131494860478,34.57089395037682,40.38530420778461
18,26.54029496939769,40.201951402797256,45.615772781058524
19,26.54029496939769,40.201951402797256,45.615772781058524
20,31.56625889809826,45.09794971689483,50.389973698073945
21,31.56625889809826,45.09794971689483,50.389973698073945
22,36.34344970315395,49.21106312693483,54.573144297811595
23,36.34344970315395,49.21106312693483,54.573144297811595
24,40.15444715369349,52.63517131244989,57.97954283666864
25,40.15444715369349,52.63517131244989,57.97954283666864
26,43.96889347900279,55.752448876619944,61.14157719091141
27,43.96889347900279,55.752448876619944,61.14157719091141
28,47.21883686577741,58.84935472649162,64.19347511743136
29,47.21883686577741,58.84935472649162,64.19347511743136
30,50.042165817284044,61.721744831637025,66.88682605970793
31,50.042165817284044,61.721744831637025,66.88682605970793
32,52.640943963011324,64.32507382620736,69.29432497614873
33,52.640943963011324,64.32507382620736,69.29432497614873
34,55.379155353770784,66.70021158384779,71.60365651453093
35,55.379155353770784,66.70021158384779,71.60365651453093
36,57.80669348620798,68.91005969384342,73.59855667167899
37,57.80669348620798,68.91005969384342,73.59855667167899
38,59.901895514904865,70.92701919092659,75.40531788155661
39,59.901895514904865,70.92701919092659,75.40531788155661
40,62.05675648445108,72.89986539303686,77.01867706758091
41,62.05675648445108,72.89986539303686,77.01867706758091
42,64.31025819988017,74.60830397722619,78.62374537299499
43,64.31025819988017,74.60830397722619,78.62374537299499
44,66.29998704768282,76.22583801653529,80.02228033528118
45,66.29998704768282,76.22583801653529,80.02228033528118
46,68.00074202772389,77.73835696426042,81.3880124860619
47,68.00074202772389,77.73835696426042,81.3880124860619
48,69.66814572206316,79.13625918749206,82.54125316166433
49,69.66814572206316,79.13625918749206,82.54125316166433
50,71.25124685416564,80.45722097811235,83.64245595355099
51,71.25124685416564,80.45722097811235,83.64245595355099
52,72.77200780946455,81.60421226705726,84.65021306000091
53,72.77200780946455,81.60421226705726,84.65021306000091
54,74.23169800599943,82.71432312257029,85.48797539526781
55,74.23169800599943,82.71432312257029,85.48797539526781
56,75.46440715507758,83.67880778393491,86.26619325833525
57,75.46440715507758,83.67880778393491,86.26619325833525
58,76.61553298673061,84.56731964585296,87.04808240240729
59,76.61553298673061,84.56731964585296,87.04808240240729
60,77.79768516173978,85.41978822185436,87.76633013913974
61,77.79768516173978,85.41978822185436,87.76633013913974
62,78.89904948064247,86.1580032153936,88.41715306507008
63,78.89904948064247,86.1580032153936,88.41715306507008
64,79.98149105912651,86.8604092591526,89.02403963494017
65,79.98149105912651,86.8604092591526,89.02403963494017
66,81.02977783594608,87.4789185676968,89.52453270139769
67,81.02977783594608,87.4789185676968,89.52453270139769
68,81.94555656424821,88.09197276829136,90.04035864001948
69,81.94555656424821,88.09197276829136,90.04035864001948
70,82.77136731791374,88.61882508577243,90.46841401456241
71,82.77136731791374,88.61882508577243,90.46841401456241
72,83.5654993669869,89.12342926635489,90.89723377229234
73,83.5654993669869,89.12342926635489,90.89723377229234
74,84.20796831644078,89.53013208069744,91.22753212677668
75,84.20796831644078,89.53013208069744,91.22753212677668
76,84.87176839599721,89.97308648687866,91.5742927091317
77,84.87176839599721,89.97308648687866,91.5742927091317
78,85.48342878316349,90.33395456509268,91.84448043871949
79,85.48342878316349,90.33395456509268,91.84448043871949
80,86.08465354063613,90.72182318417015,92.17305779897185
81,86.08465354063613,90.72182318417015,92.17305779897185
82,86.6747415936354,91.04302209727433,92.42470156441611
83,86.6747415936354,91.04302209727433,92.42470156441611
84,87.19139191195208,91.40518457517575,92.71361945099514
85,87.19139191195208,91.40518457517575,92.71361945099514
86,87.70092272456627,91.7038096602117,92.91985054672152
87,87.70092272456627,91.7038096602117,92.91985054672152
88,88.13037490702413,92.00861145391757,93.19378528357412
89,88.13037490702413,92.00861145391757,93.19378528357412
90,88.56165921036029,92.26989132902219,93.35927064924184
91,88.56165921036029,92.26989132902219,93.35927064924184
92,88.94105762933579,92.5539463820623,93.56690966420344
93,88.94105762933579,92.5539463820623,93.56690966420344
94,89.31920066779504,92.76502746311547,93.71256597232225
95,89.31920066779504,92.76502746311547,93.71256597232225
96,89.65874001304904,92.97715149144832,93.92520392574724
97,89.65874001304904,92.97715149144832,93.92520392574724
98,89.9931403148056,93.16522237849945,94.06126819912753
99,89.9931403148056,93.16522237849945,94.06126819912753
100,90.32817445145785,93.34995464882462,94.20942986973121
101,90.32817445145785,93.34995464882462,94.20942986973121
102,90.68629042713457,93.53252059070302,94.33695234564733
103,90.68629042713457,93.53252059070302,94.33695234564733
104,91.00324763162988,93.72211694235985,94.50603837650216
105,91.00324763162988,93.72211694235985,94.50603837650216
106,91.27355432570481,93.87447133421793,94.61333277889827
107,91.27355432570481,93.87447133421793,94.61333277889827
108,91.50658114549759,94.04501958405947,94.76160655900239
109,91.50658114549759,94.04501958405947,94.76160655900239
110,91.76168153616243,94.20074684496105,94.85137152524749
111,91.76168153616243,94.20074684496105,94.85137152524749
112,91.98842584239108,94.34239403750867,94.97263856660567
113,91.98842584239108,94.34239403750867,94.97263856660567
114,92.19630584286557,94.46122491006811,95.06936190385302
115,92.19630584286557,94.46122491006811,95.06936190385302
116,92.40473728749643,94.59252419902114,95.18359340189825
117,92.40473728749643,94.59252419902114,95.18359340189825
118,92.6066489527853,94.71974589959206,95.2734041526488
119,92.6066489527853,94.71974589959206,95.2734041526488
120,92.77449154312976,94.83253621865119,95.36903984942992
121,92.77449154312976,94.83253621865119,95.36903984942992
122,92.95967920915065,94.94202497035432,95.45305170472534
123,92.95967920915065,94.94202497035432,95.45305170472534
124,93.16034467599218,95.04589270762557,95.550048306762
125,93.16034467599218,95.04589270762557,95.550048306762
126,93.32063555271613,95.13776657486038,95.63073686420482
127,93.32063555271613,95.13776657486038,95.63073686420482
128,93.45314394186676,95.24550440241015,95.71506930082167
129,93.45314394186676,95.24550440241015,95.71506930082167
130,93.62326566825287,95.32563849527632,95.78375121363037
131,93.62326566825287,95.32563849527632,95.78375121363037
132,93.76686242901,95.42070980620052,95.86569172448216
133,93.76686242901,95.42070980620052,95.86569172448216
134,93.895912028167,95.49963958636401,95.92878473655993
135,93.895912028167,95.49963958636401,95.92878473655993
136,94.0133403200449,95.58107499899597,96.01209248196898
137,94.0133403200449,95.58107499899597,96.01209248196898
138,94.1264743220597,95.65562398958363,96.08113692675477
139,94.1264743220597,95.65562398958363,96.08113692675477
140,94.24604451209696,95.72863598847962,96.13736672342667
141,94.24604451209696,95.72863598847962,96.13736672342667
142,94.3640340577225,95.79836910515633,96.19467507154047
143,94.3640340577225,95.79836910515633,96.19467507154047
144,94.48507511919095,95.87606040977573,96.2623847709957
145,94.48507511919095,95.87606040977573,96.2623847709957
146,94.59234784390539,95.94686113042987,96.33041550762161
147,94.59234784390539,95.94686113042987,96.33041550762161
148,94.69334235563387,96.02388028784405,96.38177815064513
149,94.69334235563387,96.02388028784405,96.38177815064513
150,94.78055549316474,96.09352338095803,96.44305513034918
151,94.78055549316474,96.09352338095803,96.44305513034918
152,94.8892615493524,96.15497905876732,96.50540646004617
153,94.8892615493524,96.15497905876732,96.50540646004617
154,94.97701358096641,96.21432606106548,96.56335265997642
155,94.97701358096641,96.21432606106548,96.56335265997642
156,95.06347395853368,96.2698827847019,96.61308369261093
157,95.06347395853368,96.2698827847019,96.61308369261093
158,95.14724206752335,96.33087825093662,96.658627196905
159,95.14724206752335,96.33087825093662,96.658627196905
160,95.2229129006156,96.3957740859338,96.71241135747916
161,95.2229129006156,96.3957740859338,96.71241135747916
162,95.31565277839923,96.45313778533286,96.76587394142527
163,95.31565277839923,96.45313778533286,96.76587394142527
164,95.39534736508539,96.51572781719646,96.82382296703945
165,95.39534736508539,96.51572781719646,96.82382296703945
166,95.47209035828601,96.55926228281054,96.87031360851375
167,95.47209035828601,96.55926228281054,96.87031360851375
168,95.55600898532774,96.61345253917257,96.92595215558698
169,95.55600898532774,96.61345253917257,96.92595215558698
170,95.62255852287058,96.66382468655235,96.96950057086465
171,95.62255852287058,96.66382468655235,96.96950057086465
172,95.68400900826711,96.71472061365628,97.01175470344518
173,95.68400900826711,96.71472061365628,97.01175470344518
174,95.75146572234112,96.75611362540556,97.04498188832018
175,95.75146572234112,96.75611362540556,97.04498188832018
176,95.81575851521133,96.80419692283947,97.08543129264297
177,95.81575851521133,96.80419692283947,97.08543129264297
178,95.87293817834482,96.84286583221365,97.1231714188412
179,95.87293817834482,96.84286583221365,97.1231714188412
180,95.93387619397802,96.88278929720394,97.16814919718489
181,95.93387619397802,96.88278929720394,97.16814919718489
182,95.99650111375513,96.92326498215736,97.20768014505126
183,95.99650111375513,96.92326498215736,97.20768014505126
184,96.06195229819924,96.97809226543795,97.24638629751644
185,96.06195229819924,96.97809226543795,97.24638629751644
186,96.12399794152574,97.03005712233254,97.27967259455606
187,96.12399794152574,97.03005712233254,97.27967259455606
188,96.17525654221112,97.06384647992269,97.32364059920253
189,96.17525654221112,97.06384647992269,97.32364059920253
190,96.2236661889749,97.09638419583494,97.35372158341806
191,96.2236661889749,97.09638419583494,97.35372158341806
192,96.27660906059249,97.13368511458886,97.38637947783272
193,96.27660906059249,97.13368511458886,97.38637947783272
194,96.32372268873767,97.16898798595484,97.41356049243372
195,96.32372268873767,97.16898798595484,97.41356049243372
196,96.37039665350578,97.20701886491041,97.44533270712493
197,96.37039665350578,97.20701886491041,97.44533270712493
198,96.4185399327937,97.23862020504109,97.47824056544862
199,96.4185399327937,97.23862020504109,97.47824056544862
200,96.45734114728259,97.27948262769837,97.50948313992248
201,96.45734114728259,97.27948262769837,97.50948313992248
202,96.50620126003152,97.31123281517739,97.54564296668285
203,96.50620126003152,97.31123281517739,97.54564296668285
204,96.55998472521595,97.35406680271399,97.58061951874745
205,96.55998472521595,97.35406680271399,97.58061951874745
206,96.60052409501019,97.38641234574169,97.61563201578582
207,96.60052409501019,97.38641234574169,97.61563201578582
208,96.64499998383491,97.4166587493184,97.6449639966562
209,96.64499998383491,97.4166587493184,97.6449639966562
210,96.69358950121838,97.44932312008496,97.6723600500011
211,96.69358950121838,97.44932312008496,97.6723600500011
212,96.7332904371781,97.48168043082403,97.70181859085083
213,96.7332904371781,97.48168043082403,97.70181859085083
214,96.77141309092106,97.51251874840548,97.72258835659478
215,96.77141309092106,97.51251874840548,97.72258835659478
216,96.81195598306384,97.54354866880092,97.75055204011585
217,96.81195598306384,97.54354866880092,97.75055204011585
218,96.84834350579601,97.57272478894937,97.77242733919361
219,96.84834350579601,97.57272478894937,97.77242733919361
220,96.87661816595637,97.60900546455606,97.80398041615551
221,96.87661816595637,97.60900546455606,97.80398041615551
222,96.91655379178702,97.63290668095448,97.82113726466872
223,96.91655379178702,97.63290668095448,97.82113726466872
224,96.94616270727538,97.6631588434481,97.84231264217397
225,96.94616270727538,97.6631588434481,97.84231264217397
226,96.98943187540281,97.68769680421813,97.86100909016966
227,96.98943187540281,97.68769680421813,97.86100909016966
228,97.02045220291566,97.71450994553143,97.88293024548359
229,97.02045220291566,97.71450994553143,97.88293024548359
230,97.05405838858742,97.740035977394,97.9032697527898
231,97.05405838858742,97.740035977394,97.9032697527898
232,97.08862759732864,97.77044011267093,97.9246513140722
233,97.08862759732864,97.77044011267093,97.9246513140722
234,97.11730763381212,97.78961431596557,97.94366488453356
235,97.11730763381212,97.78961431596557,97.94366488453356
236,97.15081277685242,97.81474916628666,97.96301104944641
237,97.15081277685242,97.81474916628666,97.96301104944641
238,97.18089419051614,97.83442099537137,97.98271397774425
239,97.18089419051614,97.83442099537137,97.98271397774425
240,97.20507727056533,97.85492081804227,98.00569106288519
241,97.20507727056533,97.85492081804227,98.00569106288519
242,97.2370691177671,97.87511737970642,98.02711643256536
243,97.2370691177671,97.87511737970642,98.02711643256536
244,97.2669980907847,97.89244117693747,98.04865907225303
245,97.2669980907847,97.89244117693747,98.04865907225303
246,97.28862017285584,97.91456388394487,98.06682161005344
247,97.28862017285584,97.91456388394487,98.06682161005344
248,97.31682268261991,97.94010763899415,98.0865419444273
249,97.31682268261991,97.94010763899415,98.0865419444273
250,97.34909668705681,97.95909901999472,98.09905449584612
251,97.34909668705681,97.95909901999472,98.09905449584612
252,97.37105997391268,97.97957777009871,98.12362618445934
253,97.37105997391268,97.97957777009871,98.12362618445934
254,97.3926902107404,97.99383023559982,98.13699299439565
255,97.3926902107404,97.99383023559982,98.13699299439565
256,97.42049403745045,98.01708664321635,98.15535913691774
257,97.42049403745045,98.01708664321635,98.15535913691774
258,97.44356905507576,98.03446431576111,98.16924588891494
259,97.44356905507576,98.03446431576111,98.16924588891494
260,97.4614285964653,98.0495005028469,98.19121810117119
261,97.4614285964653,98.0495005028469,98.19121810117119
262,97.48213925350387,98.06614046663626,98.20210746906308
263,97.48213925350387,98.06614046663626,98.20210746906308
264,97.50751939491367,98.08974119433621,98.21629222155464
265,97.50751939491367,98.08974119433621,98.21629222155464
266,97.53133039309238,98.10232304165783,98.22888301526763
267,97.53133039309238,98.10232304165783,98.22888301526763
268,97.55458209525611,98.11830109532484,98.24059767724563
269,97.55458209525611,98.11830109532484,98.24059767724563
270,97.5820765312519,98.13980988864414,98.2524267929043
271,97.5820765312519,98.13980988864414,98.2524267929043
272,97.61795699151558,98.15764193964405,98.2684902510132
273,97.61795699151558,98.15764193964405,98.2684902510132
274,97.64245860019366,98.16977850842783,98.28028748681268
275,97.64245860019366,98.16977850842783,98.28028748681268
276,97.6581631671051,98.18843622652088,98.29349686946516
277,97.6581631671051,98.18843622652088,98.29349686946516
278,97.68287808697033,98.19964361136888,98.30588728316538
279,97.68287808697033,98.19964361136888,98.30588728316538
280,97.69538601397387,98.21350696848533,98.3163338932321
281,97.69538601397387,98.21350696848533,98.3163338932321
282,97.71260654832949,98.22886025371783,98.32911984766353
283,97.71260654832949,98.22886025371783,98.32911984766353
284,97.73211432148848,98.24021379614909,98.34313787827254
285,97.73211432148848,98.24021379614909,98.34313787827254
286,97.75639559443344,98.25860296481702,98.35704830478427
287,97.75639559443344,98.25860296481702,98.35704830478427
288,97.77547125603873,98.27334758280315,98.36668818164638
289,97.77547125603873,98.27334758280315,98.36668818164638
290,97.7944867275,98.2874704948307,98.37677030583468
291,97.7944867275,98.2874704948307,98.37677030583468
292,97.81803312486394,98.30038504463889,98.3890548874708
293,97.81803312486394,98.30038504463889,98.3890548874708
294,97.83780250963525,98.31309154401131,98.40092956837358
295,97.83780250963525,98.31309154401131,98.40092956837358
296,97.85012415555005,98.32662967862065,98.41196716056818
297,97.85012415555005,98.32662967862065,98.41196716056818
298,97.86768806418706,98.33999410863933,98.42386983336566
299,97.86768806418706,98.33999410863933,98.42386983336566
300,97.88141933511332,98.35773260576205,98.44094946205797
301,97.88141933511332,98.35773260576205,98.44094946205797
302,97.89590694654277,98.3668382339826,98.45303263320534
303,97.89590694654277,98.3668382339826,98.45303263320534
304,97.91017359932277,98.37364894578116,98.47022211748394
305,97.91017359932277,98.37364894578116,98.47022211748394
306,97.92231856915778,98.38581528532825,98.48318929366141
307,97.92231856915778,98.38581528532825,98.48318929366141
308,97.94758352595645,98.39940195514775,98.49447815711677
309,97.94758352595645,98.39940195514775,98.49447815711677
310,97.96261997228301,98.4094140287723,98.50522131712762
311,97.96261997228301,98.4094140287723,98.50522131712762
312,97.9776660415343,98.41828450337783,98.51542752908165
313,97.9776660415343,98.41828450337783,98.51542752908165
314,97.99594518883269,98.42800307863165,98.52633798518664
315,97.99594518883269,98.42800307863165,98.52633798518664
316,98.01184962812405,98.44244746164891,98.5379788061994
317,98.01184962812405,98.44244746164891,98.5379788061994
318,98.02744859231827,98.45715743376844,98.54812008272029
319,98.02744859231827,98.45715743376844,98.54812008272029
320,98.0363984901796,98.46661842503529,98.55708508512292
321,98.0363984901796,98.46661842503529,98.55708508512292
322,98.05446714303615,98.476319512763,98.56740163948875
323,98.05446714303615,98.476319512763,98.56740163948875
324,98.07245845093473,98.48835946694676,98.5787408960264
325,98.07245845093473,98.48835946694676,98.5787408960264
326,98.0875547817366,98.49619604966765,98.58893370586011
327,98.0875547817366,98.49619604966765,98.58893370586011
328,98.10005277154836,98.5050904493672,98.60372015271744
329,98.10005277154836,98.5050904493672,98.60372015271744
330,98.11464927170431,98.51395342144359,98.61072815923526
331,98.11464927170431,98.51395342144359,98.61072815923526
332,98.12888639055852,98.52121541999736,98.62009101134132
333,98.12888639055852,98.52121541999736,98.62009101134132
334,98.14183115410513,98.5302395911932,98.62845698762669
335,98.14183115410513,98.5302395911932,98.62845698762669
336,98.1539200315159,98.53992903111704,98.64446530045737
337,98.1539200315159,98.53992903111704,98.64446530045737
338,98.16235699749267,98.54688638796269,98.65258381125788
339,98.16235699749267,98.54688638796269,98.65258381125788
340,98.1689298238923,98.5543921841508,98.66209578704533
341,98.1689298238923,98.5543921841508,98.66209578704533
342,98.18112460228602,98.56807094915114,98.67112954392533
343,98.18112460228602,98.56807094915114,98.67112954392533
344,98.19584576579608,98.5756553605984,98.67818284297296
345,98.19584576579608,98.5756553605984,98.67818284297296
346,98.2110932971628,98.58472227536684,98.6855359086023
347,98.2110932971628,98.58472227536684,98.6855359086023
348,98.22302211411284,98.59550974933198,98.69460555418868
349,98.22302211411284,98.59550974933198,98.69460555418868
350,98.23423811877332,98.6015558483235,98.70076009184588
351,98.23423811877332,98.6015558483235,98.70076009184588
352,98.24690811757131,98.61326215521551,98.7079689755296
353,98.24690811757131,98.61326215521551,98.7079689755296
354,98.26007500704904,98.62101343191138,98.71247909798576
