Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.04082092366961245,0.0,0.0,0.0,0.0,0.0
38,0.08859077592878821,0.0,0.0,0.0,0.0,0.0
39,0.10183453126857218,0.0,0.0,0.0,0.0,0.0
40,0.13802277022627363,0.0,0.0,0.0,0.0,0.0
41,0.14825825452737385,0.0,0.0,0.0,0.0,0.0
42,0.21986216106788925,0.0,0.0,0.0,0.0,0.0
43,0.27029066810935126,0.0,0.0,0.0,0.0,0.0
44,0.33715491048046053,0.0,0.0,0.0,0.0,0.0
45,0.4934539991809774,0.0,0.0,0.0,0.0,0.0
46,0.6039161776086354,0.0,0.0,0.0,0.0,0.0
47,0.8726932651482432,0.0,0.0,0.0,0.0,0.0
48,1.254128947247075,0.0,0.0,0.0,0.0,0.0
49,1.4303387973679065,0.0,0.0,0.0,0.0,0.0
50,1.8194225709685836,0.0,0.0,0.0,0.0,0.0
51,2.3452108520263835,0.0,0.0,0.0,0.0,0.0
52,3.1068560449119267,0.0,0.0,0.0,0.0,0.0
53,4.23897667429775,0.0,0.0,0.0,0.0,0.0
54,4.837674549205732,0.0,0.0,0.0,0.0,0.0
55,5.395147180315142,0.0,0.0,0.0,0.0,0.0
56,6.319415519672606,0.0,0.0,0.0,0.0,0.0
57,6.818125198489098,0.0,0.0,0.0,0.0,0.0
58,7.540976387608536,0.0,0.0,0.0,0.0,0.0
59,8.154059204361012,0.0010191236012255626,0.0,0.0,0.0,0.0
60,9.19611811902121,0.004193765472566854,0.0,0.0,0.0,0.0
61,10.275142727106541,0.004193765472566854,0.0,0.0,0.0,0.0
62,11.533345240361115,0.018780717362358094,0.0,0.0,0.0,0.0
63,12.73235882607762,0.018780717362358094,0.0,0.0,0.0,0.0
64,14.005558478387044,0.060958627794547776,0.0,0.0,0.0,0.0
65,15.716814827036119,0.13565592743769686,0.0,0.0,0.0,0.0
66,17.181135720901977,0.2076228425439296,0.0,0.0,0.0,0.0
67,19.153423425610796,0.2217788341520041,0.0,0.0,0.0,0.0
68,21.12874948727886,0.2217788341520041,0.0,0.0,0.0,0.0
69,22.56797295119349,0.2735198219305232,0.0,0.0,0.0,0.0
70,24.282000881929914,0.3122266399883116,0.0,0.0,0.0,0.0
71,26.16155198831804,0.3448626060673097,0.0,0.0,0.0,0.0
72,28.211776863897107,0.44427760314334963,0.0,0.0,0.0,0.0
73,30.757105579826565,0.5175503990276065,0.0,0.0,0.0,0.0
74,32.79691556378894,0.7856633282371973,0.0,0.0,0.0,0.0
75,35.11657325491609,1.0040414087022487,0.0,0.0,0.0,0.0
76,37.45316868005318,1.049030622727983,0.0,0.0,0.0,0.0
77,39.47909258982815,1.160552854324279,0.0,0.0,0.0,0.0
